Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
13,7401970635,12,12,12,12,12,12,12,2012
24,36634548900,4,9,9,9,9,9,9,2012
45,7003494205,4,4,4,4,4,4,4,2012
57,6602726745,3,3,3,3,3,3,3,2012
60,54581742800,5,5,5,5,5,5,5,2012
65,35226280500,3,3,3,3,3,3,3,2012
87,55639540400,3,3,3,3,5,5,5,2012
132,7007166540,9,9,9,9,9,9,9,2012
134,55146647600,4,4,11,11,13,13,13,2012
135,56340131200,56,62,71,71,71,71,71,2012
164,55684446500,2,2,2,2,2,2,2,2012
196,12902713100,1,1,1,1,1,1,1,2012
205,6701714180,59,69,69,69,69,69,69,2012
211,56016849700,3,3,3,3,3,3,3,2012
227,35501435900,7,7,7,7,7,7,7,2012
248,54407250400,3,4,4,6,6,6,6,2012
254,6603196991,8,8,8,8,8,8,8,2012
260,55390131000,2,2,2,2,2,2,2,2012
261,55782145400,22,22,22,22,22,22,22,2012
275,56396941400,2,2,2,2,2,2,2,2012
280,55352471100,1,1,1,1,1,1,1,2012
289,8915683900,4,4,4,4,4,4,4,2012
302,55811800700,4,4,4,4,4,4,4,2012
315,16027501900,23,23,23,23,23,23,23,2012
326,56937806800,7,7,7,7,7,7,7,2012
372,7004632677,4,4,20,23,24,24,24,2012
398,24335475600,7,10,10,10,10,15,15,2012
433,44061145500,7,7,7,7,7,7,7,2012
458,9436849500,3,3,24,24,29,29,29,2012
477,57199066122,39,39,72,72,72,72,72,2012
494,23005317000,7,7,7,7,7,7,7,2012
497,55995655700,2,2,2,3,3,7,17,2012
512,6603838207,7,16,16,16,16,16,16,2012
558,55336597100,2,2,2,4,4,4,4,2012
592,12242450800,2,3,3,3,7,7,7,2012
599,6604021227,4,4,4,4,4,4,4,2012
601,8937681800,6,6,6,6,7,7,7,2012
613,26644135200,5,5,5,5,5,5,5,2012
617,7004022711,26,32,32,32,32,32,32,2012
631,26031071400,4,4,4,4,4,4,4,2012
637,55053435400,1,1,1,1,2,2,2,2012
661,26430697600,8,8,8,8,8,8,8,2012
691,35226710600,5,5,5,5,5,5,5,2012
696,24329996300,7,7,7,7,7,7,7,2012
732,8972649800,3,3,3,3,3,3,3,2012
735,55485940200,4,4,6,6,6,6,6,2012
793,23476362800,4,4,4,4,4,9,9,2012
821,57201517140,4,4,4,4,4,4,4,2012
836,57199531976,6,6,6,6,6,6,6,2012
888,55371568400,2,2,3,4,4,4,4,2012
891,57196881113,3,3,3,3,3,3,3,2012
987,55547464700,3,4,4,4,4,4,4,2012
988,6602654044,11,11,11,26,33,33,33,2012
998,36190330500,4,4,4,4,4,4,4,2012
1039,55552789100,27,27,27,27,27,27,27,2012
1049,57147796200,4,4,4,4,4,4,4,2012
1051,54396240700,2,2,2,23,23,23,23,2012
1060,7004736287,14,17,17,17,43,43,43,2012
1126,53877668500,2,2,3,3,3,3,3,2012
1130,55387308700,4,4,4,4,4,4,4,2012
1136,14044821700,3,3,3,8,11,14,14,2012
1140,55553679000,7,7,7,7,7,7,7,2012
1153,35423489200,3,3,3,3,3,3,3,2012
1165,56603526600,6,6,6,6,6,6,6,2012
1176,35750932500,4,4,4,4,4,4,4,2012
1184,7004889724,16,16,16,16,64,64,89,2012
1188,57203105218,5,5,5,5,5,7,7,2012
1207,57202654476,6,6,7,7,7,7,9,2012
1223,55372565100,4,4,4,4,4,4,4,2012
1277,6602823587,6,6,6,6,6,7,7,2012
1301,35769262000,12,12,12,12,12,12,12,2012
1313,6504271292,2,2,2,2,2,2,2,2012
1333,9740792600,6,6,8,31,34,38,38,2012
1354,55566867200,2,2,2,2,2,2,2,2012
1372,35366144000,4,4,4,4,4,4,4,2012
1373,55628527677,6,6,6,6,6,6,6,2012
1396,24468168900,3,3,3,3,3,3,3,2012
1448,56981854100,7,7,7,7,7,7,7,2012
1493,7403530725,42,42,42,42,42,42,42,2012
1527,23019496400,3,3,3,3,3,3,3,2012
1528,7006457163,3,3,4,4,4,4,4,2012
1543,53265204800,2,2,2,2,2,2,2,2012
1572,55545451400,2,2,2,2,2,4,6,2012
1574,6506961099,7,7,7,7,7,7,7,2012
1585,55509195900,3,3,3,5,5,5,11,2012
1603,24335297300,7,7,7,7,7,7,7,2012
1614,55522702200,3,3,3,3,3,3,3,2012
1618,55498650000,4,5,5,5,5,5,5,2012
1669,13406989600,10,10,10,10,10,10,10,2012
1723,55355619500,2,3,4,4,4,5,7,2012
1790,55360370700,4,4,4,4,4,4,4,2012
1799,55279330500,4,4,4,4,4,4,4,2012
1858,7003595432,34,34,63,63,63,63,83,2012
1870,7004053328,12,22,31,46,46,46,46,2012
1904,36766802500,6,6,6,7,7,7,7,2012
1918,56226169900,4,4,4,4,4,4,4,2012
1943,55248308500,1,1,3,3,4,4,4,2012
1946,36570451600,2,2,7,7,7,7,7,2012
1960,56177745300,17,17,17,17,17,17,17,2012
1967,6507491363,5,5,5,6,6,10,10,2012
1970,25948283000,2,2,2,2,2,2,2,2012
2027,55332834100,3,3,4,4,4,4,4,2012
2032,22951839000,6,9,9,9,9,9,9,2012
2083,6506196218,8,8,8,8,8,8,8,2012
2086,7004391933,6,6,6,6,6,6,6,2012
2136,56023454200,3,3,3,3,3,3,3,2012
2174,55705504500,6,6,6,6,6,6,6,2012
2178,55001822400,10,10,10,10,10,10,10,2012
2184,7004464530,46,63,63,63,63,63,63,2012
2204,55575856300,23,23,23,23,23,23,23,2012
2214,57192812164,5,5,5,5,5,5,5,2012
2225,55227857800,2,2,2,2,2,2,2,2012
2239,36666791400,26,26,26,29,36,36,36,2012
2246,7005984473,54,54,125,125,125,125,125,2012
2248,24725611200,2,2,5,5,6,6,10,2012
2262,57200513432,3,3,7,7,7,7,7,2012
2317,56731825000,2,2,2,4,4,4,4,2012
2336,36682161100,5,5,5,5,5,5,5,2012
2426,14017585800,11,11,11,11,11,11,11,2012
2429,55440105200,1,1,1,1,1,1,1,2012
2432,35770021700,7,23,23,23,23,23,23,2012
2443,35725963200,8,10,10,10,10,10,10,2012
2458,55154973900,4,4,4,4,4,4,4,2012
2529,55368773500,6,6,6,6,6,6,6,2012
2561,36938648000,14,14,14,14,14,14,14,2012
2580,55806758200,2,5,14,14,14,14,14,2012
2590,55897204500,4,7,7,7,11,14,30,2012
2591,6602845173,12,12,12,12,12,12,12,2012
2605,6506812427,7,7,7,10,12,15,15,2012
2614,6603142946,8,11,16,16,16,16,33,2012
2626,36674219200,30,30,30,30,30,30,30,2012
2674,55460991000,3,3,3,3,3,3,3,2012
2681,55598321100,3,3,3,3,3,3,3,2012
2690,6603360689,4,4,4,4,4,4,4,2012
2765,9232973200,2,2,5,5,17,21,21,2012
2771,54968739700,5,5,6,6,6,6,6,2012
2785,6505812107,2,2,2,2,4,4,4,2012
2793,6701896819,9,10,10,10,10,10,10,2012
2795,36786475300,6,6,6,6,6,6,6,2012
2822,56441548900,6,8,8,8,8,8,8,2012
2862,55937215200,6,6,6,6,6,6,6,2012
2865,56526691400,8,11,11,11,11,11,11,2012
2914,15072104100,5,5,5,5,5,5,5,2012
2922,46161352900,13,13,13,13,13,13,13,2012
2927,55496409100,5,5,5,5,5,5,5,2012
2928,55207330400,2,4,4,4,18,18,18,2012
2935,55960307400,5,5,5,5,5,5,5,2012
2953,8568874300,1,1,1,3,3,3,3,2012
2963,7103118811,5,5,8,8,8,8,8,2012
2965,35303978600,4,4,4,4,4,4,4,2012
2977,55444174100,3,3,3,3,3,3,3,2012
2979,7403240913,31,31,31,31,31,31,31,2012
3025,55365446500,3,3,3,3,3,3,3,2012
3035,6603868770,8,8,8,8,8,8,8,2012
3038,56246174400,5,5,5,7,7,7,7,2012
3070,15076854500,24,29,29,29,29,29,29,2012
3086,8977652000,4,4,4,4,4,4,4,2012
3108,7005125652,17,17,17,17,17,17,17,2012
3112,34873759400,3,3,3,3,3,3,3,2012
3127,7004088894,6,6,6,6,6,6,6,2012
3133,7003518743,4,4,4,4,4,4,4,2012
3144,53164333900,15,31,31,31,36,36,36,2012
3164,50062317300,5,5,5,5,5,5,5,2012
3201,16052685300,4,4,4,4,4,4,4,2012
3210,37057718800,2,2,2,2,2,2,2,2012
3215,55220832800,7,7,7,7,7,7,7,2012
3293,55488929900,4,4,4,4,4,4,4,2012
3310,55430994200,2,2,2,2,2,2,2,2012
3335,6603132415,3,3,3,3,3,3,3,2012
3378,26635246400,3,3,7,7,7,7,7,2012
3379,8664355300,3,3,3,3,3,3,3,2012
3381,55413425100,4,4,5,5,5,5,5,2012
3391,7004602618,4,4,4,6,10,11,11,2012
3398,55268968500,2,2,2,2,2,2,2,2012
3406,55361625500,1,2,2,2,2,2,2,2012
3422,13613683600,2,2,2,2,2,2,2,2012
3430,55533899000,7,7,7,7,7,7,7,2012
3447,55190796100,4,4,4,4,6,6,13,2012
3500,55439961200,8,8,8,8,8,8,8,2012
3507,55575328700,5,11,11,14,14,14,14,2012
3542,57201349927,5,5,5,5,5,5,5,2012
3554,56027778300,4,16,16,21,21,21,21,2012
3571,22957933900,24,24,24,24,24,24,24,2012
3599,6603429832,4,4,4,4,4,4,4,2012
3600,18042484900,4,4,7,9,13,13,15,2012
3602,55542737400,59,59,59,59,59,59,59,2012
3620,56279072100,46,63,63,63,63,63,63,2012
3626,8569127200,30,30,40,40,40,40,40,2012
3635,55886405600,2,2,2,2,2,2,2,2012
3664,7102125229,4,9,9,9,9,9,9,2012
3679,56599131400,2,2,2,2,2,2,2,2012
3685,14017770300,6,6,6,6,6,6,6,2012
3706,55534762500,3,3,3,3,3,3,3,2012
3737,24476273800,19,24,24,24,24,24,24,2012
3746,6601992370,8,8,8,8,8,8,8,2012
3747,7003946927,9,22,22,22,22,22,22,2012
3754,34870896000,2,2,2,2,2,2,2,2012
3804,7403032496,1,9,9,9,9,9,9,2012
3811,7003344927,29,29,29,29,29,29,29,2012
3819,8899520500,47,47,61,61,81,81,101,2012
3856,19638413800,4,4,4,4,4,4,4,2012
3875,24766646600,8,8,8,8,8,8,8,2012
3945,55111049900,7,7,29,34,34,34,34,2012
3954,57196814360,11,11,11,11,11,11,11,2012
3966,36464991300,2,2,2,2,2,2,2,2012
3969,54586143600,19,19,19,19,19,19,19,2012
3994,55263344300,3,3,3,3,3,3,3,2012
4000,56081377700,19,19,19,19,19,19,19,2012
4011,55322349800,2,2,2,2,2,2,2,2012
4048,55364829300,1,1,3,3,3,3,3,2012
4056,19639164500,5,5,5,5,5,5,5,2012
4073,55316975300,2,2,2,2,2,2,2,2012
4151,22933748200,7,7,7,7,7,7,7,2012
4164,55551921100,5,5,5,5,5,5,5,2012
4166,55331331600,2,2,3,3,3,3,3,2012
4183,56084489000,4,4,4,4,4,4,4,2012
4185,16066571500,3,3,3,3,5,9,10,2012
4190,56786467200,2,2,2,2,2,2,2,2012
4206,55248278500,1,1,1,1,1,1,1,2012
4258,57203131591,31,31,31,31,31,31,31,2012
4267,56085168200,3,14,14,14,14,14,14,2012
4276,23501411400,2,4,4,4,4,4,4,2012
4280,55303419200,5,5,5,5,5,5,5,2012
4283,26654148900,16,23,23,23,23,23,23,2012
4292,7003343329,8,8,8,8,8,8,8,2012
4297,25723719000,2,2,2,2,2,2,2,2012
4300,55703770200,4,4,4,8,8,8,8,2012
4329,7005863798,6,6,6,6,6,6,6,2012
4331,35227260700,62,70,82,82,88,88,88,2012
4337,36872230700,4,4,4,4,4,4,4,2012
4341,36165131200,2,5,5,5,8,9,16,2012
4357,55633965000,3,3,3,3,3,3,3,2012
4367,36241067100,4,4,4,4,4,4,4,2012
4371,7005674425,2,4,4,4,4,4,4,2012
4377,55312131100,2,2,2,2,2,2,2,2012
4395,53164715400,5,5,5,5,5,5,5,2012
4407,22033609500,9,9,9,9,9,9,9,2012
4460,7005212046,10,10,10,10,10,10,10,2012
4479,23033204800,28,28,30,30,31,31,31,2012
4557,25825020700,4,4,4,4,4,4,4,2012
4577,7006563068,2,2,2,2,2,2,2,2012
4580,56253769500,7,7,7,7,7,7,7,2012
4598,24802681800,4,4,4,4,4,4,4,2012
4599,7003996564,3,3,4,4,4,4,4,2012
4610,12042505800,2,2,2,2,2,2,2,2012
4616,26425023900,5,5,5,5,5,5,5,2012
4620,8248398400,12,12,14,14,14,14,30,2012
4654,55183460700,2,2,2,2,2,2,2,2012
4659,6505923699,11,11,11,11,11,11,11,2012
4660,55328141200,2,2,2,2,2,2,2,2012
4671,57094878200,6,6,6,6,6,6,6,2012
4680,7003444816,6,6,6,6,6,6,6,2012
4718,57194571217,6,6,7,7,7,7,7,2012
4723,8901243000,15,15,15,15,15,15,15,2012
4763,55428692000,3,3,3,3,3,3,3,2012
4778,56370728300,3,3,5,5,5,5,5,2012
4785,36159311900,12,12,13,13,13,13,13,2012
4787,6701734948,5,5,5,5,6,6,6,2012
4790,23668182400,10,10,10,10,10,10,10,2012
4807,55110452500,13,13,13,13,13,13,13,2012
4808,57101226400,4,4,4,4,4,4,4,2012
4809,57197257164,2,6,6,6,6,6,6,2012
4817,36470166200,4,4,5,9,9,9,12,2012
4838,57198290813,3,3,3,3,3,3,3,2012
4860,55796177200,2,2,3,3,3,3,3,2012
4881,55262961400,2,5,8,8,8,8,8,2012
4908,55448480500,6,6,6,6,6,6,6,2012
4951,56032852100,4,4,4,4,4,4,4,2012
5044,7005444229,2,2,2,2,2,2,2,2012
5058,7101958481,9,9,9,9,9,9,9,2012
5067,23477877600,3,3,3,3,3,3,3,2012
5073,36163895900,8,10,15,17,17,17,17,2012
5077,7004065769,8,8,8,8,13,13,18,2012
5086,56731178100,6,6,6,6,6,6,6,2012
5087,6701496531,5,5,5,5,5,5,5,2012
5105,55372103800,6,6,6,6,6,6,6,2012
5118,6506673194,10,10,10,10,10,10,10,2012
5127,8935567300,4,4,4,4,6,6,19,2012
5144,55336399400,3,3,3,3,3,3,3,2012
5149,7005662649,5,20,29,45,51,55,60,2012
5163,37090425600,2,2,2,2,2,2,2,2012
5165,50861179800,6,6,6,7,7,7,7,2012
5168,57198348288,4,4,4,4,4,4,4,2012
5170,6603426387,10,10,10,10,10,10,10,2012
5219,57198919746,4,4,4,4,4,4,4,2012
5229,7101712588,4,5,5,5,5,5,5,2012
5235,57147735200,4,4,4,4,4,4,4,2012
5241,24435012300,13,13,13,13,13,13,13,2012
5248,6701413027,43,43,43,43,43,43,43,2012
5257,15836352200,2,7,14,14,15,18,20,2012
5272,13610256500,8,8,8,8,8,11,11,2012
5304,7102250485,2,3,3,3,3,3,3,2012
5364,55308181400,3,3,4,4,4,5,8,2012
5382,55616813500,2,2,2,2,2,2,2,2012
5385,51565545800,3,3,3,3,3,3,3,2012
5398,35901346400,6,6,6,6,6,6,6,2012
5411,8338014700,13,13,13,13,13,13,13,2012
5417,8847615900,3,3,3,3,3,3,3,2012
5428,44060901700,7,7,7,7,7,7,7,2012
5429,55491042200,2,2,2,2,2,2,2,2012
5489,55431220900,2,2,8,8,8,8,8,2012
5513,55576323200,6,6,6,6,6,6,6,2012
5516,7007024889,10,10,10,10,10,10,10,2012
5556,55958554700,4,4,4,4,4,4,4,2012
5557,57195202513,8,8,8,8,8,8,8,2012
5565,27867636900,3,4,4,4,4,4,4,2012
5569,6701588408,5,5,5,5,5,5,5,2012
5580,57192676114,13,13,13,13,13,13,13,2012
5606,54684322600,10,10,10,10,10,10,10,2012
5626,49360979100,2,3,4,4,4,14,16,2012
5641,8927832400,6,6,6,6,6,6,6,2012
5643,7402343361,3,3,3,3,3,3,3,2012
5662,54976138000,4,4,4,4,4,4,4,2012
5714,55498146000,6,6,6,6,6,6,6,2012
5721,55307733700,2,2,2,4,4,4,4,2012
5773,7403193548,2,2,2,2,2,2,2,2012
5833,8697753500,7,7,7,7,7,7,7,2012
5860,57198696154,6,6,6,6,6,6,6,2012
5910,55262544600,7,7,7,7,7,7,7,2012
5916,7005949115,16,29,29,29,29,29,29,2012
5965,56021775200,4,4,8,8,8,8,8,2012
5981,55925542100,1,1,1,1,1,1,1,2012
6026,57201782743,1,1,2,2,2,2,2,2012
6039,54999364100,10,10,10,10,10,10,10,2012
6128,7202820454,6,6,6,6,6,6,6,2012
6133,35811580800,1,1,1,1,1,1,2,2012
6137,55524043000,5,5,5,5,5,5,5,2012
6140,7201391894,5,5,5,5,5,5,5,2012
6156,24729414600,6,6,6,6,12,15,15,2012
6160,35725875000,15,31,31,31,31,31,31,2012
6196,30867575800,2,2,2,2,2,2,2,2012
6209,55602095300,2,7,7,7,7,7,7,2012
6212,6603795697,4,6,6,6,6,6,6,2012
6221,37098081900,1,1,3,3,3,3,3,2012
6223,55364391100,4,4,4,4,4,4,4,2012
6235,35300543200,6,6,6,6,6,6,6,2012
6245,6604064698,8,12,12,12,12,12,12,2012
6275,36619521200,53,53,53,53,53,53,53,2012
6285,7801571016,2,13,13,13,13,13,16,2012
6288,36551445700,2,2,2,2,2,7,9,2012
6308,6701413184,5,5,5,9,9,14,14,2012
6327,55433961500,9,9,9,9,9,9,9,2012
6343,6602378446,1,1,1,1,1,2,2,2012
6351,35247753000,4,4,4,4,4,4,4,2012
6360,55355531600,11,11,11,11,11,11,11,2012
6361,55440242200,3,3,5,9,9,9,9,2012
6403,7403279765,22,22,22,22,22,22,22,2012
6457,55445674300,4,4,4,4,4,4,4,2012
6496,56304288800,36,36,36,36,36,36,36,2012
6505,6602300871,58,58,103,103,166,166,238,2012
6520,6504363083,6,6,6,6,6,6,6,2012
6521,6602838706,7,7,11,11,11,11,11,2012
6523,6603709176,3,3,3,3,3,3,3,2012
6533,55497275500,2,2,2,4,4,4,4,2012
6542,55806337900,4,4,4,4,4,4,4,2012
6559,55515773900,2,2,2,2,2,2,2,2012
6568,35207638200,4,4,4,4,4,4,4,2012
6576,22934728500,10,10,10,10,10,10,10,2012
6579,6603793044,1,1,1,1,1,1,1,2012
6588,55560405400,25,25,25,25,25,25,25,2012
6594,36998492600,3,6,6,18,18,18,18,2012
6609,8414751400,5,5,5,6,14,15,22,2012
6656,57201564811,7,7,7,7,7,7,7,2012
6665,36663269300,4,4,4,4,4,4,4,2012
6667,55431018300,5,5,5,5,5,5,5,2012
6673,7004198347,3,3,3,3,3,3,3,2012
6686,55605801200,4,4,4,4,6,6,6,2012
6752,36482400900,2,2,2,6,6,6,9,2012
6758,55768035200,2,2,2,3,3,3,3,2012
6789,55941718600,2,2,5,5,5,5,5,2012
6855,16029861700,11,11,11,11,11,11,11,2012
6866,55336239800,2,2,2,2,2,2,2,2012
6895,55351421700,5,5,5,11,11,14,17,2012
6903,57196405693,8,8,8,8,8,8,8,2012
6952,24336291700,15,15,15,15,15,15,15,2012
6980,55542124900,56,56,60,60,60,60,103,2012
6989,6701850138,44,44,44,44,44,44,44,2012
6990,55305520100,2,2,2,2,6,6,6,2012
6998,6602103688,3,5,5,6,6,6,9,2012
7022,57192154241,2,3,11,13,13,19,22,2012
7027,50460949700,4,4,4,4,4,4,9,2012
7053,55445725000,2,2,2,2,2,2,2,2012
7057,55262962000,4,9,11,11,11,11,11,2012
7086,55010658800,10,10,10,10,10,10,10,2012
7088,55633475000,6,6,6,6,9,9,9,2012
7090,36483679200,52,52,100,100,100,100,100,2012
7217,56530437900,2,2,2,4,4,4,4,2012
7230,16039181800,2,15,18,18,18,18,19,2012
7241,36935807700,1,1,12,13,13,13,13,2012
7262,7403908166,1,1,1,1,1,1,1,2012
7282,6701633126,9,9,9,9,9,9,9,2012
7293,55009931200,4,4,4,5,8,8,8,2012
7297,55906095600,5,5,5,5,5,5,5,2012
7311,55094649000,2,2,2,2,2,2,2,2012
7350,6506017367,4,8,8,8,8,8,8,2012
7375,55922725500,14,14,19,19,22,22,22,2012
7378,55365178000,8,8,8,8,8,8,12,2012
7387,25723429200,2,2,2,2,2,2,2,2012
7433,8984461100,3,5,9,9,9,9,17,2012
7449,55366402700,3,3,3,3,3,3,3,2012
7453,55958501600,2,2,2,2,2,2,2,2012
7486,6701811322,3,3,5,5,5,5,5,2012
7501,35146405200,2,2,2,2,2,2,2,2012
7521,56039313200,4,4,4,4,4,4,4,2012
7530,55429088000,3,3,3,3,3,3,3,2012
7535,55210323400,3,3,3,3,3,3,3,2012
7544,35609513100,4,5,5,5,5,5,5,2012
7556,22836597000,3,3,3,3,11,18,18,2012
7601,6603859280,3,3,3,3,3,3,3,2012
7609,55502487500,2,2,2,2,2,2,2,2012
7666,6603040418,19,19,19,19,19,19,19,2012
7677,54790627700,17,17,17,17,17,17,17,2012
7683,55061084700,3,3,3,4,4,5,16,2012
7685,36343322800,2,2,2,2,2,2,2,2012
7715,6508323679,5,5,5,5,5,5,5,2012
7718,55546184300,3,3,3,3,6,6,6,2012
7749,7004594498,6,6,6,6,6,10,12,2012
7755,37010360200,3,3,3,3,3,3,3,2012
7780,55799857000,1,1,1,1,1,1,1,2012
7792,49663040100,4,4,4,4,4,4,4,2012
7836,57202798617,15,15,15,15,15,15,19,2012
7847,7003395010,62,70,82,82,88,88,88,2012
7850,36025598100,62,70,70,151,151,151,151,2012
7852,23012458800,31,31,31,31,31,53,53,2012
7856,55184994800,4,4,4,4,4,4,4,2012
7863,7202565490,15,28,28,28,28,37,37,2012
7871,6504496310,4,4,4,4,4,4,4,2012
7918,55541455300,34,34,34,34,34,34,34,2012
7958,55664415200,8,8,8,8,8,8,8,2012
7959,36460585800,3,3,3,3,3,3,3,2012
7960,57204486760,4,4,4,4,4,4,4,2012
7967,55613455900,2,2,2,2,2,2,2,2012
7968,55767381400,46,46,46,46,46,46,46,2012
7981,7006114072,8,8,8,8,8,8,8,2012
7984,36700301200,1,1,1,1,1,1,1,2012
7999,57202623992,4,4,4,4,4,4,4,2012
8008,55257116400,2,2,2,2,2,2,2,2012
8062,6507524448,12,12,12,12,12,12,12,2012
8065,7004522318,23,23,23,23,23,23,23,2012
8074,55362598400,2,2,2,2,2,2,2,2012
8094,55576016700,5,5,5,5,5,5,5,2012
8115,21733247100,3,3,3,3,3,3,3,2012
8126,35076968200,4,4,4,4,4,4,4,2012
8158,55549626100,13,13,17,19,19,24,24,2012
8225,55361130600,1,1,1,1,1,1,1,2012
8230,55220759500,3,3,3,3,3,3,3,2012
8256,7004113296,85,85,85,85,105,105,105,2012
8261,8916354600,9,9,9,9,9,9,9,2012
8285,7004385524,2,5,5,5,9,9,9,2012
8298,35325791600,7,7,7,7,7,7,7,2012
8315,36502622800,16,16,16,16,16,16,16,2012
8321,57193964697,3,4,4,4,4,4,4,2012
8373,40462926300,3,8,8,9,9,9,9,2012
8376,36707509300,1,1,1,1,1,1,1,2012
8393,55550904800,6,6,6,6,6,6,6,2012
8398,57200801971,8,8,8,8,8,8,8,2012
8406,55317520400,2,3,3,3,6,7,11,2012
8411,55565983600,3,4,4,5,5,5,5,2012
8412,6602890768,57,57,57,57,83,83,83,2012
8426,6603004307,3,3,3,3,3,3,3,2012
8427,55225775200,3,3,3,3,3,3,3,2012
8435,55320224000,1,1,3,3,3,3,3,2012
8483,23011366900,31,31,31,31,31,31,31,2012
8510,16174147100,2,2,2,2,2,2,2,2012
8532,55360265100,3,3,3,3,3,3,3,2012
8569,23984426200,2,2,2,2,2,2,2,2012
8572,55538928100,4,4,5,5,5,5,5,2012
8581,16192861100,2,2,2,2,2,2,2,2012
8600,16635449000,12,12,32,32,42,42,79,2012
8622,7006973162,3,3,6,9,9,10,10,2012
8670,36241603900,3,3,3,3,3,3,3,2012
8679,6603793994,3,3,3,3,3,3,3,2012
8690,7102741063,39,39,39,39,39,39,39,2012
8720,35769026000,3,4,4,5,5,12,16,2012
8774,24802508800,3,3,6,6,6,6,6,2012
8818,6506838376,24,27,27,27,27,40,40,2012
8828,55126815700,1,1,1,1,1,1,1,2012
8834,7005609991,4,4,4,4,4,4,4,2012
8855,21742903100,9,9,9,9,9,9,9,2012
8858,7004642488,15,15,15,15,15,15,15,2012
8862,55915908500,2,2,2,2,2,2,2,2012
8885,55211344500,3,7,8,8,8,8,8,2012
8917,24722412000,3,3,3,3,3,3,3,2012
8920,55697903000,3,5,6,7,7,7,7,2012
8923,57204504561,4,4,4,4,4,4,4,2012
8961,55662368200,4,4,4,4,4,4,4,2012
8977,24528361100,7,7,9,9,9,9,9,2012
8984,55370968200,1,10,12,14,14,17,17,2012
8987,35723249900,6,6,6,6,6,6,6,2012
