Unnamed: 0,ID,2016,2017,2018,start_year
2082,7202599202,5,5,5,2016
2097,36816879400,4,4,4,2016
2098,12782079400,49,49,49,2016
2105,56705583200,4,4,4,2016
2110,57190133665,5,5,5,2016
2131,55553489100,5,5,5,2016
2138,25959932700,16,16,16,2016
2142,56928312300,1,1,4,2016
2143,7003644286,53,53,53,2016
2164,56427921400,5,5,5,2016
2170,57188706549,5,5,5,2016
2202,6506118014,15,15,15,2016
2224,57189216489,1,1,1,2016
2256,6603684704,4,4,6,2016
2257,57194113582,55,55,55,2016
2263,57194111411,1,1,1,2016
2282,55935951000,16,16,16,2016
2299,57191708967,4,4,4,2016
2311,57189327719,6,6,6,2016
2313,57189232454,2,2,2,2016
2314,57130587700,2,2,2,2016
2324,56286799400,7,8,8,2016
2327,57188648856,3,3,3,2016
2333,57188584502,81,81,81,2016
2341,57191404306,3,3,3,2016
2361,55586567800,3,3,3,2016
2434,36824260400,9,9,9,2016
2436,49962225000,3,3,3,2016
2438,57206276045,14,14,14,2016
2444,57191579613,3,3,3,2016
2449,57190943172,24,32,33,2016
2455,7003488915,11,32,32,2016
2460,55553743050,2,2,2,2016
2466,7006214520,2,2,2,2016
2467,57192839213,6,12,13,2016
2492,37040970300,8,8,8,2016
2493,6603384576,13,13,13,2016
2508,57185236700,15,15,15,2016
2511,36466653700,19,24,24,2016
2523,35605451500,13,13,13,2016
2543,56550089500,47,47,47,2016
2545,57193577118,10,10,10,2016
2555,57192593777,41,41,41,2016
2567,57191674868,4,4,4,2016
2570,36157308700,15,15,15,2016
2576,56478454400,16,16,16,2016
2578,55154876600,24,24,24,2016
2587,37051131500,11,11,11,2016
2627,57192194863,4,4,4,2016
2633,57193154148,6,6,6,2016
2642,19534690700,6,6,6,2016
2665,56024182100,14,14,14,2016
2667,56759943700,7,8,8,2016
2693,55342531400,81,81,81,2016
2694,6603408374,14,14,14,2016
2706,57192711155,5,5,5,2016
2717,57191223206,1,1,1,2016
2760,36622157100,6,6,6,2016
2764,36239654800,1,1,1,2016
2807,7404145008,23,25,30,2016
2821,57190124762,4,4,4,2016
2835,57193702221,4,4,4,2016
2851,55842835600,47,47,47,2016
2852,57192427511,3,3,3,2016
2883,56609057500,9,9,9,2016
2900,57188810109,5,5,5,2016
2941,6508064170,3,3,3,2016
2957,56102177900,1,1,1,2016
2999,56992750600,7,7,7,2016
3009,6601993392,4,4,4,2016
3022,26025850300,6,6,6,2016
3048,36638991100,10,10,10,2016
3052,7102861407,7,7,7,2016
3065,55822742700,1,1,1,2016
3067,57091813100,4,4,4,2016
3069,57188565697,3,3,3,2016
3077,7201463973,8,8,8,2016
3084,6602925041,10,10,10,2016
3102,7003978929,6,6,6,2016
3151,56786393400,3,3,3,2016
3154,16174978200,21,21,21,2016
3165,57193029094,3,3,3,2016
3170,17346968200,4,4,18,2016
3190,56350036600,2,2,2,2016
3191,57193789238,4,4,4,2016
3211,56586167500,6,6,6,2016
3227,57192197994,7,11,30,2016
3258,18435271000,1,3,3,2016
3271,25649076300,2,2,2,2016
3297,54946641900,5,5,5,2016
3322,55511165400,3,10,10,2016
3357,8238185400,35,35,35,2016
3359,55891879300,7,7,7,2016
3362,40461263700,3,3,5,2016
3405,57189328550,4,7,8,2016
3449,56925497400,11,11,11,2016
3450,7007168423,28,28,30,2016
3458,55542663900,40,40,100,2016
3465,6603260099,70,70,70,2016
3477,6602331249,1,1,1,2016
3508,57189097686,3,3,3,2016
3527,57193351775,2,6,6,2016
3537,16309794100,6,6,6,2016
3538,35753052800,13,13,13,2016
3546,57192431690,2,4,4,2016
3552,25027115800,15,15,15,2016
3563,56879230000,4,4,4,2016
3564,56592910400,12,12,12,2016
3567,23477532700,54,54,54,2016
3581,7006633322,3,3,3,2016
3595,56146251100,3,3,3,2016
3622,7102400958,16,16,16,2016
3644,57192543697,6,7,7,2016
3645,57110067000,25,25,25,2016
3701,57102195500,3,3,3,2016
3715,56592095400,2,2,2,2016
3717,35608789800,2,2,2,2016
3739,57188861977,4,4,4,2016
3752,57191265349,4,4,4,2016
3759,8969748600,4,7,7,2016
3765,57191887763,1,2,2,2016
3767,57207006689,3,3,3,2016
3778,14065570000,4,4,4,2016
3805,35351567000,3,3,3,2016
3849,57204340016,47,47,47,2016
3894,15842329000,5,9,9,2016
3914,57192208910,4,5,5,2016
3917,55807355500,5,7,15,2016
3918,57191956520,3,3,3,2016
3928,57190745405,4,4,4,2016
3930,6504350888,2,2,2,2016
3962,53866212000,17,17,17,2016
3968,57190754559,8,8,8,2016
4008,57188581674,5,5,5,2016
4035,55453710300,1,1,1,2016
4077,7403619349,4,4,4,2016
4097,57052014100,36,36,104,2016
4108,57189344809,82,82,82,2016
4110,57204736361,6,6,6,2016
4131,55523498400,4,4,4,2016
4210,26421131300,4,4,4,2016
4213,57191912451,3,3,4,2016
4231,55979118000,10,10,10,2016
4271,14053507600,12,12,12,2016
4291,7006094962,27,27,27,2016
4303,57202392789,2,2,2,2016
4319,6603966596,15,15,15,2016
4327,57193134440,3,3,3,2016
4349,27267841100,5,7,19,2016
4380,56514513200,39,39,39,2016
4389,57193647155,1,3,3,2016
4410,35336690500,6,6,6,2016
4424,57190436407,61,65,65,2016
4436,7005716178,8,8,8,2016
4481,56692168000,3,3,3,2016
4482,57189043142,3,3,3,2016
4486,7004181101,3,3,3,2016
4516,57190065508,3,3,3,2016
4518,46062018600,6,6,6,2016
4538,6506079006,5,5,5,2016
4543,57190883380,5,5,5,2016
4546,6505920401,78,78,112,2016
4547,57204375486,3,3,3,2016
4550,57203239853,6,6,6,2016
4574,57144903600,5,5,5,2016
4591,36097963200,3,3,3,2016
4592,56160243300,4,4,4,2016
4642,55876947700,5,5,5,2016
4648,6508368901,3,3,3,2016
4682,55988347000,3,3,3,2016
4686,56258325200,7,7,7,2016
4738,57190883130,2,3,5,2016
4739,24802263400,8,8,8,2016
4794,17345107400,2,2,2,2016
4826,7201890639,5,5,5,2016
4835,57189344919,82,82,82,2016
4841,57190375595,3,3,3,2016
4844,8594772100,14,14,26,2016
4846,7005562890,16,16,16,2016
4875,7202210195,6,6,6,2016
4876,56819006500,4,5,6,2016
4893,57160474600,4,4,6,2016
4906,57191898888,3,3,3,2016
4911,24073889300,8,16,23,2016
4916,57196335284,3,3,3,2016
4918,7402917732,5,5,5,2016
4936,22933798300,6,7,7,2016
4940,57192951536,2,3,3,2016
4950,55773864300,55,55,55,2016
4958,42561098700,1,1,1,2016
5031,23480203400,21,21,21,2016
5060,55868827400,33,33,33,2016
5078,57189763844,7,12,12,2016
5100,57192086183,11,11,11,2016
5106,14063914500,25,25,28,2016
5126,55372581000,55,55,55,2016
5131,57189059220,3,3,3,2016
5135,57192206749,35,35,35,2016
5137,57190336425,6,6,6,2016
5169,55342086400,4,4,4,2016
5180,56340814500,19,24,24,2016
5189,7004123569,81,81,81,2016
5227,57190985801,7,7,7,2016
5243,56007514200,9,9,9,2016
5262,35179363000,2,2,2,2016
5263,7003703698,32,32,32,2016
5278,56198322800,11,20,20,2016
5279,17341189400,22,22,22,2016
5288,57191428557,4,4,7,2016
5291,55699137300,4,4,4,2016
5298,57204213806,2,2,2,2016
5310,57184251300,4,4,4,2016
5348,57194484529,3,3,3,2016
5366,57193434644,3,4,4,2016
5368,56786221900,1,1,1,2016
5372,9338124800,3,3,3,2016
5392,57192105144,6,6,6,2016
5399,57192587510,2,5,5,2016
5408,7005245951,4,4,4,2016
5414,57196752863,2,4,4,2016
5418,56368017300,8,8,8,2016
5459,7004073808,32,32,32,2016
5476,55317844600,4,4,4,2016
5491,13309863500,5,5,5,2016
5496,56333169400,16,16,21,2016
5517,23100090400,4,4,4,2016
5548,57192979146,3,3,3,2016
5577,56784408900,5,5,5,2016
5589,57190393812,3,3,3,2016
5650,48862109800,4,4,4,2016
5670,55185136000,6,6,6,2016
5671,35108554400,17,17,17,2016
5675,6701341154,14,14,14,2016
5684,49862369900,21,21,21,2016
5694,55350783400,6,6,6,2016
5708,57192671568,10,10,10,2016
5711,36241355300,6,6,6,2016
5744,16678684200,8,8,8,2016
5768,57190860223,11,11,11,2016
5782,55882972600,6,6,6,2016
5789,57190755060,10,10,10,2016
5801,12645507900,16,16,16,2016
5809,57198066775,81,81,81,2016
5813,15751763300,4,7,7,2016
5830,56800833000,4,4,4,2016
5841,48761088500,1,1,1,2016
5846,57192103620,10,10,10,2016
5851,57191918431,3,3,3,2016
5853,22961156500,4,4,7,2016
5863,13105039600,7,7,7,2016
5901,7006873512,3,3,3,2016
5929,57189578188,6,7,7,2016
5946,57190608236,1,1,1,2016
5957,57190022950,5,5,5,2016
5966,7006694465,4,4,8,2016
6000,14831586900,2,2,2,2016
6020,22834392900,6,6,6,2016
6022,55586120100,13,13,13,2016
6025,7004516626,4,4,4,2016
6040,7005455636,5,5,5,2016
6052,6506908112,14,14,14,2016
6058,57190491365,10,10,10,2016
6074,57200097106,4,4,4,2016
6086,22136867100,2,2,2,2016
6102,6505866462,4,4,4,2016
6119,57195137694,4,4,4,2016
6131,6603062918,43,43,49,2016
6164,57190163141,3,3,3,2016
6170,57197023056,10,10,10,2016
6185,6602923415,2,2,2,2016
6189,55485468000,3,3,4,2016
6205,55601367800,2,2,2,2016
6241,56446962600,3,3,3,2016
6249,57191844078,5,5,5,2016
6270,57000442700,9,9,9,2016
6284,57193309686,4,4,4,2016
6296,57194710749,3,4,4,2016
6297,55902500400,4,4,4,2016
6298,57190971967,2,2,2,2016
6299,27467923400,3,3,3,2016
6346,6603060414,16,16,16,2016
6354,36710944800,25,25,28,2016
6355,7403362701,49,49,75,2016
6356,57191615965,5,7,7,2016
6401,6603574298,3,3,3,2016
6408,57189006149,3,3,3,2016
6413,7003949555,4,4,4,2016
6433,7102295127,33,33,54,2016
6442,57192164171,2,2,2,2016
6460,34978595600,5,5,5,2016
6477,57193449830,5,5,5,2016
6498,7003661500,16,16,16,2016
6507,7202143775,5,5,5,2016
6551,8628163300,55,55,55,2016
6585,35114716800,3,3,3,2016
6607,57190129884,3,3,3,2016
6622,56603677600,3,3,3,2016
6629,57189344696,82,82,82,2016
6645,57204495492,3,3,3,2016
6682,57199957975,4,4,4,2016
6694,35480901800,2,2,2,2016
6704,57192369246,4,6,6,2016
6717,57192379141,4,4,4,2016
6751,8147834600,5,5,5,2016
6762,22938028700,14,14,14,2016
6771,12778596600,2,2,2,2016
6800,57192168756,6,6,6,2016
6813,6603488514,4,4,4,2016
6827,56439922600,2,2,2,2016
6842,57192589768,6,6,6,2016
6851,57199345394,4,4,4,2016
6859,37053935000,6,6,6,2016
6879,57191056471,6,6,6,2016
6893,7003364161,3,3,3,2016
6942,12770368900,4,4,4,2016
6954,57189326005,2,4,5,2016
6956,23766940400,11,11,11,2016
6968,56514723700,35,35,35,2016
7023,17234167000,13,13,13,2016
7025,57191429348,3,3,5,2016
7031,57192303290,6,6,6,2016
7034,8930791000,32,32,32,2016
7042,57031932100,9,9,9,2016
7062,51161739000,5,5,5,2016
7084,57190982930,16,16,16,2016
7085,57190344568,2,2,2,2016
7089,57191282166,5,5,9,2016
7113,7102700419,72,72,72,2016
7114,7006646420,6,6,6,2016
7145,26658021600,6,6,6,2016
7175,57189495788,5,5,6,2016
7196,56071074400,8,8,8,2016
7207,24482701000,3,3,3,2016
7208,26657659600,16,16,16,2016
7209,7004303880,1,1,1,2016
7210,35366873200,6,6,6,2016
7211,36573591800,3,4,4,2016
7213,57192915370,7,8,8,2016
7215,7004314308,16,16,16,2016
7225,12789193200,4,4,4,2016
7245,6506487126,5,5,5,2016
7256,56374507600,5,5,5,2016
7269,15923534300,10,10,10,2016
7272,9942178300,65,65,65,2016
7280,55546555800,10,10,10,2016
7290,57202274286,7,7,7,2016
7295,57190382173,1,1,1,2016
7309,55142418600,4,8,8,2016
7334,7003955061,30,30,30,2016
7351,56490138600,3,3,3,2016
7398,56488048500,5,5,5,2016
7402,6602599801,17,17,17,2016
7409,57194234929,2,2,2,2016
7411,57170712200,9,12,12,2016
7412,57194943768,3,3,3,2016
7413,57189643076,24,24,24,2016
7419,16425472800,6,6,6,2016
7423,7003572338,3,3,3,2016
7428,20735850600,8,8,8,2016
7446,56077663300,3,4,4,2016
7448,57204344836,74,74,74,2016
7451,57190300832,5,5,5,2016
7475,6603336167,3,3,3,2016
7515,57188570126,2,2,2,2016
7518,57196010350,2,2,2,2016
7545,7102960632,29,29,91,2016
7547,57193017253,3,3,3,2016
7555,57192088361,5,5,5,2016
7568,57110303000,10,10,10,2016
7571,55975147200,136,140,156,2016
7575,57192170320,1,1,1,2016
7606,57190682797,4,7,8,2016
7615,57190400501,3,3,3,2016
7617,57192639518,3,4,4,2016
7632,57192668492,82,82,82,2016
7658,8564714900,12,12,12,2016
7671,23989372200,72,72,79,2016
7675,6701448626,17,17,68,2016
7679,56654819700,3,3,3,2016
7689,15926020900,4,4,4,2016
7695,6602491428,11,11,11,2016
7696,57189244512,6,6,6,2016
7699,57022810500,5,5,5,2016
7704,56835301200,3,6,8,2016
7709,55986214300,4,4,4,2016
7741,57189987280,3,3,3,2016
7746,57191196391,8,14,14,2016
7810,57192576568,87,87,140,2016
7817,53664350300,27,27,47,2016
7840,55660948300,43,43,49,2016
7843,56835902600,4,4,5,2016
7864,24774245400,74,74,152,2016
7872,57188877532,8,8,8,2016
7874,35772352300,6,6,6,2016
7879,36142040100,81,81,81,2016
7882,57191259101,5,5,5,2016
7883,57192206661,35,35,35,2016
7892,7005909381,82,82,82,2016
7893,15065991500,20,20,20,2016
7929,56022619800,15,15,15,2016
7937,6507813547,2,2,2,2016
7940,6603781914,4,4,4,2016
7946,36909785900,6,6,6,2016
7948,9240008000,3,3,3,2016
7949,57188756521,5,5,5,2016
7961,56093512100,10,10,10,2016
7983,8558344700,54,54,54,2016
7998,56595080000,4,26,27,2016
8004,15768729100,24,24,32,2016
8052,57191248503,3,3,3,2016
8056,57057585300,3,3,3,2016
8075,57190861784,1,1,1,2016
8091,25929004100,2,2,4,2016
8130,57188768831,3,3,3,2016
8176,56422753600,4,4,5,2016
8208,14023521200,9,9,9,2016
8220,57195599668,1,1,1,2016
8233,56593140300,3,3,6,2016
8243,55985819700,4,4,4,2016
8251,7501706525,26,26,26,2016
8272,16024739000,5,5,5,2016
8278,6603261832,111,111,147,2016
8297,6701763014,13,13,13,2016
8305,56302937500,2,3,3,2016
8311,55747288900,5,5,5,2016
8316,57190857557,3,9,9,2016
8333,56563124100,5,5,5,2016
8337,57191851960,3,3,3,2016
8340,7004207954,5,5,5,2016
8343,8560165000,1,4,9,2016
8349,57201194693,15,15,15,2016
8357,57188714703,2,2,2,2016
8387,56678644300,49,49,49,2016
8409,8631029400,24,24,24,2016
8428,7006510157,7,7,7,2016
8430,36015101700,4,4,4,2016
8431,23110544500,5,5,5,2016
8434,57192525126,2,2,2,2016
8445,56347957000,16,16,16,2016
8455,55553326800,49,49,75,2016
8459,6504507994,5,5,5,2016
8473,55369168800,12,12,12,2016
8485,36079203000,7,7,7,2016
8488,56960505100,6,6,6,2016
8503,8889302300,3,6,8,2016
8536,57200600534,3,3,3,2016
8561,57193121796,4,4,4,2016
8566,57204410455,5,5,5,2016
8573,56028324700,9,9,9,2016
8601,25230625200,10,10,10,2016
8652,57190805870,4,7,9,2016
8669,24586737500,3,3,3,2016
8673,56893432700,5,5,5,2016
8674,7004558072,3,3,3,2016
8700,51461201600,5,5,6,2016
8707,6508316586,16,16,16,2016
8726,23967631600,5,5,5,2016
8769,56651080400,4,4,4,2016
8795,57190439460,4,4,4,2016
8797,57192714475,2,2,2,2016
8810,57192591006,7,7,7,2016
8838,57191428882,2,5,5,2016
8842,6602801979,10,10,10,2016
8847,56781474900,4,4,7,2016
8884,35098675400,6,6,6,2016
8891,6602623220,4,4,4,2016
8892,26322678400,2,2,2,2016
8930,6602716168,9,9,9,2016
8943,54420885200,1,4,4,2016
9005,6508375570,1,1,1,2016
9024,56275876400,2,6,6,2016
9064,6507548318,2,2,2,2016
9065,6506681406,16,16,16,2016
9070,57206299234,4,4,4,2016
9077,57194059317,5,5,5,2016
9079,55332196000,10,10,10,2016
9087,57191968148,2,2,2,2016
9091,15056048500,16,16,18,2016
9096,55777044100,8,8,8,2016
9104,8509434700,11,11,11,2016
9106,55552080000,9,9,9,2016
9108,55180450900,1,1,1,2016
9162,38261814300,3,3,3,2016
9169,54788147500,9,9,9,2016
9172,57190069318,2,2,2,2016
9186,7005710520,2,2,4,2016
9188,54929932800,7,7,7,2016
9203,57203571459,1,1,1,2016
9225,15064466200,5,5,5,2016
9232,57062732600,5,5,5,2016
9235,6602176524,27,27,27,2016
9260,6603512260,4,4,4,2016
9266,56488108800,5,5,5,2016
9267,57192069638,2,2,2,2016
9302,57203737597,2,2,2,2016
9303,35421870300,81,81,81,2016
9307,57078160800,8,8,8,2016
9333,57186679100,3,3,3,2016
9340,57190075295,81,81,81,2016
9344,24824680900,8,8,8,2016
9350,56817030600,11,11,11,2016
9364,36246805000,10,10,15,2016
9385,57198660179,5,5,5,2016
9390,57171524000,82,82,82,2016
9397,14022924500,1,1,1,2016
9399,36992162200,45,45,45,2016
9421,9235421400,1,1,1,2016
9428,56426249400,7,7,7,2016
9452,36650377000,5,5,5,2016
9459,57190071341,2,2,2,2016
9474,53663781300,3,3,3,2016
9487,7006466102,59,59,81,2016
9502,50263767800,2,2,2,2016
9520,57188574559,4,4,4,2016
9545,7003811442,5,5,6,2016
9548,57191224440,3,3,5,2016
9575,44061504500,4,7,7,2016
9589,9737168200,24,24,24,2016
9613,57191567652,45,45,45,2016
9616,56114878300,16,16,18,2016
9633,55638880700,3,3,3,2016
9661,24337024400,12,12,12,2016
9704,57203556768,1,1,1,2016
9708,57192369366,2,2,4,2016
9717,55110571200,81,81,81,2016
9767,56006891400,28,28,33,2016
9768,55907531800,6,6,6,2016
9770,26430587700,27,27,27,2016
9773,56291578300,3,3,3,2016
9788,57189352376,3,3,3,2016
9800,6506335479,5,5,10,2016
9852,15060638400,14,14,14,2016
9857,15031103800,9,9,9,2016
9895,7005382725,6,6,6,2016
9897,8337451300,1,1,3,2016
9898,8219662100,5,6,6,2016
9899,55989768700,4,4,7,2016
9921,13104482700,10,10,10,2016
9924,55953170300,7,7,7,2016
9949,36599291700,2,2,2,2016
9962,56180688500,7,7,7,2016
9966,7401958611,4,4,4,2016
9979,7202239693,2,2,2,2016
10021,57194339485,5,5,5,2016
10028,8542158100,7,7,7,2016
10034,54886211300,3,3,7,2016
10045,57190580569,13,13,16,2016
10070,55954358700,3,3,3,2016
10104,55022698900,4,4,4,2016
10143,57192266369,17,17,17,2016
10154,56522655600,3,3,3,2016
10162,56549872100,2,4,4,2016
10176,56608995000,5,5,5,2016
10181,57188847390,39,39,39,2016
10187,57189030668,5,5,10,2016
10217,57192098277,5,5,5,2016
10238,55758478100,13,13,13,2016
10256,57189358906,5,5,6,2016
10274,57193132344,4,4,4,2016
10292,55916543200,7,7,7,2016
10293,55347170400,4,4,4,2016
10297,56338469200,3,3,3,2016
10331,57190225246,4,4,4,2016
10352,55879330900,4,4,4,2016
10389,57203544791,3,3,3,2016
10406,25655401200,4,4,4,2016
10414,7101700712,4,4,4,2016
10415,57194744165,6,6,6,2016
10421,36624993900,8,8,8,2016
10429,57192578051,87,87,87,2016
10434,35179661100,7,7,7,2016
10437,6603444842,13,13,13,2016
10459,57188700666,7,7,7,2016
10472,12791943100,45,45,54,2016
10499,57191752797,4,4,4,2016
10524,7006347792,9,9,9,2016
10525,55777145000,2,2,2,2016
10532,57189644174,2,2,2,2016
10559,57192153038,3,3,3,2016
10562,35355356900,16,16,16,2016
10568,57201683078,7,8,12,2016
10583,57190070411,81,81,81,2016
10596,18433444800,77,77,94,2016
10601,57192072184,2,2,2,2016
10605,57189907141,2,2,2,2016
10623,57190164735,1,1,1,2016
10650,57190279218,2,2,2,2016
10661,14027607600,6,6,6,2016
10665,53985126600,2,2,2,2016
10675,57192371539,4,4,4,2016
10697,57197675569,4,4,4,2016
10722,57192165387,3,4,4,2016
10746,56428019700,3,5,5,2016
10760,16029152300,17,17,17,2016
10761,56184864800,11,12,12,2016
10765,56674759200,4,4,4,2016
10775,57191616688,15,15,15,2016
10780,57190564943,6,6,7,2016
10791,7003925269,6,6,7,2016
10804,14632281000,8,12,17,2016
10828,57188971551,2,2,2,2016
10839,57202392508,5,5,5,2016
10846,55368257900,2,2,2,2016
10862,57192372791,4,4,4,2016
10871,16312250100,15,15,15,2016
10889,16240074500,3,3,3,2016
10943,18436694000,10,10,10,2016
10949,57194116385,16,16,16,2016
10954,57192157983,26,27,27,2016
10957,56031312700,4,7,7,2016
10965,57193318435,2,2,4,2016
10988,7004714924,3,5,9,2016
10991,57192697237,3,4,4,2016
11008,57190250802,7,7,7,2016
11019,56902426800,6,6,6,2016
11044,55680812800,5,5,5,2016
11051,36455806600,6,6,6,2016
11081,6507472059,7,7,7,2016
11096,7005372717,24,24,24,2016
11102,56340499000,4,4,4,2016
11105,55764915300,4,4,4,2016
11123,35167813200,13,13,13,2016
11133,24512207900,5,5,5,2016
11136,56915992200,10,10,10,2016
11154,55809182600,4,4,4,2016
11166,7203076527,26,26,26,2016
11187,21741780900,3,3,3,2016
11198,6507411761,81,81,81,2016
11200,56402486000,47,47,47,2016
11208,55303193200,2,2,2,2016
11217,56725280500,17,17,17,2016
11225,6507401030,10,10,10,2016
11256,16553339300,9,9,13,2016
11259,57191032399,17,17,17,2016
11268,34869482700,2,7,7,2016
11271,57191189255,14,20,20,2016
11278,8084443000,24,85,85,2016
11283,57155830600,9,9,9,2016
11330,6507230171,55,55,55,2016
11333,57189644445,1,1,1,2016
11433,36642645200,11,11,11,2016
11434,35314823600,72,72,158,2016
11436,7403387815,13,13,13,2016
11467,35558651700,77,77,94,2016
11509,57191224433,2,2,2,2016
11522,7004509377,2,2,2,2016
11530,7402652794,2,2,2,2016
11540,57192107969,2,2,2,2016
11543,57189301958,14,14,14,2016
11552,57198889213,3,3,3,2016
11557,57127316900,7,7,10,2016
11560,57199854760,4,4,4,2016
11562,24167561400,4,4,4,2016
11573,56622962800,3,3,3,2016
11574,23974364200,28,28,28,2016
11584,57191341597,27,32,32,2016
11604,57193118329,5,5,5,2016
11681,57192701593,4,4,4,2016
11689,57188537381,3,3,3,2016
11696,6602461066,2,2,2,2016
11702,22935153400,50,50,83,2016
11716,57192375228,4,6,8,2016
11725,24757955700,1,1,1,2016
11727,55912048200,11,11,11,2016
11737,57192236862,8,9,10,2016
11786,26026157200,3,3,3,2016
11787,57191567705,45,45,45,2016
11807,35243698500,33,39,39,2016
11837,7006519840,12,12,12,2016
11843,54420760900,4,4,4,2016
11854,57193672335,4,4,4,2016
11872,57198456299,4,4,4,2016
11880,57190339681,3,3,3,2016
11915,56811439000,5,5,9,2016
11930,7102453549,4,4,4,2016
11934,19639478700,16,16,16,2016
12013,25028944700,1,12,12,2016
12019,57057847700,7,7,7,2016
12034,56264438900,2,2,2,2016
12037,8835983800,3,3,7,2016
12042,35345513500,7,7,26,2016
12044,57190184011,2,2,2,2016
12057,36131082900,3,3,3,2016
12079,35174212600,1,1,1,2016
12103,24721210600,9,9,9,2016
12113,36191034900,7,7,7,2016
12124,57199628451,11,11,11,2016
12125,57196666967,4,4,4,2016
12145,57190382001,18,18,18,2016
12154,57114662200,3,3,3,2016
12167,57191283383,7,7,7,2016
12174,44861637000,2,2,2,2016
12177,57195934070,3,3,3,2016
12184,57073966800,4,4,4,2016
