ID,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
6602480190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
6603702260,0,0,0,0,0,0,0,0,0,0,2,2,2,7,8,8,20,20,21,21,21
6602114997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
6701698850,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
6603439543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
35580162800,4,4,7,9,9,14,14,18,19,32,34,43,74,85,85,90,122,134,134,144,164
7003931815,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
36068830100,0,2,3,3,5,7,10,14,15,19,20,20,21,21,23,26,27,27,27,27,27
7004028651,0,3,3,3,3,3,7,16,16,19,19,24,43,44,51,51,57,68,69,74,82
6701615052,1,3,7,8,9,10,14,16,23,27,27,33,33,35,35,36,37,41,45,46,48
6701532401,0,0,0,0,0,0,0,0,3,3,5,5,5,5,5,5,6,6,6,6,6
7004400323,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5
7004698581,0,0,0,0,4,4,10,12,12,18,18,23,24,27,27,27,51,54,54,55,70
55108306600,0,0,0,0,2,2,2,3,3,4,4,9,9,11,14,18,18,18,18,23,23
7005161803,0,0,0,0,0,0,0,0,0,5,5,5,9,9,9,9,12,12,12,12,17
57202918713,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6603039008,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003266338,0,0,0,0,0,0,0,0,17,17,17,17,17,21,21,24,32,41,46,54,68
7005781224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8
6603423980,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6505850116,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
7004815753,0,0,3,4,5,9,10,16,20,26,34,42,55,59,72,73,84,85,93,95,99
7201604033,0,0,0,0,0,0,0,15,21,21,21,26,26,26,26,26,26,41,41,41,41
7003663586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
6602674653,11,11,11,17,17,17,17,17,17,17,17,17,17,23,29,29,36,36,36,36,36
7102395624,0,0,0,0,0,4,4,4,4,4,4,7,7,7,9,9,9,9,9,9,9
6603930879,0,0,0,13,13,21,21,21,21,27,49,59,76,87,118,118,136,177,194,213,229
56273865800,2,2,2,7,9,12,12,13,27,33,34,39,43,44,47,53,53,53,56,56,60
7003597377,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,7,7,7,7
6602334046,3,3,5,5,6,6,10,13,17,21,29,36,38,40,45,55,63,66,66,68,70
7202141884,0,0,0,0,0,8,8,8,8,8,13,13,17,17,17,17,29,29,51,53,53
56085968900,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8351143700,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
57202599125,0,3,3,3,3,3,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8
6602569618,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,4,10,12,12
7003440568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
6601937757,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12
6601999900,0,0,0,1,1,1,4,6,9,13,23,23,28,30,31,31,31,34,36,38,38
55995457300,8,8,8,8,8,8,8,8,8,8,10,14,14,14,14,14,14,14,14,14,14
13609649600,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
6602696731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
6602271835,0,0,10,10,18,18,19,19,31,33,45,47,56,61,71,74,84,84,88,96,100
55400421300,0,0,0,0,0,0,0,5,5,5,5,5,5,6,7,7,7,7,9,9,9
6701503367,0,0,0,0,0,0,0,0,0,0,0,6,6,6,9,9,9,9,9,9,9
6506696072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,13
6602273334,0,0,0,2,2,2,2,2,2,2,5,5,5,5,5,7,7,8,8,15,15
6602576919,0,0,0,9,9,9,19,19,21,21,21,25,25,29,29,30,30,33,35,37,40
7402055242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8
6701554779,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16
57203073518,0,0,0,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20
6602641330,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6
7201693916,0,0,0,0,0,0,16,16,27,27,91,100,122,122,134,134,143,143,146,146,166
7005448956,4,4,6,18,19,23,29,35,35,38,38,43,47,47,50,50,50,50,92,92,107
7003760907,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
6701647815,0,0,0,0,0,3,3,3,3,3,3,3,3,3,6,6,6,11,11,11,11
6603025047,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,10,14,14,14,15,15
35585811600,0,0,0,0,0,0,0,0,4,4,12,12,14,16,19,19,19,19,19,23,23
6701723453,0,0,0,2,2,9,9,9,12,21,22,27,27,33,37,37,39,47,48,52,52
6603885922,0,0,0,5,5,5,5,5,5,5,5,5,13,13,20,22,22,22,22,34,34
6603498556,14,14,14,19,19,23,26,29,31,35,41,44,45,49,52,78,82,87,93,93,93
7003410839,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,33,33,33,33,33
6602453347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6602699151,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
57202423300,0,0,0,0,0,1,1,1,1,6,6,7,7,7,7,12,12,12,13,17,21
6701648878,3,3,5,8,9,11,13,18,19,20,24,25,25,28,37,46,50,57,58,63,66
55888287400,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,6,6,9,9,9,9
6602225389,0,0,0,0,0,0,0,1,2,2,2,2,3,3,5,5,5,5,10,12,18
6602454858,4,5,5,5,5,5,9,10,10,10,10,12,12,12,12,15,15,15,21,21,21
6602291128,0,1,1,1,1,6,6,7,7,7,8,10,11,11,11,11,14,17,21,24,25
15846990900,0,0,0,0,0,0,0,0,9,9,9,9,9,18,25,25,25,25,47,55,55
6603285202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,16,16,16
6506529827,0,8,8,8,8,8,18,27,27,29,34,36,36,57,57,58,62,63,66,68,68
6701623066,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,11,17,17,17,17,17
6602463429,0,0,0,0,0,0,0,0,20,31,35,41,48,48,57,57,57,57,61,81,86
6602227342,3,3,3,3,3,3,6,8,10,10,10,10,10,13,14,14,14,16,22,27,28
55928871000,0,0,0,0,4,4,4,5,5,5,5,8,8,10,13,13,13,14,14,14,14
56187635300,1,1,1,3,4,4,5,7,8,8,8,9,10,10,15,19,20,21,27,28,31
7006301811,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,12,12,13,16
56087213500,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8
7006030713,0,0,4,4,5,5,5,5,9,9,11,14,18,18,18,20,22,23,24,24,25
56274036800,0,0,0,0,80,97,100,100,116,116,116,116,116,116,159,159,175,175,224,224,268
26643531800,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602136547,0,0,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10
7003282713,4,5,6,6,7,10,10,10,18,25,38,44,47,62,87,97,125,137,145,155,167
6603636727,0,3,3,3,12,12,53,64,72,77,77,83,93,129,164,219,236,237,254,270,290
6701633179,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6701701280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,9,9,9
7003551944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,9,9
6701561927,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,5,7
56994102900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
6701854825,0,0,0,0,0,0,0,0,0,0,6,6,6,6,7,7,7,7,7,7,7
55714110300,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
7102482217,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7003497574,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,13
6603547611,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,16
6701784870,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
23088273000,2,2,2,4,6,10,13,17,38,54,64,80,92,120,128,144,146,153,161,178,187
7007163163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,30,30,30,30
6603384762,0,0,0,0,0,0,0,0,7,20,21,23,23,24,40,52,52,69,69,80,86
6603678039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,83,83
6603243513,3,3,3,6,6,9,9,9,9,10,10,10,10,10,14,25,29,29,29,38,38
7005002831,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7004687555,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7
6603566648,0,0,0,0,0,0,0,0,0,3,3,8,10,15,20,22,27,30,36,39,45
7005938489,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,13,18,18,18,18
23973241400,0,4,4,7,7,7,7,27,27,27,40,49,95,117,147,155,183,203,222,243,247
55894986600,0,0,0,0,0,0,0,0,0,3,3,5,5,5,5,5,5,5,9,9,9
56230619000,0,4,4,4,7,7,7,10,10,10,12,15,18,28,34,36,43,47,48,50,51
6603078103,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
55884101500,2,2,2,2,2,4,4,9,9,9,20,24,44,63,69,78,94,107,128,141,160
6602212964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8
7005880157,0,0,0,0,8,8,8,11,11,11,11,11,11,31,31,31,31,31,31,31,31
6602122944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9
26031912400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,74,74,74
36158533200,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,10,12,12,16,20,20
7004689148,0,0,0,10,13,13,30,31,33,34,46,46,46,62,62,68,72,72,72,72,72
