ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
35516516600,0,0,0,0,0,0,0,0,0,0,5,13,13,13,19,19,28
6507009834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9337565800,4,7,7,11,14,14,15,16,19,22,22,27,28,28,34,37,37
6603158391,0,0,0,0,0,0,11,15,17,17,17,17,17,25,25,25,25
6508153210,0,0,0,0,0,0,0,3,3,3,9,9,9,9,9,9,17
55954105400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6507852592,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
8421862400,0,2,2,2,3,4,6,8,8,11,13,14,16,20,24,28,35
6507007657,0,0,0,0,0,0,0,0,12,13,13,13,13,13,15,15,15
16069591200,0,0,0,0,0,0,0,0,3,3,3,13,13,13,13,13,13
10142932400,0,0,5,5,5,5,12,12,12,12,12,12,12,12,12,12,12
7102938733,21,21,52,52,161,167,195,196,252,257,307,325,340,340,355,359,391
10244805800,5,5,30,32,32,36,119,119,136,161,213,229,295,300,361,361,379
15074207000,8,8,8,10,16,20,21,24,26,28,38,42,43,47,47,53,53
7801389471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6603657633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
35229330100,0,26,32,36,36,56,56,77,78,107,107,116,116,116,116,116,116
6505995817,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
13605017500,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
23003527100,0,0,0,0,2,3,5,6,10,10,12,13,15,17,18,22,24
7102160097,0,0,0,0,4,4,4,4,4,4,4,4,10,10,10,10,10
12242656500,4,4,6,10,15,17,46,55,57,62,71,81,94,104,113,120,125
57203214547,0,0,0,0,0,0,0,0,0,0,0,7,14,14,14,16,16
8908833100,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7
6505773619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
55917329600,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,10,10
6506426290,0,0,4,4,7,7,7,7,7,7,7,7,7,7,7,7,13
7005610253,0,0,8,13,13,13,30,40,51,58,63,86,95,109,117,130,133
7005970753,0,0,0,0,0,0,0,0,0,0,13,13,28,28,28,28,35
6506275619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
8515765000,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
55621886200,2,2,2,3,6,9,14,20,23,27,30,44,50,51,55,59,61
8265460700,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
6602666949,0,3,8,8,8,14,14,17,18,20,20,20,21,25,25,25,28
6701708611,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9
26537437100,0,0,0,0,0,0,0,2,4,4,4,10,10,10,10,10,10
7102300257,0,0,0,0,0,0,0,0,0,2,2,2,4,4,6,6,6
25031228700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8042935200,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
57204407253,0,0,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12
6602760825,0,0,0,0,0,0,0,0,0,0,8,10,10,10,10,10,10
7005551951,5,12,12,12,12,12,12,12,15,17,19,20,20,24,24,24,24
56243460400,0,0,1,1,1,1,5,5,5,5,5,5,5,14,14,14,14
14028256000,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
12767832700,0,6,12,13,13,17,19,19,34,39,42,51,62,69,71,94,97
12239249000,3,3,3,3,3,5,8,8,8,10,10,12,14,15,18,18,19
26641909600,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,5
9236601100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
6507333493,19,19,19,30,30,30,56,56,57,57,59,86,89,91,99,99,99
7007039026,0,0,0,2,2,2,2,2,2,2,2,6,6,9,9,20,20
10040193700,0,0,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27
57203050132,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
6506057017,0,2,2,2,2,4,4,4,12,14,15,15,17,17,23,29,30
7004142421,1,1,1,1,1,4,8,10,12,12,12,12,14,16,19,19,19
57196047138,0,0,0,0,7,7,7,7,7,7,7,28,35,35,35,35,35
7202652119,25,25,25,63,106,106,106,106,106,106,106,106,106,106,106,106,106
8891071900,4,4,4,4,10,12,16,31,31,46,50,52,54,56,59,60,63
8627009900,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6
6602644355,0,0,4,6,11,16,21,27,29,29,29,30,38,42,44,44,44
7005486531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56074710100,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
35617957900,0,2,2,2,2,3,3,7,8,10,14,18,26,28,30,32,32
7003886149,0,0,0,0,0,0,48,48,48,48,58,58,58,58,58,58,58
55931099700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
7004707522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
6701414800,0,6,10,10,13,17,17,20,20,24,24,24,31,31,31,31,31
56517950600,0,0,0,0,0,0,2,5,5,5,5,5,5,14,14,17,17
7003334425,0,0,6,6,6,6,6,6,6,6,6,6,6,6,48,48,48
7407119282,3,3,3,3,3,3,6,18,19,19,27,28,28,31,34,35,35
8642958700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7006432722,16,16,27,27,48,48,48,48,48,48,48,48,48,48,48,48,48
7004564515,0,0,0,0,0,0,17,32,40,40,44,44,44,44,44,44,44
55990209500,0,0,5,6,11,16,17,24,24,27,28,32,34,41,42,43,43
8963476900,0,0,0,0,0,0,0,0,0,0,0,3,18,18,18,18,18
13104429300,10,10,10,10,10,10,10,14,20,24,46,46,50,50,50,57,57
6602922157,4,4,4,4,9,9,9,9,17,17,29,38,52,59,63,63,71
7801363999,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,8,8
16836900500,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6
6507110413,0,0,7,7,7,7,11,11,11,11,11,11,11,11,11,11,11
23008478000,2,2,4,4,5,7,12,14,17,17,24,24,26,26,32,32,34
15057449800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
6701605119,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,6
35421460300,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17
6602799057,2,2,2,2,2,4,4,8,10,11,11,11,19,19,21,25,29
7006133263,30,30,30,30,30,30,30,30,30,30,30,30,54,54,85,85,122
55989661500,4,4,4,7,10,11,14,14,14,16,18,21,21,21,26,26,27
6506479558,2,6,7,9,10,13,13,13,13,20,20,20,20,20,20,20,20
7102171992,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46
6602748263,17,17,17,21,52,54,135,193,236,270,294,307,308,312,341,341,425
7003824299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
7103298317,3,5,6,7,17,20,20,20,20,26,29,34,38,43,43,46,56
55915387400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
6602741603,0,0,0,0,0,0,0,1,2,6,6,6,8,9,12,12,12
6603265776,3,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6
6602132130,0,0,1,1,1,1,1,1,1,2,2,7,8,8,8,8,8
25822438800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7004410116,25,25,25,25,31,31,31,31,31,31,31,31,31,31,47,47,47
55934522300,13,14,14,20,20,20,23,29,33,34,34,40,42,47,55,55,64
7103256079,13,13,48,48,89,89,89,97,120,120,199,199,218,218,218,218,218
55959758400,0,0,10,10,10,10,10,10,10,10,10,17,17,17,17,17,19
6602970160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
8605376300,0,0,0,0,0,0,0,0,0,0,0,8,8,23,23,33,33
35500052800,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
7004354345,2,4,4,4,4,4,7,13,14,16,16,16,16,16,16,16,16
7201579053,0,0,4,4,7,7,10,10,13,13,13,13,17,17,17,22,23
7003399158,0,0,0,0,0,0,0,0,0,5,5,5,12,12,12,12,12
7004779192,0,0,2,2,2,2,2,2,2,5,5,5,8,9,9,9,12
8623699400,7,9,14,20,33,35,55,63,65,67,67,71,72,78,86,87,89
55936516300,0,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
14024591100,0,0,0,0,0,0,0,7,7,7,12,12,13,20,33,33,47
6603428452,0,0,0,0,0,0,63,63,78,78,78,78,87,87,87,87,87
55892862500,1,3,3,5,5,6,6,13,17,18,21,21,21,25,26,26,26
7004827043,0,0,0,0,0,0,3,3,3,3,4,4,4,10,10,10,10
7402388988,0,0,0,28,28,28,28,28,28,66,66,70,70,82,82,86,86
57203996241,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
6506070752,24,24,32,47,82,82,88,88,99,99,150,157,215,215,291,294,321
7006271700,0,0,6,6,11,12,18,22,22,22,23,23,24,24,33,43,45
9738017700,0,0,0,0,0,0,1,1,1,1,1,3,3,3,6,6,6
6604070019,3,4,4,4,4,4,8,12,12,12,14,17,18,29,39,51,54
6602767760,5,5,5,5,13,13,13,13,13,23,23,23,23,23,23,23,23
55914543200,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14
7102779097,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
55401633000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
57198386027,84,100,103,103,107,107,116,116,117,117,181,181,222,235,296,297,313
57201597330,0,0,2,2,2,2,5,5,7,7,7,7,7,7,10,10,18
6507043712,7,7,7,7,7,27,38,38,43,43,43,43,62,62,62,62,62
9233336100,0,0,0,0,0,4,4,4,12,12,12,12,12,12,29,33,50
7801578443,10,14,14,31,41,41,41,41,50,56,80,86,107,117,121,129,141
6508096796,0,0,0,7,7,7,7,7,7,27,27,27,27,27,38,38,38
7102505441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,25
57196612094,0,0,10,10,10,10,10,10,24,26,26,26,38,38,38,38,38
7004151106,0,4,5,6,8,9,9,12,14,16,16,18,19,20,31,40,42
8526522800,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6506253909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
14826921000,6,6,6,6,6,6,6,6,13,20,53,53,125,125,146,146,167
55959578500,33,33,33,33,33,33,33,39,56,56,56,56,56,56,56,56,56
6508267077,0,3,6,6,8,8,8,10,10,10,11,13,16,16,16,16,17
7005465570,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
8834560700,0,0,0,5,5,5,5,5,5,10,10,12,17,17,17,23,23
12769531200,0,2,4,4,7,11,14,16,20,23,26,34,34,40,45,46,52
10042118600,2,2,5,5,5,9,9,13,13,20,22,25,27,30,31,32,32
55933438200,0,0,7,7,7,7,15,15,21,21,21,29,31,31,31,31,31
6507424239,6,6,6,6,11,11,27,32,32,32,47,47,49,51,52,52,52
6603304890,3,3,4,4,7,12,14,17,22,22,27,30,35,49,52,53,59
6507604947,0,0,2,6,19,25,28,31,32,33,36,41,42,46,49,49,49
7003670864,18,18,18,18,18,18,18,18,18,18,18,18,69,69,69,69,69
7003526937,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24
6508345746,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7
9941521200,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
7003687617,7,10,10,18,21,30,38,54,60,61,70,84,90,96,103,108,111
21833338300,0,0,0,0,7,9,11,11,21,27,35,39,46,47,52,63,68
6507994683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10
6602833995,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10
7005527146,3,3,14,14,14,14,16,16,19,21,23,23,26,28,28,28,28
56037841600,0,0,0,0,0,0,0,4,6,10,10,10,10,10,10,10,11
8853844100,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
57203971599,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6
6701318928,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
8404047700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6701476905,0,0,2,3,5,5,8,9,9,9,9,10,10,10,12,12,15
6506754271,0,0,0,0,0,0,0,5,5,10,12,12,12,15,15,18,18
24722021000,3,3,3,3,13,13,13,18,27,28,33,38,43,46,51,59,69
6603805585,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
7006104761,8,8,11,11,11,11,15,15,15,15,15,15,15,15,15,15,15
55423514100,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
6507822488,4,4,4,4,6,6,10,14,15,22,24,24,26,36,40,40,40
22934573400,2,2,2,2,7,7,7,31,44,58,74,76,81,81,81,93,97
6602450351,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
6701861200,0,0,0,0,0,0,0,0,4,4,11,11,11,11,11,11,11
8651824700,0,0,0,0,0,0,0,2,2,2,2,9,9,9,9,9,9
7402748291,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7
7003338870,9,9,10,10,10,14,14,14,25,25,29,29,30,30,30,30,30
6603071618,0,2,2,2,2,2,2,6,8,27,27,29,32,34,40,43,44
8875515700,0,0,0,0,0,0,3,3,6,6,6,6,7,10,16,16,17
15023267500,3,3,3,6,7,8,8,14,19,20,22,29,29,41,46,46,51
8276395800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
14520978700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,14
6701679914,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3
8096558000,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3
6602478304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
22634297200,2,4,4,4,6,49,66,74,97,100,113,117,125,154,161,165,165
14323136200,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5
22233339000,0,0,0,0,5,5,5,5,7,9,9,15,16,20,22,29,38
9634292100,0,0,0,0,0,0,0,0,6,15,15,15,15,15,15,15,15
6506816214,1,2,2,3,4,5,6,8,11,13,14,16,16,16,16,23,26
6602769912,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,19,19
6603332819,0,10,10,10,10,13,13,15,15,15,15,17,20,24,24,24,26
7006309506,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
