Unnamed: 0,ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1007,55256491700,1,3,5,8,8,8,8,10,12,2010
1046,37054657100,11,11,11,11,11,11,11,11,11,2010
1060,24921132200,9,43,44,58,58,68,83,83,83,2010
1084,8859966300,1,1,1,1,1,1,1,1,1,2010
1102,36184933300,2,2,2,2,2,2,2,2,2,2010
1118,9842396400,3,3,3,3,3,3,3,5,5,2010
1138,57197793190,7,7,7,7,7,7,7,7,7,2010
1197,24331617300,6,6,6,6,6,6,16,16,16,2010
1238,36622910000,5,5,5,5,5,5,5,5,5,2010
1241,57197532858,7,7,7,7,7,7,7,7,7,2010
1242,36336811900,7,7,7,7,7,7,7,7,7,2010
1251,9635978700,4,4,4,4,4,4,4,4,4,2010
1370,6701479988,5,5,5,5,5,5,5,5,5,2010
1392,35222083800,2,2,2,2,2,2,2,2,2,2010
1403,56538506300,7,7,7,7,7,7,7,7,7,2010
1432,36240435100,6,6,6,6,6,6,6,6,6,2010
1436,57190492621,1,2,2,2,2,2,2,2,2,2010
1461,24377090800,3,3,3,8,8,8,8,8,8,2010
1464,7006127274,13,19,25,25,27,28,30,30,30,2010
1477,6506341607,4,13,28,46,46,52,70,82,82,2010
1499,41662420000,1,1,1,1,1,1,1,1,1,2010
1549,56022706200,3,34,34,34,34,34,34,34,34,2010
1567,56630435200,2,6,6,6,6,7,11,11,14,2010
1644,36544152800,3,3,3,3,3,3,3,3,3,2010
1675,8867213600,75,75,75,75,75,75,75,75,75,2010
1702,36469843500,5,7,7,9,9,9,9,11,11,2010
1710,7003463832,14,14,14,14,14,14,14,14,14,2010
1736,24733735600,27,27,27,27,62,62,62,62,62,2010
1822,6603588897,4,4,4,4,4,4,4,4,4,2010
1863,8079328500,7,7,7,7,7,7,15,15,15,2010
1897,35117526000,12,12,17,17,17,17,20,25,33,2010
1916,15060619700,3,3,3,3,3,3,3,3,3,2010
1931,6603316510,5,5,5,10,14,19,19,20,20,2010
1955,36622219400,2,2,2,2,2,2,6,6,10,2010
1960,6504743854,3,3,3,3,3,3,3,3,3,2010
2012,36457213500,3,4,4,4,9,10,10,10,10,2010
2014,6506078081,9,9,12,12,12,12,12,12,12,2010
2021,57191483890,75,75,75,75,75,75,75,75,75,2010
2044,7004567193,15,15,34,34,36,36,77,77,95,2010
2048,36782173700,6,10,11,11,12,14,14,18,18,2010
2055,36466169300,2,6,10,10,10,10,10,10,10,2010
2064,24758900800,4,4,4,18,38,38,38,72,93,2010
2074,56243911300,2,2,2,2,2,2,2,2,2,2010
2133,25926936600,2,2,2,2,2,2,2,2,2,2010
2136,6505808803,5,5,5,5,5,5,5,5,5,2010
2138,36165916000,4,4,4,4,4,4,4,4,4,2010
2141,36536792400,3,11,11,16,16,24,24,24,24,2010
2183,24479883500,6,8,8,8,10,12,15,16,20,2010
2210,36666146200,2,2,2,2,2,2,2,2,2,2010
2222,54399125000,3,3,3,3,3,3,3,3,3,2010
2229,36191106500,3,3,3,14,22,22,22,22,22,2010
2231,6701402984,5,5,5,12,12,12,12,15,15,2010
2297,39162066800,2,2,2,2,2,2,2,2,2,2010
2302,36739936200,8,8,8,8,8,8,8,8,8,2010
2354,57199457798,14,14,14,14,14,14,14,14,14,2010
2396,36439754600,5,7,7,7,7,7,7,7,7,2010
2404,36660067900,7,9,16,16,16,16,16,16,16,2010
2436,7003625261,2,2,2,2,2,2,2,2,2,2010
2447,36640623000,1,1,1,1,1,1,1,1,1,2010
2470,36160867400,7,7,7,7,7,7,7,7,7,2010
2487,23466918000,6,6,6,6,6,6,6,6,6,2010
2541,36132939000,1,1,1,1,1,1,1,1,1,2010
2542,15729370300,1,1,1,1,1,1,1,1,1,2010
2551,55250839700,2,2,2,2,2,2,2,2,2,2010
2601,36667292000,4,4,4,4,4,4,4,4,4,2010
2614,36237927200,3,3,3,3,7,8,8,8,8,2010
2622,25633507700,13,13,13,13,13,13,13,13,13,2010
2638,36459994400,3,3,4,4,4,4,5,5,5,2010
2651,56273983000,19,19,19,19,19,19,19,19,19,2010
2652,15832159300,26,26,26,26,37,37,41,42,42,2010
2676,57196673166,3,3,3,3,3,3,3,3,3,2010
2699,7004013978,50,50,50,50,50,50,50,50,50,2010
2702,6507146427,2,2,2,2,2,2,2,2,2,2010
2716,56568050500,1,4,6,6,6,6,6,6,6,2010
2718,36813396200,4,4,4,4,4,18,18,18,18,2010
2721,7003788378,11,11,11,11,15,15,15,22,22,2010
2738,55455556500,4,4,4,4,4,4,4,4,4,2010
2748,6602079091,6,6,6,6,6,6,6,6,6,2010
2751,25422147700,4,5,5,5,5,5,5,5,5,2010
2759,36698511100,24,24,24,24,24,24,24,24,24,2010
2773,14056752100,13,13,13,13,13,13,13,13,13,2010
2807,6505470575,5,5,5,5,5,5,5,5,5,2010
2826,36554143400,2,2,2,2,2,2,2,2,2,2010
2850,6603137197,5,5,5,5,5,5,5,5,5,2010
2877,57197122558,2,3,3,3,3,3,3,3,3,2010
2893,6701616786,5,5,11,15,15,19,19,19,20,2010
2903,6506044748,4,9,10,22,22,33,41,44,52,2010
2909,37002487100,3,3,3,3,3,3,3,3,3,2010
2918,36184991200,2,2,2,2,2,2,2,2,2,2010
2935,36608314200,3,3,3,3,3,3,3,3,3,2010
2970,55521612300,11,11,11,11,20,21,21,21,22,2010
2974,56369666300,14,14,14,14,14,14,14,14,14,2010
2994,35222471800,78,78,78,78,78,78,78,78,78,2010
3012,57195195071,14,14,14,14,14,14,14,14,14,2010
3028,35619975500,4,4,4,4,4,4,4,4,4,2010
3035,15521603000,1,1,3,3,3,3,3,3,3,2010
3041,57197500961,14,25,25,25,25,25,25,25,25,2010
3059,35173057100,10,10,10,10,10,10,10,10,10,2010
3114,35770363700,3,3,4,4,4,4,4,4,4,2010
3158,6603634824,3,3,3,3,3,3,3,7,7,2010
3199,36919366000,5,5,5,5,5,5,5,5,5,2010
3201,8973955000,1,1,1,1,1,1,1,1,1,2010
3208,24825014500,3,3,3,3,3,3,3,3,3,2010
3244,35239938700,22,22,36,36,41,85,90,90,90,2010
3249,6603096542,3,3,3,3,3,3,3,3,3,2010
3255,35728045300,3,3,3,3,3,5,8,8,8,2010
3312,24605682200,3,3,3,3,9,13,13,16,16,2010
3325,36705721300,2,2,2,2,2,2,2,2,2,2010
3364,34876513100,6,6,6,6,6,6,6,6,6,2010
3375,55914469100,7,12,12,12,12,12,12,12,12,2010
3384,38062371000,10,10,10,10,10,10,10,10,10,2010
3391,57117849000,5,5,5,5,5,5,5,5,5,2010
3422,56517491400,12,12,12,12,12,12,12,12,12,2010
3432,25653702300,13,16,16,16,16,16,16,16,16,2010
3441,36681934700,5,5,8,8,8,8,8,8,8,2010
3454,36015081100,4,4,4,4,4,4,4,4,4,2010
3492,35230983700,4,4,4,4,8,8,8,10,14,2010
3509,13907797600,2,2,2,2,2,2,2,2,2,2010
3511,21933245700,4,4,4,4,4,4,4,4,4,2010
3571,36614302200,10,10,23,23,40,40,106,106,199,2010
3581,23007964200,9,9,9,10,10,10,10,13,13,2010
3582,24824609300,2,3,3,3,3,3,3,3,3,2010
3586,6701840343,1,1,1,1,1,1,1,1,1,2010
3638,6603756462,2,2,2,2,2,2,2,2,2,2010
3669,26665350700,3,3,5,5,8,8,8,16,16,2010
3691,14035425800,6,13,14,14,14,15,15,15,15,2010
3705,36809803300,6,6,6,16,16,16,16,16,16,2010
3762,8656410900,3,3,3,3,3,3,3,3,3,2010
3798,26026884200,3,3,3,3,3,3,3,3,3,2010
3825,36813771200,20,20,20,20,20,20,20,20,20,2010
3838,57188853867,3,3,3,5,6,14,14,14,14,2010
3859,24466485200,4,4,4,4,4,4,4,4,4,2010
3866,6602099103,1,1,1,1,1,3,3,3,3,2010
3876,54894458400,5,5,6,6,6,6,6,6,6,2010
3884,22957171000,2,24,27,27,27,27,27,27,27,2010
3890,6701370635,27,27,27,27,27,27,27,27,27,2010
3899,57197241624,4,4,4,4,4,4,4,4,4,2010
3906,36466293100,4,4,4,4,4,4,4,4,4,2010
3909,35100019300,2,2,2,2,2,2,2,2,2,2010
3921,23010993000,23,23,28,28,28,28,28,28,28,2010
3930,23983301500,4,4,4,4,4,4,4,4,4,2010
3952,16635214000,15,15,34,34,36,36,36,36,109,2010
3957,7202271993,6,6,7,7,7,7,7,7,7,2010
3963,24467169200,4,4,9,9,9,9,9,9,9,2010
3974,36614482400,22,22,22,22,86,86,115,115,141,2010
3978,7407523188,25,25,28,28,34,34,36,36,40,2010
3996,12645466300,7,7,7,7,7,7,7,7,7,2010
3999,13009190200,8,8,8,8,8,8,8,8,8,2010
4004,7405766735,2,2,2,2,2,2,2,2,2,2010
4007,26422619000,5,5,5,5,5,5,5,5,5,2010
4026,56461694800,4,4,4,4,4,4,4,4,4,2010
4093,25822794700,26,26,31,31,31,31,39,39,39,2010
4101,8725302400,7,7,7,7,7,7,7,7,7,2010
4109,6603989798,6,6,6,6,6,6,6,6,6,2010
4111,36143117100,3,3,4,4,4,4,4,4,6,2010
4139,56478378600,6,6,6,6,6,6,6,6,12,2010
4150,6603436147,2,2,2,2,2,2,2,2,2,2010
4151,25634494000,5,5,5,5,5,5,5,5,5,2010
4159,36998789900,4,4,4,4,4,4,4,4,4,2010
4172,36521269800,3,3,3,3,3,3,3,3,3,2010
4185,57201823236,12,12,12,12,12,12,12,12,12,2010
4192,36486419900,7,7,7,7,7,7,7,7,7,2010
4205,56636814200,1,1,1,1,1,1,1,1,1,2010
4243,36701391300,3,3,3,3,3,3,3,3,3,2010
4247,57204160176,3,3,3,3,3,3,3,3,3,2010
4257,36189625700,1,1,1,1,1,1,1,1,1,2010
4258,36182015200,4,4,4,4,4,4,4,4,4,2010
4264,35955832200,5,12,13,13,13,13,13,13,13,2010
4283,24179077100,3,4,4,4,4,4,4,4,4,2010
4284,36604613000,7,7,7,7,7,7,7,7,7,2010
4290,43661645400,3,5,5,5,5,5,5,5,5,2010
4292,9846483200,3,3,3,3,3,3,3,3,3,2010
4299,34880389100,2,2,2,2,2,2,2,2,2,2010
4335,36600104800,2,2,2,2,2,2,2,2,2,2010
4369,55492266400,3,3,3,3,3,3,3,3,3,2010
4389,56115477500,4,4,4,4,4,4,4,4,4,2010
4403,55262925700,2,2,3,3,3,3,3,4,4,2010
4412,35419333100,6,6,6,6,6,6,6,6,6,2010
4446,55364648900,2,2,9,9,9,21,22,22,22,2010
4449,26537767000,6,6,6,12,12,12,17,17,17,2010
4465,57197924203,13,13,13,13,13,13,13,13,13,2010
4489,7203068904,8,9,12,21,21,27,27,28,28,2010
4491,23090822300,2,2,2,2,2,2,2,2,2,2010
4525,7003957664,36,36,82,82,109,109,146,146,168,2010
4549,7201355158,3,3,3,3,3,3,3,3,3,2010
4552,7004373869,2,4,4,4,4,4,4,4,4,2010
4554,25646468900,3,3,3,3,3,3,3,3,3,2010
4559,7102415326,6,6,6,6,6,6,6,6,6,2010
4564,57190787115,4,4,4,4,4,4,4,4,4,2010
4585,37079562700,17,17,17,17,17,17,17,17,17,2010
4610,25225108500,2,3,4,4,4,4,4,4,4,2010
4612,7004825238,42,42,42,42,42,42,42,42,42,2010
4630,6603794359,3,3,3,3,3,3,3,3,3,2010
4637,24447512400,7,7,7,7,7,7,7,7,7,2010
4652,14324729200,10,10,10,10,10,10,10,10,10,2010
4671,25721994200,5,5,5,5,5,5,5,5,5,2010
4700,9735117400,3,4,4,9,9,9,9,9,9,2010
4725,25723703100,3,5,7,9,9,9,9,9,9,2010
4735,24437426700,11,11,11,11,11,11,11,11,11,2010
4759,35518167400,26,26,26,26,26,26,26,26,26,2010
4780,7006083644,3,3,3,3,3,3,3,3,3,2010
4790,55822439500,2,2,2,4,4,4,4,4,4,2010
4796,37058605800,3,3,3,3,3,4,4,4,4,2010
4814,57199454759,1,1,1,1,1,1,1,1,1,2010
4831,36159707600,6,6,6,6,6,6,6,6,6,2010
4840,55367743300,3,3,3,3,3,3,3,3,3,2010
4866,36730760900,9,9,9,9,9,9,9,9,9,2010
4921,55170026800,12,12,12,15,26,31,42,42,42,2010
5006,8083856100,1,1,1,1,1,1,1,1,1,2010
5015,7101611714,7,15,15,15,15,15,15,29,29,2010
5025,36924537500,6,12,12,12,12,12,12,12,12,2010
5055,35581437700,2,2,3,3,3,3,3,3,3,2010
5081,34976255100,33,33,48,50,50,50,50,50,50,2010
5104,55431623200,2,2,2,2,2,2,2,2,2,2010
5108,23089502300,5,6,6,6,6,6,6,6,6,2010
5130,55036442600,9,9,9,9,45,45,45,45,69,2010
5136,36245448800,4,4,4,17,17,17,17,17,17,2010
5139,36918481800,5,5,5,5,5,5,5,5,5,2010
5164,35191693000,6,6,6,6,6,6,6,6,6,2010
5184,36504252600,1,1,1,1,1,1,1,1,1,2010
5241,36722009200,16,18,18,19,19,19,19,19,19,2010
5256,36615854600,1,6,8,8,8,8,9,12,12,2010
5264,6701602996,26,26,26,26,26,26,26,26,26,2010
5268,24167926000,1,1,1,5,5,5,5,5,5,2010
5277,55279474500,15,15,15,15,15,15,15,15,15,2010
5279,36623256600,3,3,3,3,3,3,3,3,3,2010
5286,6602641428,34,34,34,34,34,34,34,34,34,2010
5288,33468019100,1,1,4,4,4,4,4,4,4,2010
5343,6602975500,3,3,3,3,3,3,6,6,6,2010
5354,7201449923,5,5,5,5,5,5,5,5,5,2010
5383,36606909200,7,7,7,7,7,7,7,7,7,2010
5388,34968980200,1,1,1,1,1,1,1,1,1,2010
5433,57194221708,4,4,4,4,4,4,9,9,14,2010
5437,55478970100,42,42,42,42,42,42,42,42,42,2010
5438,6504747977,3,3,3,3,3,3,3,3,3,2010
5443,13605660100,14,14,14,14,14,14,14,14,14,2010
5459,24344369400,3,10,12,20,25,25,25,25,28,2010
5470,35453479100,21,21,21,21,21,21,21,21,21,2010
5479,36986619800,1,1,1,1,1,1,1,1,1,2010
5485,7401732078,5,5,15,15,15,15,15,15,15,2010
5487,7004751984,3,3,3,3,3,3,3,3,3,2010
5490,57189460584,4,4,4,4,4,4,4,4,4,2010
5494,6603061582,15,15,15,15,15,15,15,15,27,2010
5496,25723748300,4,4,4,4,4,4,4,4,4,2010
5500,24169399400,82,84,165,165,165,165,165,165,165,2010
5559,36670939100,4,4,4,6,6,6,6,6,6,2010
5565,57193414549,2,6,6,6,6,6,6,6,6,2010
5615,25930449100,10,10,10,10,10,10,10,10,10,2010
5626,7004130839,10,17,17,17,17,17,17,17,17,2010
5666,24777312000,10,10,10,10,10,10,10,10,10,2010
5695,35237051200,9,9,9,9,9,9,9,9,9,2010
5729,36521691600,3,3,4,4,4,6,6,7,7,2010
5739,36809537000,2,2,2,2,2,2,2,2,2,2010
5743,40461961600,2,3,3,3,3,3,3,3,3,2010
5774,55718991000,3,3,3,3,3,3,3,3,3,2010
5833,35146662800,2,2,2,2,2,2,2,2,2,2010
5879,55702520582,4,4,4,4,4,4,4,4,4,2010
5891,55885334800,3,3,3,3,3,3,3,3,3,2010
5928,15066338200,6,6,6,6,6,6,6,6,6,2010
5935,14632117400,3,3,3,6,6,7,7,7,7,2010
5945,36717742000,8,10,10,10,13,13,13,15,15,2010
5946,7102457888,3,5,5,5,5,5,5,5,5,2010
5979,37046863800,6,6,6,6,6,6,6,6,6,2010
5995,36767614600,4,4,4,4,4,4,4,4,4,2010
6011,55876526000,1,1,13,13,13,13,37,37,37,2010
6024,6508156814,3,3,3,3,3,3,3,3,3,2010
6043,6506336769,3,3,5,6,8,8,8,8,10,2010
6055,55918790000,3,3,3,3,3,13,13,25,25,2010
6062,24398871700,19,21,21,21,21,21,21,21,21,2010
6068,7004980255,6,38,46,46,46,46,46,46,46,2010
6092,36606898400,75,75,75,75,75,75,75,75,75,2010
6094,36637712300,31,31,31,31,31,31,31,31,31,2010
6105,35239508800,4,4,4,4,4,4,4,4,4,2010
6107,55190698700,3,3,3,3,3,3,3,3,3,2010
6108,36174418300,4,4,4,4,4,4,4,4,4,2010
6123,40261489200,5,5,5,16,16,16,16,16,16,2010
6129,36805188500,4,6,9,9,14,16,19,20,20,2010
6159,24586883200,6,6,6,6,6,6,6,6,6,2010
6180,6602198986,50,50,50,50,50,50,50,50,50,2010
6187,8652841900,1,1,3,3,3,3,3,3,3,2010
6226,36014287400,77,77,77,77,77,77,77,77,77,2010
6237,7003870500,3,36,37,37,37,37,37,37,37,2010
6248,35068360700,3,5,5,5,6,6,6,6,6,2010
6293,24437900800,6,6,6,6,6,6,6,6,6,2010
6299,7005535093,5,7,7,7,10,10,10,10,10,2010
6303,55113186300,8,8,8,8,8,8,8,8,8,2010
6328,6602667266,2,2,2,2,2,2,2,2,2,2010
6377,57188863724,8,8,8,8,8,8,8,8,8,2010
6400,24469941000,8,8,8,11,11,11,11,11,11,2010
6410,14037373100,7,7,7,7,7,7,7,7,7,2010
6424,7004059567,9,9,9,9,9,9,9,9,9,2010
6429,6506121735,7,7,7,7,7,7,7,7,7,2010
6446,56530723700,6,6,6,6,6,6,6,6,6,2010
6479,36550214500,7,7,7,7,7,7,7,7,7,2010
6491,22733572900,3,3,3,4,7,12,15,15,15,2010
6554,7006895259,2,2,2,2,2,2,2,2,2,2010
6570,26433067100,6,6,6,6,6,6,6,6,6,2010
6574,12778919300,1,1,1,1,1,1,1,1,1,2010
6609,36550600100,2,2,6,6,6,8,8,8,12,2010
6632,22942264700,2,2,5,5,6,6,6,10,10,2010
6690,16638550400,50,50,50,50,50,50,50,50,50,2010
6702,36717888600,12,12,12,12,12,12,12,12,12,2010
6719,55531614500,6,6,14,14,14,14,14,14,14,2010
6721,56611158300,2,2,2,2,2,6,6,6,6,2010
6732,26422552900,75,75,75,75,75,75,75,75,75,2010
6748,23475934100,3,3,3,3,3,3,3,3,3,2010
6785,57199018299,2,2,2,2,2,2,2,2,2,2010
6786,6507259351,12,12,12,12,12,15,15,15,15,2010
6821,55962573100,2,3,3,3,3,3,3,3,3,2010
6823,22955551000,5,5,5,5,5,5,5,5,5,2010
6846,36194737100,3,3,3,3,3,3,3,3,3,2010
6854,36718347000,2,2,2,2,2,2,3,3,3,2010
6881,37022678700,16,28,29,30,30,30,30,30,30,2010
6888,35309628600,3,4,4,4,4,4,4,4,4,2010
6909,25723194400,4,4,4,4,4,7,10,10,11,2010
6940,36809599300,2,2,2,2,2,5,5,5,5,2010
6956,34969420100,3,3,3,3,3,3,3,3,3,2010
6968,36677214400,10,10,10,10,10,15,15,18,22,2010
7020,37079374100,37,37,37,37,37,37,37,37,37,2010
7033,55296965300,7,7,7,7,7,7,7,7,7,2010
7050,35070983600,10,22,29,36,36,36,62,76,109,2010
7069,55389597800,5,5,5,5,5,5,5,5,10,2010
7085,23988562300,3,3,3,3,3,3,3,3,3,2010
7088,55886483100,7,10,15,22,23,29,29,31,35,2010
7114,36110777300,7,14,14,14,14,14,14,14,14,2010
7144,36614081600,5,5,5,5,5,5,5,5,5,2010
7203,36894535700,4,4,4,4,4,4,4,4,4,2010
7219,35306509400,2,2,2,2,2,2,2,2,2,2010
7230,35408561800,3,3,3,3,3,3,3,3,3,2010
7239,35955696900,3,3,3,3,3,3,3,3,3,2010
7252,36809559100,2,2,2,2,2,2,2,2,2,2010
7270,24725809400,3,5,5,6,10,15,15,15,15,2010
7271,8730615800,4,4,4,4,7,7,7,7,7,2010
7272,57193333155,38,38,38,38,38,38,38,38,38,2010
7278,36459504700,4,4,4,4,4,4,4,4,4,2010
7279,7004150540,13,13,13,13,13,13,13,13,20,2010
7298,36695884300,1,1,3,3,3,3,3,3,3,2010
7309,23669121900,7,30,53,55,57,57,57,57,57,2010
7348,6603176261,45,45,45,45,45,45,45,45,45,2010
7365,6701504561,1,1,1,1,1,1,1,1,1,2010
7422,7003964993,4,4,4,4,4,4,4,4,4,2010
7435,23008936200,13,13,28,28,28,28,28,28,28,2010
7486,36945121300,6,6,11,19,24,25,25,25,25,2010
7506,23101926200,4,4,4,4,4,4,4,4,4,2010
7538,36608986900,2,2,2,2,2,5,5,5,5,2010
7539,35070197200,12,12,12,12,12,12,12,12,12,2010
7595,24347209300,4,4,4,4,4,4,4,4,4,2010
7596,23974243600,2,2,2,2,2,2,2,2,2,2010
7598,36731142800,7,7,7,7,7,7,7,7,7,2010
7608,35783549100,9,9,9,9,9,9,9,9,9,2010
7629,36166384300,2,2,2,2,2,2,2,2,2,2010
7633,8709167200,10,10,10,10,10,10,10,10,10,2010
7646,57192490105,5,5,5,5,5,5,5,5,5,2010
7648,14821827400,3,3,3,3,3,3,3,3,3,2010
7656,52663410800,5,8,8,8,8,8,8,8,8,2010
7675,12139516100,1,1,3,4,4,4,4,4,7,2010
7688,17434505500,13,13,13,13,13,13,13,13,13,2010
7695,27067710700,3,3,3,3,3,3,3,3,3,2010
7774,56363595900,10,10,10,10,10,10,10,10,10,2010
7775,55361268900,5,5,5,5,5,5,5,5,5,2010
7787,36615250500,9,9,11,11,11,11,11,11,22,2010
7804,18435429700,2,3,3,5,5,5,5,5,5,2010
7806,7101685848,8,8,8,8,8,8,8,8,8,2010
7814,36181885100,6,6,6,6,6,6,6,6,6,2010
7822,8700887100,9,9,9,9,9,9,9,9,9,2010
7837,6701858508,42,42,42,42,42,42,42,42,42,2010
7850,6603747650,7,7,13,13,13,13,13,13,13,2010
7855,36634558400,5,5,5,5,5,5,5,5,5,2010
7856,7003330876,16,16,16,16,16,16,16,16,16,2010
7915,36470535900,3,3,4,4,4,4,4,4,4,2010
7939,23020305500,5,5,5,5,5,5,5,5,5,2010
7948,6603586695,1,1,1,3,4,4,4,4,4,2010
7960,57197095605,4,4,4,4,4,4,4,4,4,2010
7987,36094554400,5,7,7,9,10,10,10,10,10,2010
7990,56042951500,4,4,4,4,4,4,4,4,4,2010
7992,14025028400,3,3,3,3,3,3,3,3,3,2010
8001,24724196100,22,22,22,22,22,22,22,22,22,2010
8021,55355402500,1,1,1,1,2,2,2,2,2,2010
8042,36801746800,4,4,4,4,4,4,4,4,4,2010
8063,35078417100,2,5,5,5,5,5,5,5,5,2010
8094,55711435300,2,2,2,2,2,2,2,2,2,2010
8111,7005592376,6,6,6,6,6,6,6,6,6,2010
8159,57202975587,6,6,6,6,6,6,6,6,6,2010
8160,8728577100,13,13,13,13,13,21,21,21,21,2010
8169,35956234500,3,3,3,3,3,3,3,3,3,2010
8179,23477459400,10,10,10,10,10,10,10,10,10,2010
8184,36473215300,10,10,10,10,10,10,10,10,10,2010
8199,55499446100,6,6,6,6,6,6,6,6,6,2010
8229,55574205799,5,5,5,5,5,5,5,5,5,2010
8242,6603034448,31,31,31,31,31,31,31,31,31,2010
8269,6603334839,3,3,3,3,3,3,3,3,3,2010
8285,36662014300,4,4,4,4,4,4,4,4,4,2010
8302,6505841558,1,1,1,1,1,1,1,1,3,2010
8309,36439531500,4,4,4,4,4,4,4,4,4,2010
8338,36810320900,8,8,8,8,8,8,8,8,8,2010
8340,36460802100,4,6,7,7,7,11,11,11,11,2010
8362,56267985100,3,3,3,3,3,3,3,3,3,2010
8364,16176509300,4,4,4,4,4,4,4,4,4,2010
8376,57205095822,1,2,2,2,2,2,2,2,2,2010
8378,23089313900,16,16,22,22,22,22,39,39,39,2010
8412,12801438900,50,50,135,135,135,135,135,135,135,2010
8413,6507596223,3,3,3,3,3,3,3,3,3,2010
8425,36160046400,4,4,4,4,4,4,4,4,4,2010
8441,36245228800,2,2,2,2,2,2,2,2,2,2010
8479,56184996300,3,3,3,5,5,5,5,5,5,2010
8489,57199675561,3,3,3,3,3,3,3,3,3,2010
8505,36459709100,2,2,3,5,5,5,5,5,5,2010
8535,36740681900,4,5,8,10,10,10,10,10,10,2010
8548,36198040000,3,3,3,3,3,3,3,3,3,2010
8558,36655982700,5,5,5,5,5,5,5,5,5,2010
8570,8950548100,4,4,4,4,4,4,4,4,4,2010
8592,35755527100,2,2,2,2,2,4,4,4,4,2010
8594,36610764000,2,2,2,2,2,2,2,2,2,2010
8611,9435333300,13,13,13,13,13,13,13,13,13,2010
8624,55430960600,1,1,4,4,4,4,4,4,4,2010
8652,36628103300,1,1,5,5,10,10,13,13,20,2010
8667,57111151100,78,78,78,78,78,78,78,78,78,2010
8738,6701649800,13,13,13,13,22,22,34,34,34,2010
8746,6602702005,4,7,7,11,11,11,15,15,15,2010
8775,25646533000,5,5,7,7,7,7,7,7,7,2010
8781,36469827100,2,2,2,2,2,2,2,2,2,2010
8808,6701449715,39,39,39,39,39,39,39,39,39,2010
8810,37053518000,6,6,6,6,6,6,6,6,6,2010
8814,16239952600,1,1,1,1,1,1,1,1,1,2010
8831,15757847500,1,2,2,2,2,2,2,2,2,2010
8846,36118246700,2,2,2,2,2,2,2,2,2,2010
8857,56223057000,8,8,8,8,8,8,8,8,8,2010
8867,7004496690,12,12,12,12,12,12,12,12,12,2010
8874,35772817200,3,3,3,3,3,3,3,3,3,2010
8890,36718040700,4,4,4,4,4,4,4,4,4,2010
