Unnamed: 0,ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
18,7003709943,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
45,12240297000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
57,6602364546,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
162,6506687058,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,2004
165,6602207446,4,9,9,18,22,24,24,24,27,28,33,33,35,40,43,2004
167,8668849800,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
184,6505928631,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
185,6603247644,2,2,2,2,2,2,4,4,4,6,10,13,13,17,19,2004
196,6603476567,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
300,57196821733,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
355,56165207900,20,65,65,65,65,65,65,65,65,65,65,65,65,65,65,2004
383,7004874094,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,2004
400,6507907677,2,2,2,2,2,4,7,9,13,15,25,27,28,32,42,2004
420,6508225953,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
471,55947284200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
514,22333878000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
535,6602104029,26,26,26,26,36,36,46,46,61,61,67,67,71,71,71,2004
552,13609694400,2,2,2,2,2,2,2,2,2,4,4,8,10,12,13,2004
573,55888724800,4,5,5,7,7,7,11,12,12,12,15,15,15,26,26,2004
643,8700956700,1,1,3,3,3,3,6,6,6,7,7,7,7,7,7,2004
647,6508304627,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
663,7006376498,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2004
666,6603046252,3,3,3,3,3,3,3,3,7,8,8,8,8,8,8,2004
673,21743369000,3,3,3,4,7,7,7,7,9,10,11,11,13,13,16,2004
681,36026187100,14,14,14,14,14,14,14,14,14,14,35,35,43,56,68,2004
694,35914975100,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
699,55307433500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
701,56562922100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
734,6507495155,17,21,21,21,21,21,21,21,33,33,40,40,59,67,67,2004
754,57203555921,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
855,57205273247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
907,6701831220,1,1,1,1,1,1,1,4,6,6,6,6,6,6,6,2004
920,6701446077,9,9,9,29,29,29,29,30,30,30,30,30,30,30,30,2004
923,6505996084,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
975,7801629715,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,2004
980,7101755216,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2004
1011,7003866390,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1131,13806139000,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2004
1147,7005235158,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1166,37019071400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
1175,23022311900,3,3,6,6,6,6,12,12,17,17,17,17,20,20,20,2004
1217,6603672082,6,6,6,8,8,8,8,8,9,9,9,9,9,9,9,2004
1218,7004245418,3,3,5,7,10,10,11,11,11,11,14,14,15,15,15,2004
1224,8393679000,9,9,9,9,9,9,9,9,9,9,15,15,15,15,26,2004
1246,56069541400,43,43,43,43,48,48,112,112,198,198,202,202,205,205,256,2004
1288,6506833359,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1298,6701746486,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2004
1362,6506745130,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,2004
1373,55860668600,3,3,3,3,3,3,4,4,12,12,12,12,12,41,41,2004
1435,8961121100,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1484,6602939938,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1501,7003624111,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
1504,35451303200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1508,6701311847,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2004
1513,13106231100,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1523,8326667300,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2004
1545,53866152500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1558,6603907030,1,3,4,4,4,4,4,4,4,4,4,4,4,5,5,2004
1576,6506145502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
1676,6603751598,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,2004
1677,7201468610,11,11,11,11,11,11,11,11,11,18,18,18,18,18,18,2004
1734,57197468914,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2004
1751,15843037400,2,8,8,8,8,8,8,8,8,8,11,11,11,14,17,2004
1778,6505737635,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
1817,6602312505,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1930,55628547884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2004
1946,15019473400,2,5,10,10,10,10,10,10,10,14,14,14,14,14,14,2004
1961,7402515233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
2033,8731755200,10,16,16,16,25,69,152,152,160,160,164,164,214,214,215,2004
2056,6505648715,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2004
2075,6603105760,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,2004
2089,6602418241,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2094,36599805500,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2004
2112,7801451703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2123,57191585604,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2127,22433514100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
2129,6701308311,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2004
2133,6506208823,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2172,7101766675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2214,6602509846,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,2004
2240,57196655437,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2004
2287,55534140961,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2316,6602452487,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2324,55888269800,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2004
2337,6507512730,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2342,23975627600,3,3,3,3,4,4,4,7,8,8,8,9,9,10,10,2004
2344,6505561198,2,2,2,2,4,4,4,7,10,10,10,10,10,10,10,2004
2365,22333659000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2369,35495413600,8,8,8,8,8,8,8,8,8,22,22,22,22,22,22,2004
2398,6603832406,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2431,6506691204,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
2627,36766255500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2004
2634,6508370575,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2004
2658,7005529009,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
2664,56524368600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,2004
2708,7005940891,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
2797,6505667397,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2004
2804,24343470300,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2004
2825,6506247514,4,4,7,7,7,7,7,9,9,9,9,9,13,13,13,2004
2837,56268440100,7,7,7,7,7,7,13,13,13,13,13,13,13,13,13,2004
2908,6602182508,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
2944,57196074966,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,2004
3005,56001046200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
