Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
13,7401970635,12,12,12,12,12,12,12,2012
23,36634548900,4,9,9,9,9,9,9,2012
43,7003494205,4,4,4,4,4,4,4,2012
55,6602726745,3,3,3,3,3,3,3,2012
58,54581742800,5,5,5,5,5,5,5,2012
62,35226280500,3,3,3,3,3,3,3,2012
84,55639540400,3,3,3,3,5,5,5,2012
129,7007166540,9,9,9,9,9,9,9,2012
131,55146647600,4,4,11,11,13,13,13,2012
132,56340131200,56,62,71,71,71,71,71,2012
160,55684446500,2,2,2,2,2,2,2,2012
192,12902713100,1,1,1,1,1,1,1,2012
201,6701714180,59,69,69,69,69,69,69,2012
207,56016849700,3,3,3,3,3,3,3,2012
223,35501435900,7,7,7,7,7,7,7,2012
243,54407250400,3,4,4,6,6,6,6,2012
249,6603196991,8,8,8,8,8,8,8,2012
255,55390131000,2,2,2,2,2,2,2,2012
256,55782145400,22,22,22,22,22,22,22,2012
270,56396941400,2,2,2,2,2,2,2,2012
275,55352471100,1,1,1,1,1,1,1,2012
284,8915683900,4,4,4,4,4,4,4,2012
297,55811800700,4,4,4,4,4,4,4,2012
310,16027501900,23,23,23,23,23,23,23,2012
320,56937806800,7,7,7,7,7,7,7,2012
366,7004632677,4,4,20,23,24,24,24,2012
392,24335475600,7,10,10,10,10,15,15,2012
425,44061145500,7,7,7,7,7,7,7,2012
450,9436849500,3,3,24,24,29,29,29,2012
468,57199066122,39,39,72,72,72,72,72,2012
485,23005317000,7,7,7,7,7,7,7,2012
488,55995655700,2,2,2,3,3,7,17,2012
503,6603838207,7,16,16,16,16,16,16,2012
548,55336597100,2,2,2,4,4,4,4,2012
582,12242450800,2,3,3,3,7,7,7,2012
589,6604021227,4,4,4,4,4,4,4,2012
591,8937681800,6,6,6,6,7,7,7,2012
602,26644135200,5,5,5,5,5,5,5,2012
606,7004022711,26,32,32,32,32,32,32,2012
620,26031071400,4,4,4,4,4,4,4,2012
626,55053435400,1,1,1,1,2,2,2,2012
650,26430697600,8,8,8,8,8,8,8,2012
679,35226710600,5,5,5,5,5,5,5,2012
684,24329996300,7,7,7,7,7,7,7,2012
720,8972649800,3,3,3,3,3,3,3,2012
723,55485940200,4,4,6,6,6,6,6,2012
781,23476362800,4,4,4,4,4,9,9,2012
809,57201517140,4,4,4,4,4,4,4,2012
824,57199531976,6,6,6,6,6,6,6,2012
874,55371568400,2,2,3,4,4,4,4,2012
877,57196881113,3,3,3,3,3,3,3,2012
970,55547464700,3,4,4,4,4,4,4,2012
971,6602654044,11,11,11,26,33,33,33,2012
981,36190330500,4,4,4,4,4,4,4,2012
1022,55552789100,27,27,27,27,27,27,27,2012
1032,57147796200,4,4,4,4,4,4,4,2012
1034,54396240700,2,2,2,23,23,23,23,2012
1043,7004736287,14,17,17,17,43,43,43,2012
1108,53877668500,2,2,3,3,3,3,3,2012
1112,55387308700,4,4,4,4,4,4,4,2012
1117,14044821700,3,3,3,8,11,14,14,2012
1121,55553679000,7,7,7,7,7,7,7,2012
1134,35423489200,3,3,3,3,3,3,3,2012
1146,56603526600,6,6,6,6,6,6,6,2012
1157,35750932500,4,4,4,4,4,4,4,2012
1165,7004889724,16,16,16,16,64,64,89,2012
1169,57203105218,5,5,5,5,5,7,7,2012
1186,57202654476,6,6,7,7,7,7,9,2012
1201,55372565100,4,4,4,4,4,4,4,2012
1255,6602823587,6,6,6,6,6,7,7,2012
1279,35769262000,12,12,12,12,12,12,12,2012
1291,6504271292,2,2,2,2,2,2,2,2012
1310,9740792600,6,6,8,31,34,38,38,2012
1331,55566867200,2,2,2,2,2,2,2,2012
1348,35366144000,4,4,4,4,4,4,4,2012
1349,55628527677,6,6,6,6,6,6,6,2012
1372,24468168900,3,3,3,3,3,3,3,2012
1422,56981854100,7,7,7,7,7,7,7,2012
1465,7403530725,42,42,42,42,42,42,42,2012
1498,23019496400,3,3,3,3,3,3,3,2012
1499,7006457163,3,3,4,4,4,4,4,2012
1514,53265204800,2,2,2,2,2,2,2,2012
1542,55545451400,2,2,2,2,2,4,6,2012
1544,6506961099,7,7,7,7,7,7,7,2012
1555,55509195900,3,3,3,5,5,5,11,2012
1573,24335297300,7,7,7,7,7,7,7,2012
1583,55522702200,3,3,3,3,3,3,3,2012
1587,55498650000,4,5,5,5,5,5,5,2012
1638,13406989600,10,10,10,10,10,10,10,2012
1691,55355619500,2,3,4,4,4,5,7,2012
1757,55360370700,4,4,4,4,4,4,4,2012
1766,55279330500,4,4,4,4,4,4,4,2012
1825,7003595432,34,34,63,63,63,63,83,2012
1837,7004053328,12,22,31,46,46,46,46,2012
1871,36766802500,6,6,6,7,7,7,7,2012
1885,56226169900,4,4,4,4,4,4,4,2012
1910,55248308500,1,1,3,3,4,4,4,2012
1913,36570451600,2,2,7,7,7,7,7,2012
1926,56177745300,17,17,17,17,17,17,17,2012
