Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
8171,36894611100,5,5,5,5,5,2014
8172,37057685300,5,5,5,5,5,2014
8173,56460954600,6,6,17,22,22,2014
8239,56535379900,4,4,4,4,4,2014
8250,56206131200,5,5,5,5,5,2014
8254,56413506400,5,9,9,9,14,2014
8270,57206977540,5,5,5,5,5,2014
8271,7003506026,51,51,51,51,51,2014
8284,56398488700,5,5,5,5,5,2014
8292,56176530200,5,7,7,7,7,2014
8314,55341577100,4,4,4,4,4,2014
8327,55360451700,8,8,8,8,8,2014
8347,55322187800,8,8,8,8,8,2014
8381,55449586800,1,1,1,1,1,2014
8384,56535436300,3,3,3,3,3,2014
8413,57190369365,6,6,6,6,6,2014
8431,56942745600,6,6,6,6,6,2014
8432,36174103400,7,7,13,13,13,2014
8452,6506500564,6,7,8,9,9,2014
8470,15724871900,7,7,7,7,7,2014
8479,36937469800,4,4,4,12,12,2014
8483,53872511800,9,9,10,10,10,2014
8491,12767397700,7,7,7,7,7,2014
8492,56422543200,1,1,1,1,1,2014
8497,55782135500,2,2,2,2,2,2014
8512,56490231400,2,2,2,2,2,2014
8527,56198305200,9,9,9,9,9,2014
8530,57203240016,27,27,27,27,27,2014
8538,56875377100,2,4,4,4,4,2014
8544,56422071300,13,23,23,25,25,2014
8563,35291050500,3,10,10,10,10,2014
8575,14056640900,6,6,6,6,6,2014
8576,56389631800,2,2,2,2,2,2014
8599,56037585100,57,57,57,57,57,2014
8600,56349174800,14,14,14,14,14,2014
8607,56354830700,4,4,5,5,5,2014
8616,54879311700,6,6,8,8,8,2014
8630,56412044800,11,11,11,11,11,2014
8641,55558118300,4,6,9,9,9,2014
8672,23033825300,15,15,15,15,15,2014
8702,57188703592,4,4,4,4,4,2014
8733,56723999600,3,3,3,3,3,2014
8739,6507062272,2,2,2,2,2,2014
8756,55881165200,2,2,2,2,3,2014
8789,55607798900,2,2,2,2,4,2014
8795,56303738000,3,3,3,3,3,2014
8825,24461186600,3,3,3,3,3,2014
8843,7101778668,69,69,69,69,69,2014
8872,56425959700,1,3,3,6,6,2014
8888,57197027363,3,3,3,3,5,2014
8895,36437115200,3,3,3,3,3,2014
8902,24478631100,2,2,2,2,2,2014
8907,23499363900,14,14,14,14,14,2014
8909,7801666673,5,5,5,5,5,2014
8950,55927861000,5,5,5,5,5,2014
8959,57205763573,2,2,2,2,2,2014
8972,23970130600,2,2,2,6,8,2014
9048,6603048133,90,90,90,90,90,2014
9063,33068417100,4,4,4,4,4,2014
9085,36497878500,3,3,3,3,3,2014
9092,56263900200,7,7,7,7,7,2014
9095,57190586142,6,6,6,6,6,2014
9108,24450653300,10,10,10,10,10,2014
9149,55819778100,6,6,6,6,6,2014
9209,56061464700,8,8,8,8,8,2014
9221,14042498700,3,3,3,3,3,2014
9226,35956540400,3,3,3,6,9,2014
9231,44861644700,2,2,2,2,2,2014
9233,55811142200,4,4,4,7,7,2014
9237,21740911600,9,9,9,9,9,2014
9257,56133220000,2,2,2,2,2,2014
9293,56609522700,3,3,3,3,3,2014
9325,57198188202,2,2,2,2,2,2014
9331,55843876100,1,1,1,1,1,2014
9344,55737245100,2,2,2,3,3,2014
9374,7402410157,41,41,41,41,41,2014
9389,55850974300,37,37,44,44,44,2014
9395,7005891727,47,47,47,47,47,2014
9401,6506279289,2,2,2,2,2,2014
9403,6506054676,6,6,6,6,6,2014
9404,23468850600,77,77,77,77,77,2014
9428,35337532400,5,5,5,5,5,2014
9471,56204367700,4,8,8,10,10,2014
9474,55853520200,6,6,6,6,6,2014
9497,57150905800,9,24,24,45,45,2014
9518,7004084969,4,4,4,4,4,2014
9542,56242734600,2,2,2,2,2,2014
9547,56948436200,2,2,2,2,2,2014
9555,7005287842,28,28,155,159,161,2014
9572,16041454700,11,11,11,11,11,2014
9622,7202357873,13,13,13,20,20,2014
9638,55990586500,24,24,24,24,24,2014
9645,56401066300,2,4,6,15,16,2014
9664,36106950100,3,3,3,3,3,2014
9676,16479648400,6,6,6,6,6,2014
9689,36099406900,5,5,5,5,5,2014
9704,55636260800,5,6,12,20,20,2014
9706,56458718000,6,6,6,6,6,2014
9713,26427626300,3,3,3,3,3,2014
9714,9747798600,5,5,10,10,10,2014
9754,56027039900,5,5,5,5,5,2014
9769,56199741300,3,3,3,3,3,2014
9778,57200276125,2,2,2,2,2,2014
9798,55489189000,3,3,3,3,3,2014
9801,6603014015,4,4,4,16,16,2014
9802,56529337000,5,5,5,6,6,2014
9807,55872772700,5,5,7,7,7,2014
9824,56114194500,11,11,11,11,11,2014
9836,56647879700,3,3,3,3,3,2014
9859,55601407500,4,4,4,4,4,2014
9860,56316034100,2,2,2,2,2,2014
9867,54791234200,2,2,2,2,2,2014
9881,23570781800,5,5,5,5,5,2014
9905,56282532900,5,5,5,5,5,2014
9908,36237497500,2,2,2,2,2,2014
9917,24764934000,2,2,2,2,2,2014
9936,37116343100,4,4,4,4,4,2014
9946,56317175500,2,2,2,2,2,2014
9997,7203007403,2,4,8,8,8,2014
10003,56297632800,9,18,18,18,21,2014
10009,56724231100,14,14,14,14,14,2014
10040,55826460100,5,5,5,5,25,2014
10055,56159573500,4,4,4,4,4,2014
10060,6701603183,2,2,25,25,25,2014
10086,54384764800,5,5,5,5,5,2014
10092,56297394000,2,2,2,2,2,2014
10101,35300070400,2,2,4,4,4,2014
10140,56273398400,10,10,19,24,24,2014
10144,7005994691,7,7,7,7,7,2014
10150,57197684228,6,6,6,6,12,2014
10164,56416383400,2,2,2,2,2,2014
10184,7103134641,5,5,5,5,5,2014
10211,57199101974,6,6,17,17,17,2014
10222,55914481500,46,46,46,46,46,2014
10232,7003917665,36,36,36,36,36,2014
10255,24469827000,4,4,4,4,4,2014
10273,56126272500,4,4,4,4,4,2014
10278,56340570900,3,3,3,3,3,2014
10348,6506778238,6,17,17,17,17,2014
10376,6603462350,7,7,7,7,7,2014
10378,23019879300,47,47,47,47,47,2014
10382,13405898400,6,6,6,6,6,2014
10410,36476668700,1,1,1,1,1,2014
10415,23978940400,6,17,20,20,20,2014
10428,56495569600,2,2,2,5,5,2014
10477,56158379800,5,5,5,5,5,2014
10480,56303617100,4,4,4,4,4,2014
10493,56389355000,11,11,11,11,11,2014
10522,50160947600,3,4,4,4,4,2014
10546,7004217795,5,5,5,5,5,2014
10586,6506621403,2,2,2,2,2,2014
10594,6602873044,5,5,5,5,5,2014
10618,56213312000,5,5,5,5,5,2014
10636,35174741000,3,3,3,3,3,2014
10646,56594510900,4,4,4,4,4,2014
10656,55485996600,7,7,7,7,7,2014
10660,44061921500,4,4,4,4,4,2014
10667,57088618800,6,6,6,6,6,2014
10668,7202307112,4,7,7,7,10,2014
10673,56375177700,9,9,9,9,9,2014
10709,6602811591,12,12,12,12,12,2014
10711,55845206100,5,5,5,5,5,2014
10727,7006472233,4,4,4,4,4,2014
10733,55987693000,23,23,28,36,50,2014
10740,56303313900,4,4,8,8,8,2014
10741,21742642200,3,3,3,3,3,2014
10748,55521618800,6,6,6,6,6,2014
10753,35743855800,3,8,15,15,15,2014
10774,56595153400,2,2,2,2,2,2014
10784,6603918095,2,2,2,2,2,2014
10811,56416405500,4,4,4,4,4,2014
10834,6603896267,3,3,3,3,3,2014
10848,35172483000,7,7,7,7,14,2014
10862,30067461800,23,23,23,23,23,2014
10893,24337624700,16,16,16,16,16,2014
10912,56711884200,2,2,3,4,4,2014
10941,7402578832,5,5,10,10,10,2014
10947,25032239300,4,4,4,5,12,2014
10951,55772028800,2,2,2,2,2,2014
10975,56241670000,2,2,2,2,5,2014
10976,56422481000,6,6,6,6,6,2014
10978,7102565203,4,4,4,4,4,2014
11004,55639501000,1,1,1,1,4,2014
11052,10738962100,10,10,10,10,10,2014
11076,56432573500,3,3,3,3,3,2014
11083,54793809300,2,2,2,2,2,2014
11087,56421918800,6,7,7,7,7,2014
11088,55463527000,3,3,3,3,3,2014
11101,8691878600,6,6,6,6,6,2014
11115,36608897800,1,1,1,1,1,2014
11148,56425395500,8,8,8,8,8,2014
11172,56315547600,5,5,5,5,5,2014
11201,56619543800,3,3,3,3,3,2014
11202,51261491100,3,3,3,3,3,2014
11210,55776897500,5,5,5,5,5,2014
