Unnamed: 0,ID,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
11208,6701737144,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
11371,6701444894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
11489,55755920400,4,5,6,12,13,14,19,19,20,20,20,21,21,26,26,28,32,33,34,34,34,35,36,36,36,1994
11503,7007029848,3,3,3,3,6,8,8,8,8,8,11,15,15,15,15,15,15,15,17,17,17,19,19,19,19,1994
11580,6603449604,1,4,4,7,9,11,15,17,20,35,38,40,45,50,50,62,79,88,99,108,114,120,131,132,139,1994
11735,7003477557,3,3,3,3,4,4,4,4,4,4,4,5,10,10,10,10,13,13,13,13,17,17,17,17,17,1994
11765,6701771536,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
12008,7003700617,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
12289,6701348579,1,1,1,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16,1994
12550,6602799867,4,4,9,11,13,13,13,17,17,18,18,18,18,21,21,21,21,21,21,21,21,21,21,21,21,1994
12607,7004644775,3,3,3,5,5,8,12,12,12,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1994
12653,6701805627,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
12658,6603650423,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
12855,6603158612,1,1,1,1,1,1,4,4,4,7,7,7,8,10,10,10,10,10,10,10,10,10,10,10,14,1994
12857,6506563646,2,2,2,2,2,3,3,3,3,3,3,3,3,4,7,14,14,17,21,24,24,24,24,25,25,1994
13152,7004928567,7,7,12,12,12,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1994
13320,7005168193,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,1994
13436,6602483179,8,8,8,8,8,8,8,8,8,8,13,18,18,19,22,22,24,24,24,24,24,24,24,24,24,1994
13524,6603790340,2,2,2,3,3,3,3,3,3,3,3,6,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
13572,7003287869,2,2,4,10,12,12,12,14,16,16,18,20,21,21,28,32,32,32,32,32,34,34,37,37,41,1994
13649,35600062600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
13667,7004934245,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,1994
13727,6602971006,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
13845,55436230300,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,5,5,5,5,7,7,7,9,10,10,1994
13976,8067292200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
13985,57204336319,9,9,10,10,10,10,10,10,10,21,21,29,29,29,29,34,37,39,39,39,43,50,50,55,56,1994
14148,56249482100,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
14178,7003346504,9,9,9,14,15,15,15,15,15,17,17,24,29,30,30,31,49,58,72,74,83,84,90,90,90,1994
14235,56012445100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,1994
14330,56060845000,4,4,4,9,13,15,15,18,43,43,43,43,60,60,63,68,69,94,133,142,149,170,177,209,215,1994
14435,6603107377,2,2,2,2,2,2,2,2,2,5,5,5,6,13,17,25,26,31,33,39,39,39,40,43,43,1994
14520,6603127900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
14523,24447619200,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,1994
14705,6602177985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
14961,55954846700,3,3,9,9,23,23,23,27,27,27,37,37,40,45,51,51,51,51,51,51,51,51,51,51,51,1994
15085,6603751412,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,17,17,20,21,1994
15153,6602226553,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
15247,56214111600,1,1,3,4,4,4,4,6,6,6,6,6,6,6,6,8,8,8,13,13,15,15,15,17,20,1994
15955,36081048900,2,4,6,8,8,8,9,9,10,13,13,13,14,19,24,24,26,32,43,56,61,69,78,86,94,1994
16034,7004241563,1,1,1,1,1,8,12,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
16110,7006322093,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
16152,16218733300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
16743,7003603335,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,1994
16900,6602744576,1,3,3,9,10,10,10,18,18,18,18,18,18,18,22,22,22,22,22,33,33,33,33,33,33,1994
17291,6602090324,1,1,1,1,1,1,1,1,1,1,1,1,11,26,26,26,29,29,29,29,29,29,29,29,33,1994
17686,8708805000,1,1,1,3,3,5,5,5,5,5,5,8,9,9,20,21,23,23,23,23,23,23,23,23,23,1994
17835,7202416095,2,2,10,11,18,22,29,31,39,44,64,67,71,87,89,124,129,162,162,163,179,187,215,215,217,1994
18133,7003922301,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
18738,6701891303,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1994
18907,6603609578,2,2,2,3,6,6,6,7,8,8,9,9,9,12,16,16,18,18,20,20,20,20,20,21,26,1994
18957,6603826234,2,2,3,3,3,3,3,4,4,4,4,4,5,6,7,7,8,8,8,10,11,11,11,13,17,1994
19152,35895597300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,6,1994
19279,6701461432,2,2,2,2,2,2,2,4,4,6,6,7,10,10,13,24,26,26,32,33,38,39,48,50,53,1994
19350,7003372230,3,3,4,7,7,7,7,8,8,8,8,8,8,8,8,8,12,18,20,20,20,20,20,20,20,1994
19477,7003333871,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
19530,56368960800,1,2,2,2,7,7,10,11,13,17,20,24,26,28,32,46,54,60,62,63,63,63,63,65,65,1994
19622,6602805640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
19897,35473305100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
19913,7103057909,1,1,1,1,1,1,1,3,4,4,4,4,5,8,8,14,21,23,23,23,25,25,33,34,37,1994
19980,6508265708,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
20053,6701598462,8,8,8,8,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1994
20820,6602456972,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
21064,7005652672,1,1,1,1,1,1,3,3,6,6,6,6,6,6,8,12,12,17,17,17,17,17,17,17,17,1994
21329,55607748900,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
21343,7201682787,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,31,1994
21433,6505935177,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
21510,55737305200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
21571,6507359455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
21658,6602282243,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
22012,8952115200,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
22074,6603262443,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
22154,6602231687,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
22519,6506065565,2,5,5,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1994
22712,25222055800,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
22784,35618348800,1,1,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
22801,55592051200,9,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1994
22889,7003789319,1,1,1,1,5,5,5,5,5,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1994
23019,8241424600,2,2,2,2,2,2,2,2,2,2,2,7,7,7,8,8,10,10,10,12,15,22,24,29,34,1994
23062,6603055707,4,4,4,5,5,5,6,7,7,7,7,9,10,12,16,16,16,17,20,23,23,23,23,23,23,1994
23090,57201657423,2,2,2,5,5,5,7,7,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,1994
23137,7006103021,5,5,5,5,8,9,17,17,18,18,20,20,20,20,20,24,25,25,25,25,26,26,26,26,26,1994
23156,7005659125,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
23496,7006090186,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
23544,6603339038,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1994
23798,6701704896,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
24121,7003965771,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
24126,7202205969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
24411,6602851830,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1994
24502,24385421200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,20,20,23,1994
25004,35614416800,3,3,4,4,4,4,4,7,11,11,11,17,29,37,53,59,64,73,88,99,107,134,140,152,172,1994
25220,6602661480,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,9,10,10,10,10,1994
25392,56825326500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,7,7,7,1994
25394,6603994871,2,2,6,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
25458,6602952304,6,6,6,6,6,6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,15,15,15,15,1994
25636,6603120842,2,6,6,6,6,6,6,9,9,9,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
26095,7005877072,1,1,5,5,7,10,12,12,12,12,12,12,17,17,17,17,17,25,27,30,33,33,36,36,36,1994
26099,6602257912,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
26191,6602184792,4,4,6,6,6,6,8,8,8,10,13,14,14,14,17,18,21,21,23,25,26,26,30,31,31,1994
26286,7003479971,1,1,1,1,1,5,5,15,22,26,30,34,36,40,43,49,58,61,75,77,87,95,155,155,159,1994
26701,7005153758,4,7,8,8,8,8,8,8,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,1994
26804,7003743481,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,30,30,30,30,30,30,30,30,30,1994
26869,6602478837,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,8,8,8,8,8,1994
27466,57193025669,2,2,2,2,17,17,17,17,17,17,20,20,20,20,20,20,20,25,25,25,25,26,26,26,26,1994
27525,6507450662,4,4,4,4,4,4,6,6,8,8,8,8,8,11,18,18,18,19,20,20,20,20,20,22,26,1994
27642,6701425808,2,2,4,4,4,5,5,5,5,7,7,7,7,7,12,12,18,21,21,21,21,26,29,29,29,1994
27647,6602678549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
27819,6701856773,1,1,2,2,4,6,9,16,20,23,32,35,38,41,44,53,60,61,61,62,65,67,75,75,75,1994
28167,23024779300,3,10,12,12,21,43,61,69,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1994
28306,6603938094,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,6,6,6,6,6,6,1994
28393,22981237400,1,1,1,1,1,1,1,1,6,8,8,8,9,10,10,14,16,16,19,23,24,24,24,26,32,1994
28515,55970921700,3,3,3,3,6,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,1994
28529,6603912391,2,2,2,6,7,7,7,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1994
28728,7102886325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
29062,6701828142,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
29078,25225757800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,8,8,8,1994
29228,14062322200,3,4,6,8,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,16,17,17,17,18,18,1994
29330,7006657502,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,15,15,15,15,16,20,20,20,20,20,1994
29352,6602263359,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
29538,6508366953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
29988,6601931765,3,3,3,3,3,4,4,6,9,17,20,27,30,32,42,54,54,56,58,64,68,72,74,76,77,1994
30025,57202620820,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,11,11,13,13,13,1994
30082,6508327048,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
30097,23011316800,3,3,3,6,6,6,6,6,6,17,17,18,18,18,20,21,23,25,25,26,32,32,32,32,32,1994
30174,56256903700,8,8,8,8,17,17,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1994
30176,7004465775,10,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,24,24,24,24,24,24,24,24,24,1994
30691,6506040329,1,1,1,1,1,1,1,9,12,14,14,14,15,15,15,18,22,22,30,30,32,32,37,37,48,1994
30833,7003799857,1,1,1,1,1,1,1,1,4,4,4,4,8,8,10,10,10,10,10,10,10,10,10,10,10,1994
30891,8883105500,1,4,4,4,4,4,4,4,4,4,4,9,10,11,11,12,13,14,17,17,17,19,21,22,22,1994
31244,6603538636,2,2,2,2,2,2,3,3,3,3,3,3,3,3,6,6,6,6,6,6,12,12,12,12,12,1994
31339,35586772900,6,6,6,6,6,6,6,6,11,18,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,1994
31510,7801325935,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
31799,7004145055,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,1994
32158,7202448039,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
32312,7004343354,6,20,27,37,44,53,60,76,87,95,104,118,127,142,146,151,162,162,163,169,172,174,174,174,176,1994
32383,15919253600,8,8,8,8,14,14,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1994
32535,7004955662,4,4,4,4,7,7,7,7,7,7,7,7,10,10,11,11,11,11,11,11,11,11,11,11,11,1994
32732,57198398590,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
32867,6604023280,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
32935,6603492977,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
32938,55944389200,8,8,8,8,10,12,12,12,12,12,12,12,14,19,19,19,19,19,19,25,25,25,29,32,32,1994
33015,55944381500,1,2,2,6,6,7,9,10,11,11,11,41,42,43,45,46,49,49,49,49,49,49,50,52,52,1994
33439,6602320211,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
33586,55267534700,1,1,1,1,3,3,3,3,3,3,3,3,39,39,39,39,39,41,41,41,41,46,46,50,50,1994
33825,7102073324,1,2,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1994
33929,55882698000,1,4,6,7,7,9,15,17,21,21,24,29,32,33,45,65,71,75,77,77,79,83,83,84,87,1994
33967,6701629176,2,3,3,4,4,5,5,5,6,7,8,9,9,12,13,14,17,19,21,25,28,30,35,37,39,1994
33969,6602400044,1,1,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
34136,7004368189,1,1,1,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9,11,11,11,11,11,11,1994
34402,7004473468,1,1,1,1,2,3,4,4,5,5,5,5,5,5,5,5,5,12,12,12,12,21,21,21,21,1994
34490,35578971800,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
34516,6602416008,12,12,12,14,19,19,19,19,31,31,41,47,47,47,47,47,47,47,47,47,47,47,47,49,49,1994
34521,6602243908,2,2,2,24,24,24,29,29,48,48,58,58,58,68,74,98,103,103,116,126,126,150,155,158,165,1994
34775,7006485633,7,7,7,7,7,7,31,31,33,33,33,39,39,39,39,39,39,39,39,39,39,39,39,49,49,1994
34780,7004767308,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
34830,6603486638,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
35062,7402652499,1,1,1,1,1,1,1,2,2,2,2,3,5,5,6,6,7,9,9,12,12,13,14,14,14,1994
35155,7004992850,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
35630,7005364051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
35852,7003429284,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,25,25,25,25,25,1994
36048,57197382534,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
36062,7003664260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
36374,6507561076,2,2,2,2,4,4,6,6,6,6,6,16,22,25,25,28,28,32,36,36,46,51,52,52,52,1994
36487,57198297910,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
36655,7102917859,1,1,1,1,1,1,1,1,1,2,2,2,2,6,6,6,6,6,6,13,13,13,14,14,14,1994
36758,55936166600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
36762,6507973524,1,1,1,1,1,1,1,1,3,3,3,5,5,5,5,5,10,10,10,10,10,10,10,10,10,1994
36788,6603888503,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,1994
36802,7006249603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
37080,6602782703,3,4,5,5,7,11,11,29,29,31,31,36,38,38,39,39,39,41,41,41,41,41,41,43,43,1994
37322,7202632766,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,14,14,14,18,18,18,18,1994
37462,6506355450,3,3,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1994
37580,7102699682,1,1,1,1,5,5,5,7,11,24,24,27,42,51,54,58,59,71,96,112,116,126,155,162,165,1994
37918,56209544000,3,5,11,11,11,13,20,21,21,31,33,34,35,35,41,41,44,44,57,60,72,75,113,118,155,1994
