Unnamed: 0,ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
28,6508033324,3,3,3,3,3,3,3,3,4,5,5,5,7,7,7,8,2003
100,6701925503,5,6,6,6,9,9,9,9,12,12,16,35,55,55,55,55,2003
101,6603259884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
124,15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52,2003
168,6701643704,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
244,6602090341,4,4,4,4,4,15,15,15,15,15,15,25,28,31,31,31,2003
272,26435361700,4,4,4,4,6,6,6,7,7,11,11,11,11,11,11,11,2003
291,15063887400,2,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,2003
442,23396074500,2,2,4,8,14,16,19,25,28,30,30,34,34,35,36,36,2003
543,6602899821,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2003
544,6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37,2003
608,57197111302,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
633,6701590849,6,6,6,6,17,22,23,23,23,23,23,23,23,23,23,23,2003
639,7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62,2003
686,7005285942,3,3,3,3,4,6,6,10,10,10,11,11,11,11,11,11,2003
767,7007024271,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,2003
783,7404597424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
833,6504613431,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2003
898,6508164191,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1217,23100812800,5,5,5,5,13,13,13,13,13,13,13,13,13,13,13,13,2003
1254,56780962400,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
1412,23095225900,4,4,5,5,8,8,8,8,8,8,8,8,13,13,13,13,2003
1422,55665821400,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,2003
1528,6602360790,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1541,8694294100,4,4,4,6,6,6,8,8,9,11,11,11,13,16,19,21,2003
1652,7202982666,2,9,14,15,15,18,22,24,26,26,30,34,38,49,49,49,2003
1735,6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36,2003
1747,36724895900,2,2,2,2,2,2,2,2,2,2,7,7,8,8,12,12,2003
1812,7006336005,15,15,15,15,28,28,28,28,28,28,28,28,28,28,66,66,2003
1958,23484322400,3,3,3,5,5,5,5,5,5,7,7,7,7,7,7,7,2003
2014,6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33,2003
2021,7003535976,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2003
2064,7103015940,4,4,5,5,6,11,13,20,21,25,29,30,32,35,36,36,2003
2136,6508067295,5,5,5,8,9,9,9,14,21,24,24,33,33,33,33,33,2003
2220,8571955700,4,5,5,8,8,8,8,8,10,10,13,15,15,15,15,19,2003
2392,8728011000,3,4,4,4,6,6,6,6,9,9,9,12,13,13,13,13,2003
2396,6506288100,4,4,4,4,5,5,6,8,9,9,9,9,9,9,9,9,2003
2458,6507968288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
2554,35305025100,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2003
2571,6602585257,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2003
2574,55978046100,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
2612,22981687400,2,3,3,3,4,5,5,8,13,13,22,24,30,34,38,47,2003
2615,55804397300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
2672,24343609200,8,8,8,8,16,30,50,54,63,63,67,67,67,67,67,67,2003
2709,7007164623,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
2715,6506177259,4,5,5,5,5,17,17,19,19,19,19,19,19,19,19,19,2003
2747,7003754962,2,3,3,11,14,14,19,23,26,26,31,31,31,32,32,32,2003
2754,14053492500,3,3,7,7,7,11,13,13,13,13,13,15,19,21,23,41,2003
2761,6603414724,22,22,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2003
2797,6602882266,2,3,3,5,5,5,5,5,5,8,8,8,10,10,10,10,2003
2812,23767881700,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
2845,6506416902,1,1,1,1,1,1,1,1,3,3,3,6,7,7,7,12,2003
2865,17434913000,3,5,5,10,10,10,10,11,12,22,32,32,38,38,47,50,2003
2959,6603925966,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,2003
3119,7003440435,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2003
3236,6506211207,1,1,19,19,20,20,20,20,20,20,20,20,20,20,20,44,2003
3241,56236610100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2003
3302,16641447700,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
3304,7006664030,32,78,84,84,105,115,121,124,139,149,154,166,169,169,169,183,2003
3346,24075332600,1,1,6,7,10,10,12,12,13,13,15,18,18,18,19,19,2003
