Unnamed: 0,ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
27,7004477662,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,13,13,13,13,2000
107,6602526042,10,28,28,28,28,28,28,28,33,33,33,33,33,33,33,33,33,33,33,2000
224,9336832500,3,3,8,8,10,10,10,10,10,13,13,13,14,14,14,16,16,16,21,2000
276,7004575661,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2000
284,6603390490,3,3,3,3,3,3,3,5,5,5,6,7,7,7,7,7,7,8,8,2000
364,57203216789,5,10,16,18,20,20,25,25,25,25,31,38,41,57,92,108,126,152,194,2000
403,36628123700,1,1,3,4,6,6,11,11,11,11,12,12,12,12,12,14,14,20,22,2000
430,7003680119,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2000
493,21643449200,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2000
641,56618322900,1,1,22,22,29,31,31,36,50,50,57,89,89,89,89,89,89,89,89,2000
673,26642788000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2000
815,7004084583,4,4,4,4,4,4,4,4,4,4,8,8,8,8,13,13,13,13,13,2000
895,23977556500,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2000
1020,9335327900,31,31,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,2000
1213,6507835949,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2000
1358,7005350024,31,31,31,31,55,55,59,59,69,80,110,115,159,159,209,209,319,319,323,2000
1437,7006775544,1,5,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2000
1455,6506451570,1,1,1,3,3,3,3,6,9,13,15,21,25,30,43,50,55,55,56,2000
1514,57204346136,1,1,1,1,11,11,12,12,12,14,15,15,15,15,15,15,19,21,21,2000
1548,23099277200,2,2,2,2,2,2,7,7,7,9,16,18,19,25,30,30,30,30,30,2000
1555,57204382249,8,8,8,8,13,13,13,13,13,13,13,13,13,22,28,28,28,37,37,2000
1603,6507473318,22,22,32,32,32,32,32,32,32,42,84,84,84,106,106,106,106,106,106,2000
1831,6603218201,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,17,17,17,2000
1870,6701848624,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2000
1881,56025019800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2000
1976,7005227568,2,2,5,5,8,8,10,10,10,12,12,12,12,12,12,12,12,12,12,2000
2053,6701853960,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,2000
2067,7005585529,8,8,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,14,17,2000
2154,7006309561,2,2,4,6,6,10,14,18,18,20,27,36,37,38,41,53,60,62,68,2000
2174,7004964659,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2000
2308,7402807737,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2000
2313,7004293711,2,2,2,2,2,2,3,3,3,3,7,7,7,7,7,7,7,7,7,2000
2497,56438990000,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,2000
2641,7004203202,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,2000
2653,8839217100,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,13,16,20,20,2000
2933,7006318562,17,17,60,60,82,82,89,89,96,96,96,96,96,96,102,102,107,111,111,2000
3027,6507793725,3,3,3,3,3,3,9,9,11,15,18,18,18,20,42,42,42,42,45,2000
3085,7801496180,2,2,3,3,3,3,3,3,3,3,3,3,5,7,7,7,7,7,7,2000
3100,6506304639,3,3,3,5,7,8,11,14,16,16,16,24,25,33,33,38,42,42,43,2000
3227,7003925399,4,6,9,9,10,12,12,22,23,27,32,32,35,45,50,55,59,78,78,2000
3388,6602110009,4,4,4,4,4,4,6,6,6,6,8,8,8,11,12,12,12,12,12,2000
3529,15122837200,4,4,4,4,4,4,6,8,8,9,23,26,27,28,40,47,58,58,62,2000
3682,7004924749,2,2,2,2,3,7,7,7,8,8,8,8,8,8,8,8,8,8,8,2000
3761,7005571188,22,22,22,22,37,45,58,58,58,58,58,58,58,58,58,58,58,58,58,2000
3896,16506408800,2,2,2,2,2,2,3,3,3,4,5,5,5,8,8,8,8,8,8,2000
3933,7004084203,1,1,1,1,1,1,2,2,6,10,18,18,18,18,18,18,18,18,18,2000
4156,6602404369,1,1,1,7,7,7,10,16,17,19,23,27,29,38,46,54,67,72,77,2000
4245,15076728300,1,1,2,2,4,4,6,11,11,11,17,17,17,17,17,17,20,20,20,2000
4402,23396033200,1,1,1,1,1,1,1,9,9,9,9,13,18,18,32,34,38,38,38,2000
4488,6602609948,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2000
4557,16308866700,2,2,2,2,2,2,2,8,12,12,12,12,15,15,15,15,15,15,15,2000
4668,7102204792,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2000
4809,6602950766,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2000
4824,6602258515,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,2000
4933,8680609500,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2000
4994,35548900300,8,8,8,8,8,8,8,8,8,26,26,26,26,26,26,26,58,58,58,2000
5031,56279158400,6,6,10,10,18,25,34,36,40,48,48,52,52,52,52,52,53,53,60,2000
5078,6505921302,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,2000
5361,6602424361,1,2,2,2,2,2,4,4,7,7,7,7,7,7,7,7,7,7,7,2000
5429,6701680443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2000
5526,7005038167,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,2000
5536,6603318715,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2000
5565,6601996253,1,2,3,3,3,3,3,9,12,13,13,13,14,14,14,21,23,24,24,2000
5657,35580412700,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2000
5722,16231772700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2000
5987,7004097280,5,10,10,10,10,15,21,27,29,29,29,29,29,29,29,29,29,29,29,2000
6020,12791104400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2000
6233,57189021698,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,10,10,2000
6260,36083887800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,7,2000
6281,14319066400,14,14,14,14,26,26,30,30,30,30,30,30,30,30,30,30,49,49,49,2000
6478,7404183997,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2000
6722,7102215531,9,9,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2000
6725,6701902942,12,12,28,28,28,28,28,28,28,28,28,28,28,28,28,43,43,43,43,2000
6959,35105737100,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,8,8,10,10,2000
7186,54419121500,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2000
7232,7005908284,1,1,1,4,4,6,6,6,6,8,11,15,23,28,28,33,37,40,44,2000
7277,22333729700,2,2,2,2,6,6,6,12,13,16,23,23,23,23,23,23,23,23,23,2000
7325,7103329159,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2000
7411,6603811201,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2000
7519,56283831500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2000
7634,7005646046,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2000
7733,6507929604,31,31,40,40,43,43,43,43,43,43,66,66,141,141,141,141,141,141,141,2000
7754,6701855652,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,10,2000
7898,7005685897,5,5,6,6,6,13,16,17,20,20,25,28,31,31,31,34,37,37,37,2000
7973,6506374807,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2000
8017,6603444082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2000
8064,6603005292,3,3,3,3,3,3,3,3,3,3,3,5,5,5,16,22,24,24,29,2000
8115,15749913700,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2000
8129,7801425477,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,6,6,2000
8137,35576025900,6,6,6,8,8,8,11,12,12,12,12,12,12,12,12,12,12,12,12,2000
8401,8270019500,3,3,3,7,8,9,9,19,25,28,29,33,35,41,45,48,62,70,74,2000
8431,7202767570,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,2000
8583,6503883197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2000
8663,6603756458,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2000
8791,15752170600,4,4,8,11,13,14,25,29,36,37,47,56,62,82,101,111,119,128,139,2000
8804,7004524059,5,5,5,5,6,6,6,8,10,10,10,10,10,10,10,10,10,10,10,2000
8841,56785863200,5,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2000
8871,56276407100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2000
8883,6603281990,6,6,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,2000
8970,15021491400,6,6,6,6,6,6,6,6,11,11,11,11,14,14,14,14,14,14,14,2000
9035,7006555878,2,2,2,2,2,2,2,2,8,8,8,8,9,9,10,10,11,17,18,2000
9109,7003447505,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2000
9223,6701491387,3,3,3,9,9,9,9,9,9,9,13,13,13,13,13,13,13,13,13,2000
9330,35409709500,1,1,1,1,1,1,1,1,4,4,7,17,27,27,28,28,30,34,36,2000
9343,56247938100,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2000
9388,11043442100,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2000
9496,7004034323,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2000
9507,7005801202,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2000
9528,24923649000,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,8,8,2000
9547,36818472300,3,3,3,4,4,5,5,5,6,6,6,6,14,14,14,14,14,14,14,2000
9656,7404732357,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2000
9856,8755775300,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2000
10089,28367922800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2000
10300,7003841637,6,16,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2000
10330,55475162300,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2000
10356,7103039767,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,2000
10627,7006861701,6,8,8,8,8,11,11,11,14,14,14,14,14,14,14,14,14,14,14,2000
10656,56652454800,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,11,11,11,2000
10712,6603749857,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2000
10847,57200342052,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2000
11240,6603833952,2,2,5,5,5,5,6,9,9,9,9,10,11,11,11,13,13,13,17,2000
11334,6603597276,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2000
11409,36791638100,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,2000
11597,6602643899,1,2,2,2,2,2,4,4,7,7,7,7,7,7,9,9,9,14,14,2000
11727,6602273189,2,4,5,5,8,8,10,16,23,26,29,35,36,37,38,41,44,44,44,2000
11844,7004327525,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2000
11940,6507123121,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2000
11952,7003847707,2,5,6,6,6,10,15,15,19,19,25,27,27,28,28,31,35,35,40,2000
12166,55925624200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2000
12210,7004721245,1,1,1,1,3,3,5,5,5,5,5,5,5,5,5,7,7,7,7,2000
12228,23008379800,3,3,3,3,3,3,6,7,7,10,13,16,23,24,24,24,24,27,27,2000
12341,6602183678,3,3,3,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,2000
12484,7003735028,2,2,2,2,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,2000
12502,55319411200,1,1,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,2000
12508,7404347524,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2000
12690,7004802904,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,48,48,48,2000
12767,6701598688,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2000
12783,6508222379,2,2,2,2,4,5,5,9,12,16,19,19,19,19,19,19,21,28,31,2000
12800,7005785468,13,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2000
12805,7005820925,6,6,6,6,6,6,9,11,11,11,11,11,17,18,18,18,18,18,18,2000
