Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
10,55376931500,73,73,73,73,2015
14,55719005700,7,7,7,7,2015
15,35444766700,11,11,11,11,2015
24,56781292200,1,1,1,1,2015
32,34870540900,7,7,7,7,2015
41,56411842000,2,2,2,2,2015
42,23397604200,8,8,8,8,2015
78,56002303200,7,7,7,7,2015
121,56513476200,9,9,9,9,2015
133,56939340300,2,3,3,3,2015
134,57192293609,3,3,3,3,2015
138,56114762600,10,10,10,10,2015
142,16309784700,11,11,11,11,2015
149,22236154700,5,5,5,5,2015
154,35318720900,3,3,3,3,2015
164,15070429600,2,2,2,2,2015
197,7004271887,19,19,19,19,2015
228,55961141700,12,12,12,12,2015
261,36003624100,16,22,22,22,2015
268,36805685400,4,4,4,4,2015
293,27867811000,14,14,14,14,2015
294,55974660200,10,10,10,10,2015
320,16679222000,10,10,12,23,2015
329,57203094083,83,83,83,83,2015
366,57188748169,5,9,9,9,2015
372,57189090439,3,3,3,3,2015
376,26531594700,3,3,3,3,2015
380,56968037900,1,1,1,1,2015
397,57188725838,13,13,13,13,2015
401,6701774097,3,3,3,3,2015
402,56190106200,4,4,4,4,2015
409,7402136006,4,4,4,4,2015
410,56517715300,4,5,7,19,2015
431,56594481000,3,3,3,3,2015
437,55803668500,1,1,1,1,2015
440,9245337700,19,19,19,19,2015
451,35965781000,9,9,9,9,2015
453,12784775300,1,1,3,4,2015
495,55440311600,3,3,3,3,2015
504,56639282800,28,28,28,28,2015
513,55949428900,6,6,6,6,2015
528,55973076900,3,5,5,5,2015
538,56735634200,1,1,1,1,2015
571,56203572900,9,9,9,9,2015
596,56822668900,6,6,6,6,2015
607,57188966321,7,7,7,7,2015
610,34870116100,59,70,70,70,2015
621,57192808992,4,4,4,4,2015
628,57196873890,28,28,37,37,2015
630,56156269900,7,7,7,7,2015
668,57035243200,2,2,2,2,2015
707,56682052900,2,2,2,2,2015
723,55143899600,1,1,1,1,2015
727,57023907900,6,6,6,6,2015
756,55323058900,3,3,3,17,2015
764,57190068018,8,8,8,8,2015
773,24528388600,2,2,2,2,2015
774,7202257193,4,4,4,4,2015
784,56986641200,5,5,5,5,2015
787,8704767900,7,7,7,7,2015
832,54790605200,13,18,18,19,2015
839,56960580700,5,5,5,5,2015
848,26424457400,56,56,63,67,2015
851,56100634400,16,16,16,16,2015
862,56463349600,25,25,25,25,2015
870,56769182700,7,7,7,7,2015
880,56779730100,3,4,4,4,2015
883,6603095657,3,3,3,3,2015
904,35607238200,4,4,4,4,2015
906,57016833800,82,82,82,82,2015
920,15765290300,2,2,2,2,2015
933,55977742700,56,56,56,56,2015
935,14027991800,7,7,7,7,2015
949,56879182000,2,2,4,4,2015
961,56393857000,9,11,12,15,2015
986,57188962583,4,4,4,4,2015
996,34168027600,5,5,9,9,2015
999,23501049900,4,4,4,4,2015
1006,16229169400,10,10,10,10,2015
1018,56890365100,3,3,4,4,2015
1053,7004832773,11,17,17,17,2015
1055,6602838973,1,1,1,1,2015
1069,56529715900,2,2,2,2,2015
1087,7003289125,5,5,5,5,2015
1114,56879056100,6,11,11,11,2015
1115,55944810600,2,2,2,2,2015
1121,27567563000,7,7,7,7,2015
1127,56709343000,13,13,25,25,2015
1138,56472768900,5,5,5,5,2015
1158,36543568900,3,3,3,3,2015
1168,57193160818,2,2,2,2,2015
1171,57170844100,22,22,22,22,2015
1173,25522904400,3,3,3,3,2015
1184,57189319888,10,10,10,10,2015
1186,57193696999,4,4,4,4,2015
1188,7006178644,2,2,2,2,2015
1193,57204318540,8,8,8,8,2015
1194,57189490405,10,10,10,10,2015
1202,36941201600,3,3,3,3,2015
1209,7601482975,3,3,3,3,2015
1226,57170851300,2,2,4,4,2015
1229,56433303600,7,9,11,12,2015
1231,8894760600,4,4,4,4,2015
1238,46461910700,3,3,3,3,2015
1241,55551467600,3,3,3,3,2015
1247,55800383500,4,4,4,4,2015
1260,56606231300,6,6,6,6,2015
1268,50462041300,8,11,11,14,2015
1269,56110276600,7,7,7,7,2015
1307,7404679473,2,6,6,6,2015
1332,56925439000,3,3,4,4,2015
1344,56070111800,3,3,8,12,2015
1353,56646419100,3,3,3,3,2015
1354,56085593800,2,2,2,2,2015
1355,56318768900,2,2,2,2,2015
1368,6506318631,3,3,7,7,2015
1370,9639192600,25,25,25,25,2015
1376,55973005700,4,4,4,4,2015
1388,55352871800,3,4,7,7,2015
1402,56919530000,3,4,4,4,2015
1413,56825987400,2,2,2,2,2015
1465,56606251800,6,6,6,6,2015
1466,56643004500,7,7,7,7,2015
1471,57190965041,2,2,2,2,2015
1476,57003119100,2,2,2,2,2015
1490,56072896600,7,8,8,8,2015
1491,6602901590,2,2,6,6,2015
1521,55869652000,41,41,41,41,2015
1525,54791013000,3,3,3,3,2015
1556,55576500000,15,18,18,18,2015
1582,56695336800,9,9,9,9,2015
1585,35073828000,5,5,5,5,2015
