Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
63,7003667638,1,1,1,1,1,1,1,1,1,1,2009
65,7005152559,2,2,2,4,4,4,4,4,4,4,2009
81,7102067286,2,2,2,2,2,2,2,2,2,2,2009
86,14631570600,10,10,10,10,10,10,10,10,10,10,2009
87,57159978600,3,3,3,3,3,3,3,3,3,3,2009
104,7801486018,6,6,6,6,6,6,6,6,6,6,2009
125,7101647136,8,8,8,8,8,8,8,8,8,8,2009
127,36069432900,1,1,1,1,1,1,1,1,1,1,2009
177,35114583400,8,8,8,8,8,8,8,8,8,8,2009
200,26430511700,3,3,3,3,3,3,3,3,3,3,2009
238,6506844420,4,4,4,4,4,4,4,4,4,4,2009
263,23009028700,2,4,4,8,8,8,8,8,8,8,2009
274,15925920700,3,3,3,3,3,3,3,3,3,3,2009
282,7403291857,3,3,3,3,3,3,3,3,3,3,2009
309,7102555799,6,6,65,65,65,65,66,66,66,66,2009
336,35225421300,7,7,7,7,7,7,7,7,7,7,2009
339,36103964500,7,7,7,7,7,13,13,13,13,13,2009
353,7006495003,4,4,4,4,4,4,4,4,4,4,2009
363,15835646600,3,3,3,3,3,3,3,3,5,5,2009
394,35070019100,2,2,2,4,4,4,5,5,5,7,2009
423,26321761100,1,1,3,5,5,5,5,5,5,5,2009
460,9740828000,7,7,7,7,7,7,7,7,7,7,2009
477,56641408700,2,2,2,2,2,2,2,2,2,2,2009
498,57196302792,4,4,4,4,4,4,4,4,4,4,2009
503,57197695978,5,5,5,5,5,5,5,5,5,5,2009
508,24922890200,3,3,3,3,3,3,3,3,3,3,2009
530,36115275500,16,16,16,16,16,16,16,16,16,16,2009
536,56175534000,5,5,5,5,5,5,5,5,5,5,2009
552,6506116372,7,7,7,22,22,22,35,35,35,35,2009
556,24484862400,6,6,6,6,6,6,6,6,6,6,2009
561,7005810184,2,2,2,2,2,5,5,5,5,5,2009
574,35168696400,4,6,6,6,6,6,6,6,6,6,2009
583,57193510529,3,3,3,3,21,21,21,21,21,21,2009
615,35146083500,6,6,6,6,6,6,6,6,6,6,2009
657,36715149800,3,3,3,9,9,13,14,22,22,22,2009
681,6507056350,2,2,2,6,10,10,10,10,10,10,2009
699,56393147900,4,4,4,4,4,4,4,4,4,4,2009
731,23393096300,18,18,18,19,19,19,19,19,19,19,2009
743,7003479767,3,3,3,3,9,9,9,9,9,34,2009
762,26435119700,3,3,3,6,6,6,9,9,9,9,2009
772,7403518693,9,9,9,9,9,9,9,9,9,9,2009
778,6701689507,3,3,3,3,3,3,3,3,3,3,2009
792,6506579443,10,10,10,10,10,10,10,10,10,13,2009
797,36022789600,5,5,9,9,9,9,9,9,9,9,2009
808,16175168500,15,15,21,21,21,21,21,21,21,21,2009
811,56854900700,3,3,3,3,3,3,3,3,3,3,2009
845,6602752766,7,7,7,8,8,8,8,8,8,8,2009
857,57192816670,4,4,4,4,4,4,4,4,4,4,2009
866,6505792378,6,6,6,6,6,6,6,6,6,6,2009
874,55788281700,12,12,12,12,12,12,12,12,12,12,2009
885,57197475266,3,3,3,3,3,3,3,3,3,3,2009
897,7003713793,3,3,3,3,3,3,3,3,3,3,2009
899,7004058432,1,1,1,1,1,1,1,1,17,17,2009
917,55617514600,6,7,7,7,7,7,7,7,7,7,2009
918,22035688000,2,2,2,2,2,2,2,2,2,2,2009
925,35191179100,1,3,3,5,5,5,5,5,5,5,2009
939,55445085200,2,2,2,4,5,5,6,9,9,9,2009
953,55497329900,1,1,1,1,1,1,1,1,1,1,2009
989,35168386600,4,4,4,4,4,4,4,4,4,4,2009
1021,56618197800,2,8,10,11,11,11,11,11,11,11,2009
1024,57131392800,2,2,2,2,2,2,9,9,9,13,2009
1039,55875642100,16,16,16,16,16,16,16,16,16,16,2009
1043,7404174677,3,3,3,3,3,3,3,3,3,3,2009
1058,9234774400,3,3,3,3,3,3,3,3,3,3,2009
1067,23474799500,6,6,10,10,10,22,22,22,22,22,2009
1085,27667472500,4,5,8,15,15,15,18,18,18,18,2009
1122,7801464166,13,13,13,13,13,13,13,13,13,13,2009
1129,16029040600,4,4,7,7,12,14,14,31,31,31,2009
1165,6603321277,3,3,8,8,8,8,13,13,13,13,2009
1236,22981925400,4,4,4,14,14,14,14,16,16,16,2009
1262,56835559100,2,2,2,2,2,2,2,2,2,2,2009
1275,24475529800,5,5,5,5,5,5,5,5,5,5,2009
1293,35302494500,2,2,2,2,5,5,14,17,17,19,2009
1298,7404506656,15,15,15,15,15,15,15,21,21,21,2009
1302,34880328400,6,10,10,13,16,17,17,27,28,28,2009
1306,36711635700,5,5,5,5,5,5,5,5,5,5,2009
1312,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1317,24512366100,4,4,4,4,4,4,4,4,4,4,2009
1335,35115454100,4,4,4,4,4,4,4,4,4,4,2009
1363,57063369300,1,1,1,1,1,1,1,1,1,1,2009
1366,36777340600,2,2,2,2,2,2,2,2,2,2,2009
1401,7402000409,6,6,6,6,6,6,6,6,6,6,2009
1435,56506631200,6,6,25,29,29,29,29,29,29,29,2009
1448,16680400300,3,3,3,3,3,3,3,3,3,3,2009
1457,6505653036,3,3,3,3,3,3,3,3,3,3,2009
1464,55788653800,6,6,6,6,6,6,6,6,6,6,2009
1500,6508040906,2,2,2,13,13,16,29,29,29,29,2009
1501,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1515,6506359644,8,8,8,8,8,8,8,8,8,8,2009
1531,54082826900,3,3,3,3,3,3,3,3,3,3,2009
1550,7202179975,2,2,2,2,2,2,2,2,2,2,2009
1564,23091502800,22,22,22,22,22,22,22,22,22,22,2009
1594,56219509000,2,2,2,2,2,2,2,2,2,2,2009
1600,35090143100,6,6,6,6,6,6,6,6,6,6,2009
1622,36011516300,10,10,10,10,10,10,10,10,10,10,2009
1640,7006058671,3,3,3,3,3,3,3,3,3,3,2009
1644,7004386216,29,29,29,29,29,29,29,29,29,29,2009
1646,36773528500,4,4,4,4,4,4,4,4,4,4,2009
1661,7006173733,3,3,3,3,3,3,3,3,3,3,2009
1674,24578016800,2,2,2,2,2,2,2,2,2,2,2009
1683,35761074700,3,3,3,3,3,3,3,3,3,3,2009
1810,57194322114,3,3,3,3,3,3,3,7,7,7,2009
1815,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1823,8948342200,4,4,4,4,4,4,4,4,4,4,2009
1851,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1854,56311027300,2,2,2,2,2,2,2,2,2,2,2009
1865,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1882,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1883,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1903,56890598600,2,2,2,2,2,2,2,2,2,2,2009
1921,25824865200,5,5,11,11,11,11,11,11,11,11,2009
1924,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1935,8623797900,4,4,4,4,4,4,4,4,4,4,2009
1940,15623178800,2,2,2,2,2,2,2,2,2,2,2009
1953,57197958479,3,3,3,3,3,3,3,3,3,3,2009
1956,26039654200,2,3,3,3,3,3,3,3,3,3,2009
1970,55754808800,1,1,1,1,1,1,1,1,1,1,2009
1998,35101372700,1,3,3,3,3,3,3,3,3,3,2009
2000,23986944000,3,3,3,8,8,8,8,8,8,15,2009
2012,55574220503,37,37,37,37,37,37,37,104,104,104,2009
2018,54584253000,28,28,33,33,43,46,46,48,48,48,2009
2038,56276872900,8,8,8,14,16,16,16,16,21,21,2009
2051,26967862800,1,1,1,1,1,1,1,1,1,1,2009
2052,6603833526,19,19,19,19,19,19,19,19,19,19,2009
2056,6602077883,5,8,8,8,8,8,8,8,8,8,2009
2082,57200597708,7,7,7,7,7,7,7,7,7,7,2009
2087,34873853300,3,3,3,3,3,3,3,3,3,3,2009
2102,18036679500,1,5,5,6,6,7,7,12,12,12,2009
2124,6701918866,2,2,2,2,2,2,2,2,2,2,2009
