Unnamed: 0,ID,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
10149,6701771536,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
10821,6602799867,4,4,9,11,13,13,13,17,17,18,18,18,18,21,21,21,21,21,21,21,21,21,21,21,21,1994
10912,6701805627,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
11084,6603158612,1,1,1,1,1,1,4,4,4,7,7,7,8,10,10,10,10,10,10,10,10,10,10,10,14,1994
11085,6506563646,2,2,2,2,2,3,3,3,3,3,3,3,3,4,7,14,14,17,21,24,24,24,24,25,25,1994
11487,7005168193,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,1994
11582,6602483179,8,8,8,8,8,8,8,8,8,8,13,18,18,19,22,22,24,24,24,24,24,24,24,24,24,1994
11660,6603790340,2,2,2,3,3,3,3,3,3,3,3,6,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
11703,7003287869,2,2,4,10,12,12,12,14,16,16,18,20,21,21,28,32,32,32,32,32,34,34,37,37,41,1994
11773,35600062600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
11938,55436230300,1,1,1,1,1,1,1,1,2,2,2,2,4,5,5,5,5,5,5,7,7,7,9,10,10,1994
12057,57204336319,9,9,10,10,10,10,10,10,10,21,21,29,29,29,29,34,37,39,39,39,43,50,50,55,56,1994
12219,7003346504,9,9,9,14,15,15,15,15,15,17,17,24,29,30,30,31,49,58,72,74,83,84,90,90,90,1994
12270,56012445100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,1994
12353,56060845000,4,4,4,9,13,15,15,18,43,43,43,43,60,60,63,68,69,94,133,142,149,170,177,209,215,1994
12445,6603107377,2,2,2,2,2,2,2,2,2,5,5,5,6,13,17,25,26,31,33,39,39,39,40,43,43,1994
12524,6603127900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
12679,6602177985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
12901,55954846700,3,3,9,9,23,23,23,27,27,27,37,37,40,45,51,51,51,51,51,51,51,51,51,51,51,1994
13004,6603751412,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,17,17,20,21,1994
13065,6602226553,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
13145,56214111600,1,1,3,4,4,4,4,6,6,6,6,6,6,6,6,8,8,8,13,13,15,15,15,17,20,1994
13745,36081048900,2,4,6,8,8,8,9,9,10,13,13,13,14,19,24,24,26,32,43,56,61,69,78,86,94,1994
13816,7004241563,1,1,1,1,1,8,12,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
13879,7006322093,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
14420,7003603335,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,1994
14557,6602744576,1,3,3,9,10,10,10,18,18,18,18,18,18,18,22,22,22,22,22,33,33,33,33,33,33,1994
14889,6602090324,1,1,1,1,1,1,1,1,1,1,1,1,11,26,26,26,29,29,29,29,29,29,29,29,33,1994
15211,8708805000,1,1,1,3,3,5,5,5,5,5,5,8,9,9,20,21,23,23,23,23,23,23,23,23,23,1994
15332,7202416095,2,2,10,11,18,22,29,31,39,44,64,67,71,87,89,124,129,162,162,163,179,187,215,215,217,1994
15600,7003922301,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
16120,6701891303,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1994
16263,6603609578,2,2,2,3,6,6,6,7,8,8,9,9,9,12,16,16,18,18,20,20,20,20,20,21,26,1994
16305,6603826234,2,2,3,3,3,3,3,4,4,4,4,4,5,6,7,7,8,8,8,10,11,11,11,13,17,1994
16474,35895597300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,6,1994
16580,6701461432,2,2,2,2,2,2,2,4,4,6,6,7,10,10,13,24,26,26,32,33,38,39,48,50,53,1994
16641,7003372230,3,3,4,7,7,7,7,8,8,8,8,8,8,8,8,8,12,18,20,20,20,20,20,20,20,1994
16801,56368960800,1,2,2,2,7,7,10,11,13,17,20,24,26,28,32,46,54,60,62,63,63,63,63,65,65,1994
17124,7103057909,1,1,1,1,1,1,1,3,4,4,4,4,5,8,8,14,21,23,23,23,25,25,33,34,37,1994
17891,6602456972,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
18096,7005652672,1,1,1,1,1,1,3,3,6,6,6,6,6,6,8,12,12,17,17,17,17,17,17,17,17,1994
18475,55737305200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
18601,6602282243,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
18908,8952115200,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
19511,25222055800,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
19578,35618348800,1,1,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
19595,55592051200,9,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1994
19778,8241424600,2,2,2,2,2,2,2,2,2,2,2,7,7,7,8,8,10,10,10,12,15,22,24,29,34,1994
19817,6603055707,4,4,4,5,5,5,6,7,7,7,7,9,10,12,16,16,16,17,20,23,23,23,23,23,23,1994
19837,57201657423,2,2,2,5,5,5,7,7,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,1994
19876,7006103021,5,5,5,5,8,9,17,17,18,18,20,20,20,20,20,24,25,25,25,25,26,26,26,26,26,1994
19890,7005659125,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
20235,6603339038,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1994
20749,7202205969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
21516,35614416800,3,3,4,4,4,4,4,7,11,11,11,17,29,37,53,59,64,73,88,99,107,134,140,152,172,1994
21684,6602661480,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,9,10,10,10,10,1994
21886,6602952304,6,6,6,6,6,6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,15,15,15,15,1994
22042,6603120842,2,6,6,6,6,6,6,9,9,9,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
22439,7005877072,1,1,5,5,7,10,12,12,12,12,12,12,17,17,17,17,17,25,27,30,33,33,36,36,36,1994
22524,6602184792,4,4,6,6,6,6,8,8,8,10,13,14,14,14,17,18,21,21,23,25,26,26,30,31,31,1994
22603,7003479971,1,1,1,1,1,5,5,15,22,26,30,34,36,40,43,49,58,61,75,77,87,95,155,155,159,1994
22951,7005153758,4,7,8,8,8,8,8,8,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,1994
23039,7003743481,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,30,30,30,30,30,30,30,30,30,1994
23100,6602478837,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,8,8,8,8,8,1994
23649,6507450662,4,4,4,4,4,4,6,6,8,8,8,8,8,11,18,18,18,19,20,20,20,20,20,22,26,1994
23750,6701425808,2,2,4,4,4,5,5,5,5,7,7,7,7,7,12,12,18,21,21,21,21,26,29,29,29,1994
23900,6701856773,1,1,2,2,4,6,9,16,20,23,32,35,38,41,44,53,60,61,61,62,65,67,75,75,75,1994
24332,6603938094,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,6,6,6,6,6,6,1994
24403,22981237400,1,1,1,1,1,1,1,1,6,8,8,8,9,10,10,14,16,16,19,23,24,24,24,26,32,1994
24507,55970921700,3,3,3,3,6,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,1994
24687,7102886325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
24967,6701828142,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
24980,25225757800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,8,8,8,1994
25106,14062322200,3,4,6,8,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,16,17,17,17,18,18,1994
25196,7006657502,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,15,15,15,15,16,20,20,20,20,20,1994
25762,6601931765,3,3,3,3,3,4,4,6,9,17,20,27,30,32,42,54,54,56,58,64,68,72,74,76,77,1994
25856,23011316800,3,3,3,6,6,6,6,6,6,17,17,18,18,18,20,21,23,25,25,26,32,32,32,32,32,1994
25919,56256903700,8,8,8,8,17,17,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1994
26365,6506040329,1,1,1,1,1,1,1,9,12,14,14,14,15,15,15,18,22,22,30,30,32,32,37,37,48,1994
26490,7003799857,1,1,1,1,1,1,1,1,4,4,4,4,8,8,10,10,10,10,10,10,10,10,10,10,10,1994
26544,8883105500,1,4,4,4,4,4,4,4,4,4,4,9,10,11,11,12,13,14,17,17,17,19,21,22,22,1994
26921,35586772900,6,6,6,6,6,6,6,6,11,18,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,1994
27317,7004145055,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,1994
27766,7004343354,6,20,27,37,44,53,60,76,87,95,104,118,127,142,146,151,162,162,163,169,172,174,174,174,176,1994
27962,7004955662,4,4,4,4,7,7,7,7,7,7,7,7,10,10,11,11,11,11,11,11,11,11,11,11,11,1994
28248,6604023280,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
28308,55944389200,8,8,8,8,10,12,12,12,12,12,12,12,14,19,19,19,19,19,19,25,25,25,29,32,32,1994
28376,55944381500,1,2,2,6,6,7,9,10,11,11,11,41,42,43,45,46,49,49,49,49,49,49,50,52,52,1994
28870,55267534700,1,1,1,1,3,3,3,3,3,3,3,3,39,39,39,39,39,41,41,41,41,46,46,50,50,1994
29151,55882698000,1,4,6,7,7,9,15,17,21,21,24,29,32,33,45,65,71,75,77,77,79,83,83,84,87,1994
29188,6701629176,2,3,3,4,4,5,5,5,6,7,8,9,9,12,13,14,17,19,21,25,28,30,35,37,39,1994
29330,7004368189,1,1,1,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9,11,11,11,11,11,11,1994
29572,7004473468,1,1,1,1,2,3,4,4,5,5,5,5,5,5,5,5,5,12,12,12,12,21,21,21,21,1994
29642,35578971800,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
29662,6602416008,12,12,12,14,19,19,19,19,31,31,41,47,47,47,47,47,47,47,47,47,47,47,47,49,49,1994
29666,6602243908,2,2,2,24,24,24,29,29,48,48,58,58,58,68,74,98,103,103,116,126,126,150,155,158,165,1994
29883,7006485633,7,7,7,7,7,7,31,31,33,33,33,39,39,39,39,39,39,39,39,39,39,39,39,49,49,1994
29888,7004767308,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
30132,7402652499,1,1,1,1,1,1,1,2,2,2,2,3,5,5,6,6,7,9,9,12,12,13,14,14,14,1994
30800,7003429284,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,25,25,25,25,25,1994
31241,6507561076,2,2,2,2,4,4,6,6,6,6,6,16,22,25,25,28,28,32,36,36,46,51,52,52,52,1994
31477,7102917859,1,1,1,1,1,1,1,1,1,2,2,2,2,6,6,6,6,6,6,13,13,13,14,14,14,1994
31563,6507973524,1,1,1,1,1,1,1,1,3,3,3,5,5,5,5,5,10,10,10,10,10,10,10,10,10,1994
31583,6603888503,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,1994
31833,6602782703,3,4,5,5,7,11,11,29,29,31,31,36,38,38,39,39,39,41,41,41,41,41,41,43,43,1994
32260,7102699682,1,1,1,1,5,5,5,7,11,24,24,27,42,51,54,58,59,71,96,112,116,126,155,162,165,1994
32552,56209544000,3,5,11,11,11,13,20,21,21,31,33,34,35,35,41,41,44,44,57,60,72,75,113,118,155,1994
34151,55576002500,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,10,13,16,20,23,25,1994
34210,6603103663,2,2,4,4,5,8,8,8,11,11,12,15,19,19,19,22,24,24,24,24,24,25,25,25,28,1994
34599,6603499934,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,8,13,13,13,13,14,14,15,15,15,1994
34685,6603658576,1,1,2,2,3,3,3,3,4,4,4,5,8,8,8,8,8,8,12,12,13,17,22,22,23,1994
34767,6602456678,1,1,1,4,4,6,9,9,9,9,26,30,30,30,35,43,61,63,64,64,68,72,74,79,79,1994
35181,6602288731,1,1,1,1,5,5,7,7,12,12,16,16,18,19,19,22,23,23,23,26,26,26,26,26,26,1994
35575,7005685244,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,1994
35782,6603173602,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,7,11,11,11,11,1994
35934,6701316493,1,1,9,10,10,10,17,17,22,22,26,26,26,26,26,26,27,27,28,28,28,29,29,29,29,1994
36376,8955150400,1,1,1,1,1,1,2,2,3,5,5,5,5,7,7,7,8,8,8,8,8,8,8,8,8,1994
37547,8339432200,1,1,1,1,3,10,12,28,28,28,28,36,43,54,55,63,63,76,87,87,91,110,116,119,119,1994
37620,35607254500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
37964,7102396983,11,11,11,11,11,11,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,22,22,22,22,1994
37992,7003835524,1,1,4,4,4,4,12,15,15,15,17,17,20,28,29,29,32,32,35,39,42,42,42,43,43,1994
38483,7006780676,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
38569,6701880890,1,1,5,5,5,5,9,14,14,14,14,14,16,19,21,25,29,32,33,37,43,45,50,59,61,1994
39205,7004669030,4,4,4,5,5,5,5,6,15,16,16,16,18,24,28,34,43,46,46,48,51,54,76,80,89,1994
39535,7003641378,7,7,10,10,16,16,16,19,26,28,28,29,30,30,33,33,33,33,33,33,33,33,33,33,33,1994
39599,7004473177,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
39646,9738483700,1,1,2,2,2,2,2,2,2,4,4,5,7,7,8,8,10,10,12,12,12,12,12,12,12,1994
40125,6701726285,2,2,11,11,16,16,24,29,37,40,44,51,52,58,67,70,79,84,87,91,95,97,98,100,104,1994
40286,7005873419,3,3,4,4,5,9,11,11,12,18,26,35,43,49,56,61,70,83,93,105,113,136,145,154,171,1994
40567,7003776991,6,7,12,14,17,19,21,25,31,39,48,64,66,72,78,85,94,97,113,121,122,128,128,128,128,1994
40645,6602994504,2,2,2,3,8,8,10,11,13,16,18,22,24,24,26,28,28,30,33,38,40,40,41,41,41,1994
40648,7006009980,1,1,2,3,5,5,5,5,5,5,9,9,9,9,10,10,10,12,12,12,12,12,12,12,12,1994
40732,7003899352,3,3,3,3,3,3,3,3,3,3,3,25,25,25,35,35,37,37,37,37,37,37,40,40,40,1994
40814,56240953000,3,3,5,5,5,5,6,8,8,8,9,12,12,12,12,20,33,38,46,46,46,53,56,62,65,1994
40824,8062392700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
40877,6701447449,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
41152,6602747764,9,16,16,16,16,16,16,16,33,43,43,45,48,58,59,59,66,74,82,86,86,87,93,94,98,1994
41432,55921248200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,1994
41553,55913575700,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,8,8,8,8,8,8,1994
41706,34572192800,6,6,6,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,16,25,27,31,41,1994
41909,7004164655,4,7,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
42000,36518410900,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,8,8,10,11,12,12,18,1994
42851,7102201205,1,3,3,4,5,6,10,10,15,15,20,20,23,27,34,65,69,80,88,93,93,94,96,102,106,1994
42973,6602913280,8,8,8,8,8,8,10,10,10,10,10,10,10,10,12,12,12,12,12,12,13,16,16,16,19,1994
42994,6603807264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
43175,23088928900,1,1,1,1,1,1,1,1,1,1,1,1,1,13,45,45,45,45,45,46,46,46,46,46,46,1994
43295,6602819294,3,3,5,5,5,5,5,5,5,6,8,8,11,11,12,14,14,16,19,24,30,32,33,33,33,1994
43516,6603388808,2,2,2,2,2,2,2,2,2,2,2,4,48,48,49,51,51,51,51,51,51,51,51,51,51,1994
43781,7006591743,2,2,2,2,4,10,10,12,12,12,12,14,18,23,25,26,26,28,34,34,34,35,36,36,47,1994
43905,7003397407,6,6,6,6,10,10,10,10,10,10,10,19,19,19,19,19,19,19,19,19,19,19,48,48,48,1994
44092,7004017647,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,7,7,1994
44182,15022106100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
44237,6603247239,2,2,2,2,2,8,8,10,10,10,18,18,21,21,27,40,40,41,44,48,53,53,57,61,61,1994
44251,7005075527,4,4,4,4,10,12,12,20,22,26,26,26,26,28,36,44,46,49,55,63,66,73,83,86,86,1994
44637,7401605432,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1994
44701,6602266125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,6,6,7,7,7,7,7,7,1994
44892,6505730817,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,10,12,23,26,28,28,28,31,31,31,1994
44924,7403353352,3,3,3,3,3,3,3,3,3,3,5,5,5,5,6,6,8,10,10,10,10,10,10,10,10,1994
44981,7005950248,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
45716,7003790508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
46084,6507182197,2,2,2,2,5,6,6,6,8,8,10,10,10,10,11,23,23,23,27,27,27,32,34,34,34,1994
46102,55725474200,1,1,1,2,3,3,5,5,6,6,6,10,13,17,30,48,57,62,66,66,69,70,70,73,77,1994
46239,7003666404,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
46280,6603246058,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,13,1994
46710,7003268520,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
46984,7003943634,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
47163,6508370492,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
47265,7004033941,3,10,10,14,28,31,48,54,57,60,60,60,60,62,75,75,75,75,81,88,100,101,131,139,143,1994
47266,14046139600,3,3,3,3,3,8,8,8,8,8,8,8,8,8,10,10,14,14,14,18,18,18,18,18,18,1994
47628,6602811030,1,2,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1994
47937,7202832962,1,1,5,7,8,8,10,10,10,12,15,18,18,18,20,21,21,24,30,30,32,33,33,33,33,1994
47966,7004885334,5,5,5,5,5,5,5,5,5,8,8,11,11,11,11,11,11,19,22,22,24,27,29,35,40,1994
48397,6701310861,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
48761,7004449411,3,8,8,8,8,8,8,17,24,24,24,24,24,24,24,29,40,41,45,45,45,52,54,57,68,1994
48978,6602370389,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,6,6,6,8,1994
49024,6505780697,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,7,13,13,17,17,17,17,17,17,17,1994
49232,7003560126,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
49694,7003846159,3,3,4,4,4,4,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
49732,7801416778,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,6,7,7,7,1994
50633,6602102471,2,2,2,2,2,2,2,2,3,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,1994
50712,57204667252,1,2,2,5,5,5,5,5,5,6,6,6,9,15,15,15,15,15,15,19,19,19,21,22,22,1994
50986,22961598500,3,3,3,3,3,8,10,17,21,30,30,30,36,38,38,38,38,42,42,42,42,42,42,42,42,1994
51416,7003803108,1,1,1,1,15,15,15,16,16,21,23,28,49,49,59,61,68,70,74,78,79,86,91,94,98,1994
51714,6508330269,1,1,1,1,1,4,4,4,7,7,7,7,9,9,9,9,9,10,10,12,14,14,17,21,21,1994
51836,6603375016,4,4,4,4,4,4,5,5,5,5,5,5,5,8,8,8,21,23,28,29,33,36,37,37,39,1994
52536,6701401544,1,1,1,1,1,1,1,1,1,1,1,1,1,6,17,20,25,27,30,35,37,37,39,46,55,1994
53530,9042159400,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,10,10,10,10,10,16,16,23,28,1994
53571,55989699400,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,6,6,6,6,7,9,10,10,10,12,1994
54017,7003994917,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
