Unnamed: 0,ID,2016,2017,2018,start_year
19,57190745554,4,4,4,2016
23,56365987700,3,5,5,2016
35,56707356100,2,2,4,2016
46,57194657295,11,11,11,2016
54,10639679200,6,6,6,2016
67,55892431600,5,5,5,2016
84,57189664712,11,11,11,2016
93,55210333600,3,4,4,2016
99,57190943852,7,7,7,2016
105,55505575800,3,9,11,2016
107,8702625800,3,3,3,2016
109,57189213486,3,3,3,2016
114,6505920789,4,4,4,2016
116,56383419500,36,36,100,2016
118,56146573000,2,2,4,2016
119,57188342600,3,3,3,2016
136,56045574200,13,13,13,2016
140,57191039090,3,3,3,2016
141,57192371813,3,3,3,2016
144,55256351900,4,4,4,2016
146,7201365464,3,3,3,2016
149,57189311190,14,14,14,2016
150,57192295130,21,21,21,2016
153,57197672885,3,7,10,2016
155,57189344824,82,82,82,2016
161,57189072926,3,3,3,2016
164,31767729700,9,9,9,2016
165,42261460000,2,2,2,2016
179,56593116100,26,26,26,2016
180,57190300756,5,5,5,2016
185,23995705900,3,3,3,2016
189,55601764600,10,10,10,2016
192,55825941600,18,18,18,2016
211,57193573205,41,41,41,2016
214,57192384032,3,3,7,2016
218,57160175300,17,17,17,2016
251,57188752250,15,29,34,2016
259,57188733509,6,6,6,2016
261,52364876700,16,16,16,2016
279,18041833800,4,4,4,2016
280,6701834930,4,6,6,2016
293,54987307300,45,92,92,2016
301,57188671611,4,4,4,2016
305,57192593045,11,11,11,2016
309,37120574600,5,5,5,2016
325,57200630510,19,33,33,2016
340,57191052229,3,3,3,2016
342,6603757179,38,38,38,2016
370,57115512200,3,3,3,2016
372,57204698668,82,82,82,2016
379,22333378700,3,3,3,2016
382,7404782905,33,33,33,2016
388,8966521400,27,27,27,2016
393,57193797107,3,3,3,2016
396,57191737813,5,5,5,2016
403,57207661131,5,5,8,2016
407,57188678994,4,5,5,2016
413,36184972700,8,8,8,2016
417,7004053293,2,2,2,2016
435,57192701376,4,4,4,2016
453,57192237482,14,14,14,2016
456,57186398400,5,5,5,2016
457,57192834926,15,15,15,2016
466,56078096600,3,3,3,2016
470,55991728800,33,33,33,2016
478,35477147000,8,8,8,2016
482,57188754440,5,5,5,2016
487,36614634800,3,3,3,2016
497,7003429854,8,8,8,2016
520,54683397000,4,4,4,2016
530,57191363595,4,4,4,2016
537,51061122800,15,15,15,2016
543,57191475737,6,6,11,2016
550,57190124242,3,3,3,2016
557,57188590869,8,8,8,2016
559,36623493800,3,3,16,2016
573,56568363800,4,7,8,2016
576,57193699117,4,4,4,2016
582,56158697000,5,5,5,2016
586,56074173200,2,2,2,2016
604,57190948026,2,2,2,2016
616,56103590300,4,4,8,2016
632,55967652800,10,10,10,2016
637,57189220123,32,32,32,2016
652,57191711457,87,87,120,2016
666,56419270600,6,6,6,2016
671,57192682800,2,2,2,2016
693,57202228246,4,4,8,2016
709,35590499600,5,5,5,2016
714,35520065000,5,5,5,2016
721,57197478894,3,3,3,2016
727,57191628140,3,3,4,2016
735,57193659335,4,4,8,2016
738,57184343300,9,9,9,2016
741,56624557600,4,4,4,2016
744,55844557900,4,4,4,2016
754,56736946700,9,9,9,2016
764,56963453400,7,7,10,2016
808,57202489667,19,19,19,2016
826,57190340575,1,2,5,2016
846,57189355666,3,3,3,2016
859,55062598600,4,4,5,2016
871,56192356300,18,18,18,2016
905,57191380147,3,7,7,2016
914,8649715100,4,4,4,2016
917,57194184772,11,11,11,2016
922,16022100400,8,8,8,2016
927,57189645750,16,16,16,2016
928,56495282900,22,22,22,2016
930,54681636500,3,3,3,2016
943,55356244300,3,3,3,2016
950,55349497100,5,14,24,2016
952,56031368800,9,9,9,2016
961,57199036373,6,6,6,2016
969,36816879400,4,4,4,2016
970,12782079400,49,49,49,2016
974,56705583200,4,4,4,2016
977,57190133665,5,5,5,2016
986,55553489100,5,5,5,2016
990,25959932700,16,16,16,2016
992,56928312300,1,1,4,2016
993,7003644286,53,53,53,2016
1003,56427921400,5,5,5,2016
1007,57188706549,5,5,5,2016
1022,6506118014,15,15,15,2016
1030,57189216489,1,1,1,2016
1040,6603684704,4,4,6,2016
1041,57194113582,55,55,55,2016
1046,57194111411,1,1,1,2016
1055,55935951000,16,16,16,2016
1061,57191708967,4,4,4,2016
1067,57189327719,6,6,6,2016
1068,57189232454,2,2,2,2016
1069,57130587700,2,2,2,2016
1075,56286799400,7,8,8,2016
1077,57188648856,3,3,3,2016
1081,57188584502,81,81,81,2016
1083,57191404306,3,3,3,2016
1094,55586567800,3,3,3,2016
1126,49962225000,3,3,3,2016
1128,57206276045,14,14,14,2016
1132,57191579613,3,3,3,2016
1134,57190943172,24,32,33,2016
1137,7003488915,11,32,32,2016
1138,55553743050,2,2,2,2016
1141,7006214520,2,2,2,2016
1142,57192839213,6,12,13,2016
1150,37040970300,8,8,8,2016
1151,6603384576,13,13,13,2016
1158,57185236700,15,15,15,2016
1160,36466653700,19,24,24,2016
1168,35605451500,13,13,13,2016
1175,56550089500,47,47,47,2016
1177,57193577118,10,10,10,2016
1180,57192593777,41,41,41,2016
1187,57191674868,4,4,4,2016
1188,36157308700,15,15,15,2016
1191,56478454400,16,16,16,2016
1193,55154876600,24,24,24,2016
1197,37051131500,11,11,11,2016
1216,57192194863,4,4,4,2016
1219,57193154148,6,6,6,2016
1233,56024182100,14,14,14,2016
1242,55342531400,81,81,81,2016
1243,6603408374,14,14,14,2016
1250,57192711155,5,5,5,2016
1255,57191223206,1,1,1,2016
1271,36622157100,6,6,6,2016
1272,36239654800,1,1,1,2016
1295,7404145008,23,25,30,2016
1304,57190124762,4,4,4,2016
1310,57193702221,4,4,4,2016
1317,55842835600,47,47,47,2016
1318,57192427511,3,3,3,2016
1332,56609057500,9,9,9,2016
1340,57188810109,5,5,5,2016
1362,6508064170,3,3,3,2016
1366,56102177900,1,1,1,2016
1384,56992750600,7,7,7,2016
1387,6601993392,4,4,4,2016
1392,26025850300,6,6,6,2016
1402,36638991100,10,10,10,2016
1405,7102861407,7,7,7,2016
1413,57091813100,4,4,4,2016
1415,57188565697,3,3,3,2016
1420,6602925041,10,10,10,2016
1453,56786393400,3,3,3,2016
1454,16174978200,21,21,21,2016
1459,57193029094,3,3,3,2016
1462,17346968200,4,4,18,2016
1468,56350036600,2,2,2,2016
1469,57193789238,4,4,4,2016
1481,56586167500,6,6,6,2016
1490,57192197994,7,11,30,2016
1503,18435271000,1,3,3,2016
1508,25649076300,2,2,2,2016
1518,54946641900,5,5,5,2016
1532,55511165400,3,10,10,2016
1547,8238185400,35,35,35,2016
1549,55891879300,7,7,7,2016
1551,40461263700,3,3,5,2016
1567,57189328550,4,7,8,2016
1591,56925497400,11,11,11,2016
1592,7007168423,28,28,30,2016
1595,55542663900,40,40,100,2016
1619,57189097686,3,3,3,2016
1629,57193351775,2,6,6,2016
1633,16309794100,6,6,6,2016
1634,35753052800,13,13,13,2016
1639,57192431690,2,4,4,2016
1644,56879230000,4,4,4,2016
1645,56592910400,12,12,12,2016
1647,23477532700,54,54,54,2016
1663,56146251100,3,3,3,2016
1677,7102400958,16,16,16,2016
1687,57192543697,6,7,7,2016
1688,57110067000,25,25,25,2016
1711,57102195500,3,3,3,2016
1718,56592095400,2,2,2,2016
