Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
55,24766310500,4,4,5,5,6,11,16,16,16,16,16,19,28,2006
76,14041529400,3,3,3,4,7,7,8,8,10,10,16,16,22,2006
91,7005446642,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
197,14029656200,5,7,9,13,20,20,21,21,21,25,25,25,25,2006
215,7801415985,5,8,8,11,11,11,11,11,11,14,14,14,14,2006
294,14035100800,2,2,2,2,2,2,2,4,11,11,16,19,23,2006
324,22985083500,6,8,8,8,13,16,16,18,18,18,18,20,22,2006
333,55926212600,4,4,4,11,11,40,40,48,48,48,48,48,48,2006
341,6701740560,1,1,1,1,1,1,1,1,1,3,3,6,8,2006
422,7005140378,6,6,6,6,6,7,11,11,11,11,11,11,11,2006
471,35280489500,7,7,7,7,7,7,13,13,13,13,13,20,20,2006
485,35550506900,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
513,8252143000,3,4,6,7,9,10,11,22,34,34,34,34,34,2006
580,6506651931,2,2,5,5,5,5,5,5,5,8,8,8,8,2006
784,7402283467,6,6,6,6,6,6,6,6,6,14,14,18,38,2006
837,7405692762,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
885,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
923,13407832400,4,4,6,6,6,6,8,8,8,8,10,10,11,2006
994,7004946351,35,35,46,46,59,59,119,122,132,132,132,132,132,2006
1027,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
1092,6603067743,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1186,7006637893,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
1246,6508185208,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
1302,55395216900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1334,14054979500,1,2,2,2,2,5,6,6,10,13,13,15,17,2006
1380,15021393100,2,2,2,2,2,5,6,9,9,9,9,10,10,2006
1461,7101829072,23,23,23,23,65,65,65,65,75,75,75,75,75,2006
1498,7102121832,2,3,4,4,4,4,5,12,16,32,37,42,50,2006
1588,7004372882,2,2,2,2,2,2,2,3,3,3,3,3,3,2006
1621,8255024300,59,59,59,59,105,105,109,109,114,114,178,178,178,2006
1627,55666574500,11,14,36,41,47,55,76,100,125,145,169,199,216,2006
1720,24070671100,3,3,3,8,10,14,16,17,18,27,29,29,34,2006
1743,6507739557,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1790,7003570500,5,5,5,5,5,5,5,5,7,7,7,7,7,2006
1822,8390339900,3,3,3,3,3,3,3,3,3,3,37,37,37,2006
1913,7004299544,18,18,18,18,18,18,18,18,18,18,18,18,18,2006
2029,55059470800,34,34,37,37,37,37,85,85,91,91,97,97,97,2006
2092,7006711679,49,49,70,79,79,79,80,80,86,86,100,100,116,2006
2129,7006151112,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
2299,12139656400,1,1,1,1,3,3,3,3,7,7,7,8,12,2006
2344,24463641300,5,5,12,20,20,21,22,24,37,37,37,38,42,2006
2386,57192101437,3,3,3,3,5,5,5,5,8,11,18,22,24,2006
2549,26432515100,9,9,9,9,9,15,18,35,41,45,45,54,54,2006
2588,23478151500,1,3,7,9,11,17,25,31,34,36,48,58,65,2006
2633,7102154502,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2707,6602999368,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
2873,6602466995,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
3117,24172351000,2,2,2,2,4,4,6,6,8,8,10,10,10,2006
3241,6603805418,43,43,43,43,43,43,43,43,43,43,43,43,89,2006
3270,55955610600,4,9,13,15,27,34,60,65,66,70,74,76,88,2006
3305,6507892784,14,14,14,14,14,14,14,14,14,14,14,14,14,2006
3332,8633656800,10,10,10,10,10,10,10,10,18,18,18,18,18,2006
3406,15760139600,2,2,4,4,7,9,10,11,19,28,33,52,65,2006
3458,16303283700,2,2,2,3,7,10,12,13,15,15,17,17,17,2006
3503,56277522400,2,5,5,5,5,5,5,5,5,5,5,5,5,2006
3600,7005133697,17,17,63,63,63,63,63,63,84,84,84,84,84,2006
3626,35176716100,5,5,5,5,5,9,9,16,18,20,20,29,29,2006
3630,24765929900,4,4,17,21,21,22,23,23,26,50,54,57,57,2006
3641,6603995403,3,3,3,3,3,3,3,3,3,6,6,6,6,2006
3697,7202347876,3,3,6,6,6,6,6,6,7,7,7,7,7,2006
3716,7004182648,1,1,1,1,8,8,8,8,8,8,8,8,8,2006
3738,6602141538,2,7,10,10,10,10,14,17,18,19,27,31,32,2006
3795,6603547879,3,3,3,3,3,3,3,3,3,3,3,3,6,2006
3819,23975515600,4,12,12,13,18,18,18,18,18,18,18,18,18,2006
3827,20434822500,1,2,2,5,5,5,5,5,5,5,5,5,6,2006
3832,15061958700,1,1,2,7,8,10,10,12,18,30,34,34,36,2006
