Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
32,52264444300,3,3,3,5,5,6,2013
49,55920057000,3,3,3,4,4,5,2013
64,7006779373,3,3,3,3,3,3,2013
80,26648420600,10,10,14,14,14,14,2013
89,55270360400,2,2,2,2,2,2,2013
120,35797185000,5,5,5,15,23,28,2013
125,6602806420,11,11,11,11,11,23,2013
199,55838084400,7,8,8,9,9,9,2013
201,56102203000,5,5,5,5,5,5,2013
220,55904512100,4,5,5,5,5,5,2013
232,56109985500,2,2,2,2,2,2,2013
236,36473088400,3,3,3,5,5,5,2013
240,56389400700,1,4,4,4,4,4,2013
241,55438117400,2,4,4,13,16,20,2013
264,55900690200,3,3,3,4,4,4,2013
291,55761197000,4,4,4,4,4,4,2013
298,56369577300,19,21,21,21,21,21,2013
311,54781272800,2,3,3,3,3,4,2013
318,36150748300,14,14,14,14,14,14,2013
347,25927422700,4,9,13,20,20,20,2013
349,56005372600,5,5,7,7,7,7,2013
389,15128362900,56,56,56,56,56,56,2013
410,7202287838,7,8,8,8,8,8,2013
423,35280782200,16,16,16,85,85,106,2013
433,20734416800,17,17,17,17,17,17,2013
461,55807665000,2,3,3,3,3,3,2013
483,45561600000,5,5,5,5,5,5,2013
525,55858739400,2,2,2,4,6,6,2013
536,55709131800,7,7,7,7,15,15,2013
601,55931016700,3,7,7,7,7,7,2013
624,7007079554,6,6,6,6,6,6,2013
633,55670793800,1,1,1,1,1,1,2013
634,57196879231,4,4,4,4,4,4,2013
635,55931466000,7,7,7,7,7,7,2013
648,54909671300,13,13,13,13,13,13,2013
679,57193393436,4,4,4,4,4,4,2013
682,49863868100,6,6,7,7,7,24,2013
739,6602787035,9,9,9,9,9,9,2013
757,7006174947,5,5,14,14,14,14,2013
777,6602872701,4,4,4,4,4,4,2013
782,36239838900,6,6,6,6,6,6,2013
791,7102983481,30,30,30,30,30,30,2013
806,55795114700,1,1,1,1,1,1,2013
844,36118515400,6,6,9,13,13,13,2013
868,36995324000,11,11,11,11,11,11,2013
874,55832007200,4,6,6,6,6,6,2013
889,6603830599,4,4,4,4,4,4,2013
906,35366753200,4,4,4,4,4,4,2013
951,55674134300,6,6,6,6,10,10,2013
957,24832842100,4,4,4,4,4,4,2013
958,57202728026,10,10,10,10,10,10,2013
960,55923917000,3,3,3,3,3,3,2013
963,55320816500,3,3,3,3,3,3,2013
1004,8727472200,7,7,7,7,7,11,2013
1009,15078106100,5,5,6,6,6,6,2013
1034,55987946100,3,3,3,3,3,3,2013
1043,7003374609,5,5,5,5,5,5,2013
1056,55640254200,3,6,6,6,6,6,2013
1089,15074252500,2,5,7,18,21,25,2013
1095,55837664100,11,13,13,13,13,13,2013
1098,55903521500,3,3,3,3,3,3,2013
1099,6701477696,5,5,5,5,8,8,2013
1112,55955445300,2,3,3,3,3,3,2013
1136,10041238300,1,2,2,3,3,3,2013
1204,55871289700,3,3,3,3,3,3,2013
1225,55917877700,2,2,2,2,2,2,2013
1230,41961372400,2,2,2,4,4,9,2013
1264,7003515926,4,4,4,4,4,4,2013
1289,55485122200,3,3,3,3,3,3,2013
1324,55603262100,2,2,3,4,4,4,2013
1358,56591443100,2,2,2,2,2,2,2013
1371,16237841500,2,2,2,2,2,2,2013
1372,55246289100,2,2,2,2,2,2,2013
1388,36161830500,26,26,26,30,30,30,2013
1472,6701689134,2,2,2,2,2,2,2013
1483,43660905100,18,18,18,18,18,18,2013
1506,55597090100,1,1,1,1,1,1,2013
1512,57203626571,11,18,18,18,18,18,2013
1531,55489559800,4,4,4,4,4,4,2013
1542,35747438500,14,14,14,14,14,14,2013
1545,57201763346,15,15,15,15,15,15,2013
1565,54683658600,2,2,3,3,3,3,2013
1573,54785844700,7,8,8,8,8,8,2013
1576,23135435500,4,4,4,4,4,4,2013
1582,36161869800,1,1,1,1,1,1,2013
1608,56031575900,4,4,4,4,4,4,2013
1628,25822734300,9,9,13,13,13,13,2013
1640,57203337551,4,4,4,16,16,16,2013
1652,42761053200,7,7,7,8,8,8,2013
1655,56313874800,11,11,11,11,11,11,2013
1664,57202315017,3,3,9,9,9,9,2013
1670,55445284000,2,6,12,13,13,13,2013
1680,56469923300,6,6,20,20,20,20,2013
1708,57204258718,4,4,4,5,5,5,2013
1722,6701796940,6,17,17,86,86,122,2013
1749,6701667002,5,7,7,7,7,7,2013
1755,56022603200,12,16,18,21,21,21,2013
1784,57194222463,23,23,23,23,23,23,2013
1792,56633370700,4,4,4,4,4,4,2013
1816,8397946300,7,7,7,14,14,14,2013
1827,55953445000,7,8,10,10,10,10,2013
1834,57195269466,21,21,21,21,21,21,2013
1882,57204253161,3,4,4,4,4,4,2013
1884,35563129500,5,5,5,5,5,5,2013
1905,7007169386,5,5,5,5,19,19,2013
1929,55642684500,2,2,2,2,5,5,2013
1930,12244717800,6,6,15,15,15,15,2013
1931,6604007181,3,3,3,3,3,3,2013
1937,15043309500,15,16,16,16,16,16,2013
1956,8615753600,4,4,4,4,4,4,2013
1960,55756079900,8,12,12,12,14,14,2013
1985,10045243300,1,1,1,1,1,1,2013
1996,55553008200,2,2,2,2,2,2,2013
2015,24779815600,1,1,2,3,7,7,2013
2020,55816107300,2,3,3,3,3,3,2013
2047,56348311800,3,3,3,3,3,3,2013
2074,55789904300,2,2,2,2,2,2,2013
2106,55492761300,4,4,4,4,4,6,2013
2135,7005132127,22,22,22,22,22,22,2013
2136,6508056805,4,4,6,6,7,11,2013
2138,55515554200,5,5,5,5,5,5,2013
2168,28567696800,2,2,2,8,10,10,2013
2170,7003654289,3,4,5,5,8,15,2013
2203,55346735300,22,22,22,22,22,22,2013
2207,36800106400,7,7,7,7,7,7,2013
2235,55816135100,4,4,4,4,4,4,2013
2245,56367282000,3,3,11,11,11,11,2013
2278,35248278400,5,9,9,9,9,9,2013
2284,36803339300,33,33,33,33,33,33,2013
2318,55779053800,5,5,5,5,5,5,2013
2340,57049821700,4,5,5,5,5,5,2013
2347,54683504100,4,4,4,4,4,4,2013
2349,7003942821,14,14,14,14,14,14,2013
2354,55884156700,2,2,2,2,4,18,2013
2355,8299585600,6,6,12,12,15,15,2013
2369,55755465400,4,4,6,6,6,6,2013
2375,56022760800,3,3,4,4,4,4,2013
2377,56118537700,3,3,4,4,4,4,2013
2392,34974962000,2,2,2,2,6,6,2013
2400,7401876728,4,5,5,5,5,5,2013
2407,35578724300,14,14,14,14,14,14,2013
2412,55845274800,4,4,4,4,4,4,2013
2418,56007566200,1,2,2,2,2,2,2013
2422,7404030367,3,3,3,3,3,3,2013
2428,23391945200,3,3,3,3,3,3,2013
2443,55340354200,15,15,15,15,15,15,2013
2476,7004772662,6,24,38,38,38,38,2013
2483,55816600000,3,3,5,5,6,6,2013
2494,56331412400,10,11,12,13,13,13,2013
