Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
57,24469712500,4,6,6,9,11,11,14,14,15,15,15,15,2007
87,57204345850,3,3,3,6,6,6,6,7,13,16,16,16,2007
198,6507778855,7,7,7,7,7,60,60,60,60,60,60,60,2007
250,55912445100,5,5,5,5,5,5,5,5,5,5,5,5,2007
332,7005170650,1,1,1,1,1,1,1,3,8,8,11,11,2007
405,6507589105,4,4,4,4,4,4,4,4,4,4,4,4,2007
495,18042059200,5,5,6,8,8,8,14,14,20,20,20,20,2007
506,8723630100,7,8,8,8,8,13,13,17,17,17,17,17,2007
531,24781182200,3,11,11,14,14,14,14,14,14,15,17,17,2007
610,24775838600,3,3,3,8,8,10,14,14,14,18,18,21,2007
799,6602572979,2,2,2,2,2,2,2,2,2,2,2,2,2007
841,24344348100,4,5,5,9,9,9,12,16,36,45,48,51,2007
857,24725046700,2,2,2,2,2,4,4,4,4,6,6,7,2007
895,23398171300,3,3,4,6,8,8,12,12,12,12,12,12,2007
925,24528450600,2,17,17,17,17,20,21,21,21,21,21,21,2007
944,57190071155,3,3,4,6,6,7,8,14,16,16,17,17,2007
962,6701533991,2,2,3,3,3,3,4,5,6,6,6,6,2007
991,22935120100,3,3,3,3,3,7,24,24,24,24,24,24,2007
1016,7003376863,3,3,3,3,3,3,3,3,3,3,3,3,2007
1032,7402073082,1,1,4,4,4,4,4,4,4,6,9,9,2007
1048,7003897790,11,11,11,11,11,11,11,11,11,11,11,11,2007
1062,13406715400,3,10,11,12,19,25,35,35,44,50,63,64,2007
1115,6603971273,3,3,3,3,3,3,3,3,3,3,3,3,2007
1162,56264429900,3,3,5,5,5,7,7,11,11,11,11,12,2007
1172,7006755617,21,21,21,21,26,26,26,26,26,26,26,26,2007
1218,6602245695,4,4,4,4,4,4,4,4,4,4,4,4,2007
1301,8690570300,3,3,3,3,6,11,12,14,14,15,16,16,2007
1309,21742449200,5,5,5,5,10,10,13,16,19,23,29,35,2007
1347,6602911033,5,5,5,5,5,5,5,5,5,5,5,5,2007
1355,20336570900,3,5,5,5,5,5,5,5,5,5,5,5,2007
1434,55884002600,4,4,4,4,4,4,11,11,11,11,11,11,2007
1467,55934731800,1,1,1,1,9,13,14,14,14,14,14,18,2007
1502,56000160900,2,7,10,10,10,21,21,21,26,50,57,59,2007
1603,8837253400,4,10,21,24,24,24,40,58,71,81,94,98,2007
1612,15751065500,2,2,2,2,2,4,4,6,6,6,8,8,2007
1653,55944669300,4,4,4,4,4,29,31,32,32,37,37,37,2007
1685,8747683300,3,3,3,3,3,3,3,3,3,3,3,3,2007
1769,15520146800,1,2,5,6,8,8,8,17,17,27,30,30,2007
1779,15822604300,2,2,2,2,2,2,2,2,2,2,2,2,2007
1795,7004387664,2,2,2,4,4,4,7,8,11,13,13,14,2007
1870,8303850000,4,6,6,6,12,14,17,21,21,21,28,35,2007
1877,24825743200,2,2,3,6,10,14,14,23,24,28,28,28,2007
1879,57200235166,3,3,3,3,4,4,4,4,9,11,14,14,2007
2028,23095434000,2,2,2,2,2,2,2,2,2,2,2,2,2007
2063,8570867700,3,3,3,3,3,3,3,7,7,7,8,8,2007
2082,16317175400,2,3,3,4,4,4,7,7,7,7,7,7,2007
2157,54931208100,18,18,18,18,18,18,18,18,18,18,18,18,2007
2227,55894124100,9,9,13,15,17,17,25,25,25,25,25,29,2007
2257,6603824844,2,2,2,2,2,2,2,2,2,2,2,2,2007
2265,57199558045,3,3,3,3,3,3,3,3,3,11,11,11,2007
2283,7101608933,2,3,3,3,3,3,7,7,7,7,7,7,2007
2291,13808136400,3,3,10,17,19,21,23,28,28,29,33,33,2007
2348,9742075200,5,5,5,5,5,5,5,5,5,5,5,5,2007
2437,55921949000,4,4,4,18,29,36,36,36,42,42,46,46,2007
2441,57203633141,4,6,6,8,10,10,10,12,12,12,12,12,2007
2452,24476539600,3,8,8,9,9,9,9,11,11,11,15,18,2007
2459,7006306054,5,11,11,11,11,11,11,68,68,68,68,68,2007
2536,6507583953,9,9,9,9,9,9,12,12,12,12,12,12,2007
2557,7102890924,4,4,4,4,7,7,7,19,19,19,19,19,2007
2575,16548896600,2,4,7,12,17,20,22,29,39,45,50,54,2007
2648,55879166700,2,7,12,12,14,14,14,18,24,24,24,27,2007
2764,16550212200,5,8,11,11,11,11,11,14,14,14,14,14,2007
2770,6603646979,3,3,4,9,13,14,41,50,52,55,55,55,2007
2836,12646293400,54,54,54,54,54,54,54,54,54,54,54,54,2007
2937,23097433600,1,5,11,11,11,16,17,17,28,32,36,42,2007
2979,9633196200,6,12,16,26,32,43,52,52,59,59,72,88,2007
3028,55204661300,2,2,5,5,5,5,5,5,5,5,5,5,2007
3055,35206376500,2,2,2,2,2,2,2,2,2,2,2,2,2007
3095,24070361300,3,3,4,4,4,10,10,10,12,14,15,16,2007
3111,56941303500,3,3,3,3,3,3,3,3,3,3,3,3,2007
3208,7005518814,1,1,1,1,1,1,1,1,1,1,1,1,2007
3250,55954250000,2,2,4,4,4,4,4,4,4,7,7,7,2007
3316,23477109300,2,5,5,5,5,5,11,14,14,16,16,16,2007
3408,25031859300,3,3,3,3,3,7,7,10,10,10,10,15,2007
3437,56070676900,2,4,4,4,4,9,9,12,12,12,17,17,2007
3539,23398391400,1,1,3,4,4,4,7,7,7,7,10,12,2007
3576,26039350700,1,1,1,1,2,2,2,2,2,2,3,5,2007
3656,7201541897,1,3,3,5,7,18,21,26,26,26,27,34,2007
3737,7006614303,6,6,6,6,6,6,6,6,6,6,6,6,2007
3796,8297821700,10,10,10,10,10,10,10,10,10,10,10,10,2007
3856,7006240936,14,14,14,19,19,19,19,19,19,19,19,19,2007
3905,14025125700,6,6,6,7,7,7,10,10,10,11,14,14,2007
3906,6506736003,4,4,4,7,7,7,7,9,9,9,9,9,2007
3907,23006823300,4,4,4,4,4,4,7,7,7,7,8,8,2007
3991,23974524000,1,1,3,3,3,3,3,3,3,3,3,3,2007
4011,23389858600,8,8,8,8,8,8,8,8,8,12,17,17,2007
4124,25627908000,3,6,6,9,9,12,12,25,28,35,38,50,2007
4142,6602458959,5,5,5,8,11,11,11,15,15,15,16,16,2007
4212,14423937500,8,8,8,8,8,8,8,8,8,8,8,8,2007
4242,7003383669,6,6,6,6,6,6,6,6,6,6,6,6,2007
4364,23990151100,3,6,9,9,9,9,11,11,11,11,11,16,2007
4498,23992333600,5,5,5,5,5,5,5,5,5,5,5,5,2007
4507,6507460498,2,2,2,5,5,7,7,7,7,8,8,8,2007
4517,6507801765,7,12,14,14,14,16,22,22,24,28,28,28,2007
4550,7103071727,3,6,16,16,19,19,25,25,25,25,25,25,2007
4631,23466267100,20,31,31,36,36,36,36,36,36,107,107,107,2007
