Unnamed: 0,ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
33,36816324700,3,3,3,3,8,9,12,12,12,2010
52,36453712700,5,5,5,5,5,5,5,5,5,2010
106,56835894200,3,26,26,28,28,28,28,28,28,2010
112,23567554100,3,5,5,5,5,5,8,8,8,2010
175,56417168500,5,5,7,7,8,9,9,9,9,2010
252,57196716304,4,4,4,4,4,4,4,4,4,2010
260,54397760400,3,3,3,3,6,6,6,6,6,2010
288,7202920765,33,36,40,40,48,48,102,102,135,2010
304,37061485200,8,12,12,23,23,24,25,25,25,2010
346,15760500900,22,22,22,29,40,40,40,56,56,2010
359,37074222900,4,6,6,6,8,9,9,9,12,2010
399,36239540900,9,9,9,9,9,9,9,9,9,2010
449,36704068100,6,6,9,9,21,25,25,30,30,2010
467,55256491700,1,3,5,8,8,8,8,10,12,2010
491,24921132200,9,43,44,58,58,68,83,83,83,2010
574,9635978700,4,4,4,4,4,4,4,4,4,2010
670,24377090800,3,3,3,8,8,8,8,8,8,2010
676,6506341607,4,13,28,46,46,52,70,82,82,2010
780,36469843500,5,7,7,9,9,9,9,11,11,2010
798,24733735600,27,27,27,27,62,62,62,62,62,2010
860,8079328500,7,7,7,7,7,7,15,15,15,2010
880,15060619700,3,3,3,3,3,3,3,3,3,2010
887,6603316510,5,5,5,10,14,19,19,20,20,2010
897,36622219400,2,2,2,2,2,2,6,6,10,2010
933,7004567193,15,15,34,34,36,36,77,77,95,2010
935,36782173700,6,10,11,11,12,14,14,18,18,2010
985,36536792400,3,11,11,16,16,24,24,24,24,2010
1006,24479883500,6,8,8,8,10,12,15,16,20,2010
1202,36237927200,3,3,3,3,7,8,8,8,8,2010
1213,36459994400,3,3,4,4,4,4,5,5,5,2010
1247,56568050500,1,4,6,6,6,6,6,6,6,2010
1249,7003788378,11,11,11,11,15,15,15,22,22,2010
1329,6701616786,5,5,11,15,15,19,19,19,20,2010
1333,6506044748,4,9,10,22,22,33,41,44,52,2010
1336,37002487100,3,3,3,3,3,3,3,3,3,2010
1365,56369666300,14,14,14,14,14,14,14,14,14,2010
1489,35239938700,22,22,36,36,41,85,90,90,90,2010
1493,35728045300,3,3,3,3,3,5,8,8,8,2010
1516,24605682200,3,3,3,3,9,13,13,16,16,2010
1601,35230983700,4,4,4,4,8,8,8,10,14,2010
1611,21933245700,4,4,4,4,4,4,4,4,4,2010
1641,36614302200,10,10,23,23,40,40,106,106,199,2010
1646,6701840343,1,1,1,1,1,1,1,1,1,2010
1690,26665350700,3,3,5,5,8,8,8,16,16,2010
1707,36809803300,6,6,6,16,16,16,16,16,16,2010
1732,8656410900,3,3,3,3,3,3,3,3,3,2010
1775,57188853867,3,3,3,5,6,14,14,14,14,2010
1786,24466485200,4,4,4,4,4,4,4,4,4,2010
1789,6602099103,1,1,1,1,1,3,3,3,3,2010
1835,36614482400,22,22,22,22,86,86,115,115,141,2010
1837,7407523188,25,25,28,28,34,34,36,36,40,2010
1847,12645466300,7,7,7,7,7,7,7,7,7,2010
1849,13009190200,8,8,8,8,8,8,8,8,8,2010
1887,25822794700,26,26,31,31,31,31,39,39,39,2010
1893,6603989798,6,6,6,6,6,6,6,6,6,2010
1906,56478378600,6,6,6,6,6,6,6,6,12,2010
2031,55262925700,2,2,3,3,3,3,3,4,4,2010
2051,55364648900,2,2,9,9,9,21,22,22,22,2010
2054,26537767000,6,6,6,12,12,12,17,17,17,2010
2071,7203068904,8,9,12,21,21,27,27,28,28,2010
2089,7003957664,36,36,82,82,109,109,146,146,168,2010
2289,55170026800,12,12,12,15,26,31,42,42,42,2010
2329,7101611714,7,15,15,15,15,15,15,29,29,2010
2350,35581437700,2,2,3,3,3,3,3,3,3,2010
2379,55036442600,9,9,9,9,45,45,45,45,69,2010
2381,36245448800,4,4,4,17,17,17,17,17,17,2010
2429,36722009200,16,18,18,19,19,19,19,19,19,2010
2439,36615854600,1,6,8,8,8,8,9,12,12,2010
2442,6701602996,26,26,26,26,26,26,26,26,26,2010
2477,6602975500,3,3,3,3,3,3,6,6,6,2010
2521,57194221708,4,4,4,4,4,4,9,9,14,2010
2524,13605660100,14,14,14,14,14,14,14,14,14,2010
2534,24344369400,3,10,12,20,25,25,25,25,28,2010
2539,35453479100,21,21,21,21,21,21,21,21,21,2010
2550,6603061582,15,15,15,15,15,15,15,15,27,2010
2635,35237051200,9,9,9,9,9,9,9,9,9,2010
2650,36521691600,3,3,4,4,4,6,6,7,7,2010
2656,36809537000,2,2,2,2,2,2,2,2,2,2010
2765,14632117400,3,3,3,6,6,7,7,7,7,2010
2803,55876526000,1,1,13,13,13,13,37,37,37,2010
2816,6506336769,3,3,5,6,8,8,8,8,10,2010
2858,36805188500,4,6,9,9,14,16,19,20,20,2010
2905,7003870500,3,36,37,37,37,37,37,37,37,2010
2984,57188863724,8,8,8,8,8,8,8,8,8,2010
2993,24469941000,8,8,8,11,11,11,11,11,11,2010
3003,7004059567,9,9,9,9,9,9,9,9,9,2010
3041,22733572900,3,3,3,4,7,12,15,15,15,2010
3092,36550600100,2,2,6,6,6,8,8,8,12,2010
3137,56611158300,2,2,2,2,2,6,6,6,6,2010
3192,36718347000,2,2,2,2,2,2,3,3,3,2010
3204,37022678700,16,28,29,30,30,30,30,30,30,2010
3207,35309628600,3,4,4,4,4,4,4,4,4,2010
3217,25723194400,4,4,4,4,4,7,10,10,11,2010
3284,55296965300,7,7,7,7,7,7,7,7,7,2010
3291,35070983600,10,22,29,36,36,36,62,76,109,2010
3401,24725809400,3,5,5,6,10,15,15,15,15,2010
3422,23669121900,7,30,53,55,57,57,57,57,57,2010
3449,6701504561,1,1,1,1,1,1,1,1,1,2010
3482,23008936200,13,13,28,28,28,28,28,28,28,2010
