Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
6,55376931500,73,73,73,73,2015
9,55719005700,7,7,7,7,2015
10,35444766700,11,11,11,11,2015
13,56781292200,1,1,1,1,2015
18,34870540900,7,7,7,7,2015
21,56411842000,2,2,2,2,2015
22,23397604200,8,8,8,8,2015
45,56002303200,7,7,7,7,2015
69,56513476200,9,9,9,9,2015
77,56939340300,2,3,3,3,2015
78,57192293609,3,3,3,3,2015
82,56114762600,10,10,10,10,2015
88,22236154700,5,5,5,5,2015
92,35318720900,3,3,3,3,2015
97,15070429600,2,2,2,2,2015
117,7004271887,19,19,19,19,2015
129,55961141700,12,12,12,12,2015
147,36003624100,16,22,22,22,2015
152,36805685400,4,4,4,4,2015
162,27867811000,14,14,14,14,2015
163,55974660200,10,10,10,10,2015
178,16679222000,10,10,12,23,2015
181,57203094083,83,83,83,83,2015
196,57188748169,5,9,9,9,2015
200,57189090439,3,3,3,3,2015
204,56968037900,1,1,1,1,2015
216,57188725838,13,13,13,13,2015
219,56190106200,4,4,4,4,2015
223,56517715300,4,5,7,19,2015
233,56594481000,3,3,3,3,2015
235,55803668500,1,1,1,1,2015
237,9245337700,19,19,19,19,2015
246,12784775300,1,1,3,4,2015
269,55440311600,3,3,3,3,2015
272,56639282800,28,28,28,28,2015
276,55949428900,6,6,6,6,2015
284,55973076900,3,5,5,5,2015
287,56735634200,1,1,1,1,2015
308,56203572900,9,9,9,9,2015
323,56822668900,6,6,6,6,2015
330,57188966321,7,7,7,7,2015
331,34870116100,59,70,70,70,2015
338,57192808992,4,4,4,4,2015
344,57196873890,28,28,37,37,2015
345,56156269900,7,7,7,7,2015
369,57035243200,2,2,2,2,2015
390,56682052900,2,2,2,2,2015
401,55143899600,1,1,1,1,2015
404,57023907900,6,6,6,6,2015
419,55323058900,3,3,3,17,2015
425,57190068018,8,8,8,8,2015
432,24528388600,2,2,2,2,2015
439,56986641200,5,5,5,5,2015
441,8704767900,7,7,7,7,2015
464,54790605200,13,18,18,19,2015
468,56960580700,5,5,5,5,2015
475,26424457400,56,56,63,67,2015
476,56100634400,16,16,16,16,2015
481,56463349600,25,25,25,25,2015
486,56769182700,7,7,7,7,2015
490,56779730100,3,4,4,4,2015
493,6603095657,3,3,3,3,2015
501,35607238200,4,4,4,4,2015
503,57016833800,82,82,82,82,2015
509,15765290300,2,2,2,2,2015
516,55977742700,56,56,56,56,2015
518,14027991800,7,7,7,7,2015
528,56879182000,2,2,4,4,2015
533,56393857000,9,11,12,15,2015
545,57188962583,4,4,4,4,2015
551,34168027600,5,5,9,9,2015
558,16229169400,10,10,10,10,2015
565,56890365100,3,3,4,4,2015
584,7004832773,11,17,17,17,2015
585,6602838973,1,1,1,1,2015
590,56529715900,2,2,2,2,2015
600,7003289125,5,5,5,5,2015
614,56879056100,6,11,11,11,2015
615,55944810600,2,2,2,2,2015
617,27567563000,7,7,7,7,2015
621,56709343000,13,13,25,25,2015
628,56472768900,5,5,5,5,2015
642,57193160818,2,2,2,2,2015
644,57170844100,22,22,22,22,2015
646,25522904400,3,3,3,3,2015
654,57189319888,10,10,10,10,2015
655,57193696999,4,4,4,4,2015
656,7006178644,2,2,2,2,2015
659,57204318540,8,8,8,8,2015
660,57189490405,10,10,10,10,2015
665,36941201600,3,3,3,3,2015
669,7601482975,3,3,3,3,2015
677,57170851300,2,2,4,4,2015
680,56433303600,7,9,11,12,2015
681,8894760600,4,4,4,4,2015
684,46461910700,3,3,3,3,2015
686,55551467600,3,3,3,3,2015
689,55800383500,4,4,4,4,2015
698,56606231300,6,6,6,6,2015
703,50462041300,8,11,11,14,2015
704,56110276600,7,7,7,7,2015
725,7404679473,2,6,6,6,2015
740,56925439000,3,3,4,4,2015
747,56646419100,3,3,3,3,2015
748,56318768900,2,2,2,2,2015
755,6506318631,3,3,7,7,2015
756,9639192600,25,25,25,25,2015
761,55973005700,4,4,4,4,2015
767,55352871800,3,4,7,7,2015
779,56919530000,3,4,4,4,2015
785,56825987400,2,2,2,2,2015
814,56606251800,6,6,6,6,2015
815,56643004500,7,7,7,7,2015
818,57190965041,2,2,2,2,2015
821,57003119100,2,2,2,2,2015
830,56072896600,7,8,8,8,2015
831,6602901590,2,2,6,6,2015
853,54791013000,3,3,3,3,2015
873,55576500000,15,18,18,18,2015
883,56695336800,9,9,9,9,2015
884,35073828000,5,5,5,5,2015
893,55581804600,2,2,3,3,2015
894,41760952900,3,3,3,3,2015
915,56903407200,67,67,67,67,2015
924,10042530700,2,2,2,2,2015
939,56993349700,4,4,4,4,2015
940,7005213217,28,28,28,28,2015
941,56999928900,3,3,3,3,2015
954,56176857700,5,5,5,5,2015
956,6507932232,2,2,2,2,2015
965,56568148800,6,6,6,6,2015
966,22953696000,4,4,4,4,2015
973,56655186300,2,2,2,2,2015
996,8724027300,11,11,11,16,2015
1017,56347582000,12,12,12,12,2015
