Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
16,7003729382,2,2,2,2,2,2014
23,56091446600,5,5,5,5,8,2014
30,6603228789,3,3,3,3,3,2014
56,55892354500,3,3,3,3,3,2014
60,56490304600,2,2,2,2,2,2014
68,57199470231,77,77,77,77,77,2014
72,56003475600,6,6,6,6,6,2014
82,56278368100,4,5,5,5,5,2014
83,55905767600,6,17,24,24,24,2014
114,56764415200,1,1,1,1,1,2014
119,55390323200,2,2,4,4,4,2014
154,55531427200,9,9,9,9,9,2014
200,56080718100,7,7,7,7,7,2014
226,54785262900,4,7,9,9,9,2014
245,7201884734,6,6,6,6,6,2014
267,37110778700,2,2,2,2,2,2014
296,8554454800,8,8,8,8,8,2014
317,55961075000,2,2,2,3,8,2014
318,8920845500,57,57,57,57,57,2014
346,7003376187,14,14,14,14,14,2014
394,7005337879,14,14,14,18,18,2014
403,6506921991,13,13,13,13,13,2014
406,25627283300,6,6,6,6,6,2014
435,35238939800,2,2,2,2,2,2014
449,7101782257,5,5,5,5,5,2014
462,26430482000,1,1,3,3,3,2014
476,7101820325,2,4,6,6,6,2014
494,8210164900,5,5,5,5,5,2014
498,55507392400,4,4,4,4,9,2014
518,7003663098,71,71,104,104,104,2014
521,23989107600,19,19,19,19,19,2014
571,57190798269,12,12,12,12,12,2014
578,7102447001,8,9,9,13,13,2014
588,56323460100,2,4,6,6,7,2014
611,56463148700,63,63,63,63,63,2014
626,7102700855,1,1,1,1,1,2014
644,6603551671,6,6,6,6,6,2014
653,6507989604,4,4,4,4,4,2014
658,56056477500,3,5,5,5,5,2014
683,35292611200,5,5,5,5,5,2014
690,55513194100,6,16,16,16,16,2014
700,56515297200,18,18,18,18,18,2014
710,36170379700,3,3,3,3,3,2014
715,57201265019,4,4,4,4,4,2014
759,55210404700,2,5,5,5,5,2014
782,7103381652,57,57,185,185,223,2014
808,56724226600,3,3,3,3,3,2014
814,34978108100,22,22,22,22,22,2014
846,56368652700,3,3,3,3,3,2014
847,7003288074,69,69,69,69,69,2014
866,36665846700,12,12,12,12,12,2014
876,56442094500,1,1,1,1,1,2014
881,6701814469,4,4,4,4,4,2014
909,55800824800,6,6,6,6,6,2014
955,56303734800,4,4,4,4,4,2014
964,53364401900,1,1,2,2,2,2014
983,56600628100,2,2,3,3,3,2014
997,35225209300,1,1,1,1,1,2014
1012,55845598600,1,3,4,4,4,2014
1015,7102504355,68,68,68,68,68,2014
1020,55056139500,2,2,2,2,6,2014
1030,14826391900,10,10,20,20,28,2014
1033,6602070971,3,3,3,3,3,2014
1036,7006055356,5,11,20,23,26,2014
1041,35794846500,8,8,8,8,8,2014
1082,56600853100,2,2,2,2,2,2014
1098,7006300324,6,8,8,8,8,2014
1104,8331410200,29,29,29,29,29,2014
1117,26540948400,1,1,1,1,1,2014
1131,56305144400,7,7,7,7,7,2014
1137,6602131692,3,3,3,3,3,2014
1147,55329916500,3,3,48,48,48,2014
