Unnamed: 0,ID,2018,start_year
11,35575819100,12,2018
14,56985435800,8,2018
53,57205427735,2,2018
61,8525292600,6,2018
77,56079662200,7,2018
79,57204397298,4,2018
110,55452991000,6,2018
117,57203179449,4,2018
125,56245385900,6,2018
138,24464505800,1,2018
141,16070341400,2,2018
160,57203101107,4,2018
171,55629547200,2,2018
188,10044860900,9,2018
198,57205349755,5,2018
202,57206490200,4,2018
219,57203229438,12,2018
224,56305691900,2,2018
228,57204440999,6,2018
256,57193844980,8,2018
258,57195559331,3,2018
265,6603096510,9,2018
277,57190980395,9,2018
300,57194835427,10,2018
302,57207468590,9,2018
324,7103138947,3,2018
354,6603212866,3,2018
358,56548968900,6,2018
364,57190573713,4,2018
398,6602293547,10,2018
407,56452559000,29,2018
410,57202889895,2,2018
413,57163047100,2,2018
421,57021574800,5,2018
438,36240772300,2,2018
446,57203204624,3,2018
479,57195940191,6,2018
486,57206736873,1,2018
488,55346238800,3,2018
526,56747980200,6,2018
543,56257263600,85,2018
547,7410389613,3,2018
557,35579517100,4,2018
560,57194144148,2,2018
579,57203964565,7,2018
613,57202308622,2,2018
618,23501064100,3,2018
619,57202293265,3,2018
627,57190001162,7,2018
641,6506175112,8,2018
662,57203228472,3,2018
669,36177268800,4,2018
677,57205205269,3,2018
679,6602704112,1,2018
696,12647414100,9,2018
698,56135211500,25,2018
703,37091588100,6,2018
718,57192113111,4,2018
727,56086562300,7,2018
734,37080173500,2,2018
748,57189464937,2,2018
751,57194829795,3,2018
757,35335928400,16,2018
762,56500665400,10,2018
798,57189067538,3,2018
800,35608588800,4,2018
811,57205276364,4,2018
812,57193837049,5,2018
826,35097705100,53,2018
830,57193573319,34,2018
835,57202218414,7,2018
843,55198926300,5,2018
868,25031812100,4,2018
890,57190854987,8,2018
899,56195317700,6,2018
913,57203753228,3,2018
930,57204151682,18,2018
941,6503944394,22,2018
945,57192708193,5,2018
972,57204921300,3,2018
974,57132195300,4,2018
975,57205197386,2,2018
992,55227532300,6,2018
1035,56857628600,5,2018
1042,6506173536,17,2018
1056,7004580383,8,2018
1069,57207659369,5,2018
1071,57202452343,20,2018
1072,56841677200,34,2018
1073,57188925334,7,2018
1075,57193717368,3,2018
1084,14834116500,11,2018
1088,13606583600,3,2018
1092,55647164349,9,2018
1127,24171745600,3,2018
1136,57202463996,2,2018
1167,57205865258,9,2018
1168,55547286400,6,2018
1170,57190765982,17,2018
1174,6506963115,4,2018
1197,57201524269,4,2018
1201,55776619300,3,2018
1221,55920231400,46,2018
1228,57203979023,3,2018
1240,57202195982,4,2018
1261,57199121290,4,2018
1268,16152544600,3,2018
1292,57202019974,3,2018
1304,22835644200,6,2018
1312,55605778823,11,2018
1316,57206328254,5,2018
1324,57200202986,4,2018
1327,56203876600,4,2018
1332,57201895372,31,2018
1336,57203132154,3,2018
1355,55121369800,8,2018
1372,57200935001,2,2018
