Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
20,54793525200,4,4,4,4,4,4,2013
26,36059257800,11,11,11,11,11,11,2013
40,8729407200,3,3,3,3,3,3,2013
62,52264444300,3,3,3,5,5,6,2013
96,55920057000,3,3,3,4,4,5,2013
122,7006779373,3,3,3,3,3,3,2013
145,26648420600,10,10,14,14,14,14,2013
159,55270360400,2,2,2,2,2,2,2013
164,55957287600,4,4,4,4,4,4,2013
217,35797185000,5,5,5,15,23,28,2013
229,55371043400,3,3,3,3,3,3,2013
230,6602806420,11,11,11,11,11,23,2013
240,6603322853,2,2,2,2,2,2,2013
286,26435260800,3,3,3,3,3,3,2013
321,25926681900,3,3,3,3,3,3,2013
327,56257600100,5,5,5,5,5,5,2013
341,55858603300,3,3,3,3,3,3,2013
367,55604303000,10,11,11,11,11,11,2013
381,13609644600,1,1,1,1,1,1,2013
390,55838084400,7,8,8,9,9,9,2013
395,56102203000,5,5,5,5,5,5,2013
429,55904512100,4,5,5,5,5,5,2013
431,56541162300,7,7,7,7,7,7,2013
441,8604666200,9,67,67,84,86,86,2013
453,56109985500,2,2,2,2,2,2,2013
468,36473088400,3,3,3,5,5,5,2013
474,56389400700,1,4,4,4,4,4,2013
477,55438117400,2,4,4,13,16,20,2013
497,55903287600,4,4,4,4,4,4,2013
510,7102700826,28,28,28,28,28,28,2013
516,55900690200,3,3,3,4,4,4,2013
529,35253987700,11,11,11,11,11,11,2013
551,8837828900,3,3,3,3,3,7,2013
568,55831215500,4,4,4,4,4,4,2013
573,55761197000,4,4,4,4,4,4,2013
581,56369577300,19,21,21,21,21,21,2013
595,37015515400,6,6,6,6,6,6,2013
607,54781272800,2,3,3,3,3,4,2013
621,36150748300,14,14,14,14,14,14,2013
634,55929318800,2,2,2,2,5,5,2013
667,25927422700,4,9,13,20,20,20,2013
670,56005372600,5,5,7,7,7,7,2013
736,35550570600,13,13,13,13,23,34,2013
742,55750042900,8,8,8,8,8,8,2013
744,15128362900,56,56,56,56,56,56,2013
779,7202287838,7,8,8,8,8,8,2013
804,35280782200,16,16,16,85,85,106,2013
820,20734416800,17,17,17,17,17,17,2013
831,56286839800,14,14,14,14,14,14,2013
874,55807665000,2,3,3,3,3,3,2013
903,55683066300,2,2,2,2,2,2,2013
905,56217035300,11,11,11,11,11,11,2013
912,45561600000,5,5,5,5,5,5,2013
925,57164080900,2,2,2,2,2,2,2013
927,36646743000,6,6,6,6,6,6,2013
937,55970755000,4,4,4,4,4,4,2013
949,57197244479,5,5,5,5,5,5,2013
952,25928517500,5,5,5,5,5,5,2013
995,55858739400,2,2,2,4,6,6,2013
1021,55709131800,7,7,7,7,15,15,2013
1101,39262374300,26,26,26,26,26,26,2013
1118,9735045400,7,7,7,7,7,7,2013
1145,55931016700,3,7,7,7,7,7,2013
1155,55777480900,1,1,1,1,1,1,2013
1157,55841369000,8,8,8,8,8,8,2013
1195,7007079554,6,6,6,6,6,6,2013
1212,55670793800,1,1,1,1,1,1,2013
1213,57196879231,4,4,4,4,4,4,2013
1215,55931466000,7,7,7,7,7,7,2013
1219,56345862400,1,1,1,1,1,1,2013
1237,55428884500,2,2,2,2,2,2,2013
1239,54909671300,13,13,13,13,13,13,2013
1254,36190041200,2,2,2,2,2,2,2013
1286,55808070264,4,4,4,4,4,4,2013
1293,57193393436,4,4,4,4,4,4,2013
1297,49863868100,6,6,7,7,7,24,2013
1315,8965072400,4,4,4,4,4,4,2013
1330,25928513900,2,2,2,2,2,2,2013
1356,8399247300,21,21,21,21,21,21,2013
1401,6602787035,9,9,9,9,9,9,2013
1430,6602939936,2,2,2,2,2,2,2013
1442,36976154200,2,2,2,2,2,2,2013
1446,7006174947,5,5,14,14,14,14,2013
1474,6602872701,4,4,4,4,4,4,2013
1481,36239838900,6,6,6,6,6,6,2013
1486,7102584852,28,28,28,28,28,28,2013
1499,7102983481,30,30,30,30,30,30,2013
1526,55795114700,1,1,1,1,1,1,2013
1539,7202055375,5,5,5,5,5,5,2013
1548,25930261100,1,1,1,1,1,1,2013
1554,35208956000,6,6,6,6,6,6,2013
1594,36118515400,6,6,9,13,13,13,2013
1634,36995324000,11,11,11,11,11,11,2013
1642,57195223531,3,3,3,3,3,3,2013
1644,55832007200,4,6,6,6,6,6,2013
1654,10641460400,2,2,2,2,2,2,2013
1679,6603830599,4,4,4,4,4,4,2013
1684,56111299400,1,1,1,1,1,8,2013
1688,7202617752,10,10,10,10,10,10,2013
1715,35366753200,4,4,4,4,4,4,2013
1744,37049364000,6,6,6,6,6,6,2013
1764,24377070700,5,5,5,5,5,5,2013
1793,56029229600,3,3,3,3,3,3,2013
1803,55674134300,6,6,6,6,10,10,2013
1810,24832842100,4,4,4,4,4,4,2013
1811,57202728026,10,10,10,10,10,10,2013
1813,55923917000,3,3,3,3,3,3,2013
1815,54956611300,16,16,16,16,16,16,2013
1823,55320816500,3,3,3,3,3,3,2013
1889,8727472200,7,7,7,7,7,11,2013
1899,15078106100,5,5,6,6,6,6,2013
1951,55987946100,3,3,3,3,3,3,2013
1972,7003374609,5,5,5,5,5,5,2013
1992,55640254200,3,6,6,6,6,6,2013
1996,34568899900,2,3,3,3,3,3,2013
2040,23009446000,1,1,1,1,1,1,2013
2053,15074252500,2,5,7,18,21,25,2013
2063,55837664100,11,13,13,13,13,13,2013
2066,55903521500,3,3,3,3,3,3,2013
2070,6701477696,5,5,5,5,8,8,2013
2095,55955445300,2,3,3,3,3,3,2013
2098,55021679700,5,5,5,5,5,5,2013
2117,14422458400,1,1,1,1,1,1,2013
2130,57198168106,4,4,4,4,4,4,2013
2140,7004171185,8,8,8,8,8,8,2013
2141,10041238300,1,2,2,3,3,3,2013
2181,35615666700,2,2,2,2,2,2,2013
2225,57007439300,3,3,3,3,3,3,2013
2273,6701737326,7,7,7,7,7,7,2013
2274,55871289700,3,3,3,3,3,3,2013
2317,55917877700,2,2,2,2,2,2,2013
2320,23478400900,5,5,5,5,5,5,2013
2325,41961372400,2,2,2,4,4,9,2013
2332,55975998700,8,8,8,8,8,8,2013
2349,7003634626,2,2,2,2,2,2,2013
2401,7003515926,4,4,4,4,4,4,2013
2409,31767646100,2,2,2,2,2,2,2013
2448,55485122200,3,3,3,3,3,3,2013
2460,55571509800,2,2,2,2,2,5,2013
2494,35564861900,3,3,3,3,3,3,2013
2512,55603262100,2,2,3,4,4,4,2013
2518,35181960300,5,9,9,9,9,18,2013
2526,57200721544,3,3,3,3,3,3,2013
2537,8513414100,4,7,10,15,20,20,2013
2565,57198463577,3,3,3,3,3,3,2013
2576,56591443100,2,2,2,2,2,2,2013
2604,16237841500,2,2,2,2,2,2,2013
2605,55869182000,3,3,3,3,3,3,2013
2610,55246289100,2,2,2,2,2,2,2013
2611,8703209000,3,3,3,3,3,3,2013
2644,36161830500,26,26,26,30,30,30,2013
2708,36094694600,5,5,5,5,5,5,2013
2711,36855362600,10,10,10,16,16,16,2013
2715,6505966240,1,1,1,1,1,3,2013
2761,6508002705,9,9,9,9,16,16,2013
2798,6602751489,12,12,12,12,12,12,2013
2810,6701689134,2,2,2,2,2,2,2013
2817,6506901500,10,10,10,10,10,10,2013
2828,43660905100,18,18,18,18,18,18,2013
2842,6602555468,6,6,6,6,6,6,2013
2874,55597090100,1,1,1,1,1,1,2013
2885,55233920300,9,9,9,9,9,9,2013
2886,57203626571,11,18,18,18,18,18,2013
2899,55904511300,6,6,6,6,6,6,2013
2916,36660402800,4,4,4,4,4,4,2013
2924,55489559800,4,4,4,4,4,4,2013
2945,35747438500,14,14,14,14,14,14,2013
2954,57201763346,15,15,15,15,15,15,2013
2995,54683658600,2,2,3,3,3,3,2013
3015,54785844700,7,8,8,8,8,8,2013
3018,23135435500,4,4,4,4,4,4,2013
3034,36161869800,1,1,1,1,1,1,2013
3076,23567665900,2,2,2,2,2,2,2013
3082,56031575900,4,4,4,4,4,4,2013
3119,25822734300,9,9,13,13,13,13,2013
3134,55614124800,7,7,7,7,7,7,2013
3138,57203337551,4,4,4,16,16,16,2013
3139,55409675400,14,19,19,19,19,19,2013
3163,42761053200,7,7,7,8,8,8,2013
