Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
12,55376931500,73,73,73,73,2015
17,55719005700,7,7,7,7,2015
18,35444766700,11,11,11,11,2015
28,56781292200,1,1,1,1,2015
36,34870540900,7,7,7,7,2015
45,56411842000,2,2,2,2,2015
46,23397604200,8,8,8,8,2015
84,56002303200,7,7,7,7,2015
129,56513476200,9,9,9,9,2015
142,56939340300,2,3,3,3,2015
143,57192293609,3,3,3,3,2015
147,56114762600,10,10,10,10,2015
151,16309784700,11,11,11,11,2015
158,22236154700,5,5,5,5,2015
163,35318720900,3,3,3,3,2015
174,15070429600,2,2,2,2,2015
211,7004271887,19,19,19,19,2015
242,55961141700,12,12,12,12,2015
276,36003624100,16,22,22,22,2015
283,36805685400,4,4,4,4,2015
309,27867811000,14,14,14,14,2015
310,55974660200,10,10,10,10,2015
336,16679222000,10,10,12,23,2015
345,57203094083,83,83,83,83,2015
387,57188748169,5,9,9,9,2015
393,57189090439,3,3,3,3,2015
397,26531594700,3,3,3,3,2015
401,56968037900,1,1,1,1,2015
420,57188725838,13,13,13,13,2015
425,6701774097,3,3,3,3,2015
426,56190106200,4,4,4,4,2015
433,7402136006,4,4,4,4,2015
434,56517715300,4,5,7,19,2015
456,56594481000,3,3,3,3,2015
464,55803668500,1,1,1,1,2015
469,9245337700,19,19,19,19,2015
481,35965781000,9,9,9,9,2015
483,12784775300,1,1,3,4,2015
525,55440311600,3,3,3,3,2015
535,56639282800,28,28,28,28,2015
544,55949428900,6,6,6,6,2015
559,55973076900,3,5,5,5,2015
569,56735634200,1,1,1,1,2015
603,56203572900,9,9,9,9,2015
629,56822668900,6,6,6,6,2015
642,57188966321,7,7,7,7,2015
645,34870116100,59,70,70,70,2015
656,57192808992,4,4,4,4,2015
663,57196873890,28,28,37,37,2015
665,56156269900,7,7,7,7,2015
706,57035243200,2,2,2,2,2015
745,56682052900,2,2,2,2,2015
763,55143899600,1,1,1,1,2015
768,57023907900,6,6,6,6,2015
799,55323058900,3,3,3,17,2015
807,57190068018,8,8,8,8,2015
816,24528388600,2,2,2,2,2015
817,7202257193,4,4,4,4,2015
829,56986641200,5,5,5,5,2015
832,8704767900,7,7,7,7,2015
877,54790605200,13,18,18,19,2015
884,56960580700,5,5,5,5,2015
894,26424457400,56,56,63,67,2015
898,56100634400,16,16,16,16,2015
910,56463349600,25,25,25,25,2015
918,56769182700,7,7,7,7,2015
928,56779730100,3,4,4,4,2015
931,6603095657,3,3,3,3,2015
954,35607238200,4,4,4,4,2015
956,57016833800,82,82,82,82,2015
970,15765290300,2,2,2,2,2015
984,55977742700,56,56,56,56,2015
986,14027991800,7,7,7,7,2015
1000,56879182000,2,2,4,4,2015
1013,56393857000,9,11,12,15,2015
1040,57188962583,4,4,4,4,2015
1051,34168027600,5,5,9,9,2015
1054,23501049900,4,4,4,4,2015
1061,16229169400,10,10,10,10,2015
1074,56890365100,3,3,4,4,2015
1110,7004832773,11,17,17,17,2015
1112,6602838973,1,1,1,1,2015
1126,56529715900,2,2,2,2,2015
1144,7003289125,5,5,5,5,2015
1172,56879056100,6,11,11,11,2015
1173,55944810600,2,2,2,2,2015
1180,27567563000,7,7,7,7,2015
1188,56709343000,13,13,25,25,2015
1199,56472768900,5,5,5,5,2015
1220,36543568900,3,3,3,3,2015
1230,57193160818,2,2,2,2,2015
1234,57170844100,22,22,22,22,2015
1236,25522904400,3,3,3,3,2015
1247,57189319888,10,10,10,10,2015
1249,57193696999,4,4,4,4,2015
1251,7006178644,2,2,2,2,2015
1256,57204318540,8,8,8,8,2015
1257,57189490405,10,10,10,10,2015
1265,36941201600,3,3,3,3,2015
1272,7601482975,3,3,3,3,2015
1291,57170851300,2,2,4,4,2015
1294,56433303600,7,9,11,12,2015
1296,8894760600,4,4,4,4,2015
1303,46461910700,3,3,3,3,2015
1306,55551467600,3,3,3,3,2015
1313,55800383500,4,4,4,4,2015
1326,56606231300,6,6,6,6,2015
1334,50462041300,8,11,11,14,2015
1335,56110276600,7,7,7,7,2015
1376,7404679473,2,6,6,6,2015
1402,56925439000,3,3,4,4,2015
1417,56070111800,3,3,8,12,2015
1426,56646419100,3,3,3,3,2015
1427,56085593800,2,2,2,2,2015
1428,56318768900,2,2,2,2,2015
1443,6506318631,3,3,7,7,2015
1445,9639192600,25,25,25,25,2015
1451,55973005700,4,4,4,4,2015
1463,55352871800,3,4,7,7,2015
1477,56919530000,3,4,4,4,2015
1488,56825987400,2,2,2,2,2015
1543,56606251800,6,6,6,6,2015
1544,56643004500,7,7,7,7,2015
1551,57190965041,2,2,2,2,2015
1557,57003119100,2,2,2,2,2015
1571,56072896600,7,8,8,8,2015
1572,6602901590,2,2,6,6,2015
1604,55869652000,41,41,41,41,2015
1608,54791013000,3,3,3,3,2015
1641,55576500000,15,18,18,18,2015
1667,56695336800,9,9,9,9,2015
1671,35073828000,5,5,5,5,2015
