Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
69,7003667638,1,1,1,1,1,1,1,1,1,1,2009
71,7005152559,2,2,2,4,4,4,4,4,4,4,2009
88,7102067286,2,2,2,2,2,2,2,2,2,2,2009
93,14631570600,10,10,10,10,10,10,10,10,10,10,2009
94,57159978600,3,3,3,3,3,3,3,3,3,3,2009
98,24288728800,8,11,13,16,26,28,37,39,50,50,2009
112,7801486018,6,6,6,6,6,6,6,6,6,6,2009
133,7101647136,8,8,8,8,8,8,8,8,8,8,2009
135,36069432900,1,1,1,1,1,1,1,1,1,1,2009
189,35114583400,8,8,8,8,8,8,8,8,8,8,2009
214,26430511700,3,3,3,3,3,3,3,3,3,3,2009
253,6506844420,4,4,4,4,4,4,4,4,4,4,2009
278,23009028700,2,4,4,8,8,8,8,8,8,8,2009
289,15925920700,3,3,3,3,3,3,3,3,3,3,2009
297,7403291857,3,3,3,3,3,3,3,3,3,3,2009
325,7102555799,6,6,65,65,65,65,66,66,66,66,2009
353,35225421300,7,7,7,7,7,7,7,7,7,7,2009
356,36103964500,7,7,7,7,7,13,13,13,13,13,2009
370,7006495003,4,4,4,4,4,4,4,4,4,4,2009
384,15835646600,3,3,3,3,3,3,3,3,5,5,2009
417,35070019100,2,2,2,4,4,4,5,5,5,7,2009
448,26321761100,1,1,3,5,5,5,5,5,5,5,2009
490,9740828000,7,7,7,7,7,7,7,7,7,7,2009
507,56641408700,2,2,2,2,2,2,2,2,2,2,2009
528,57196302792,4,4,4,4,4,4,4,4,4,4,2009
533,57197695978,5,5,5,5,5,5,5,5,5,5,2009
539,24922890200,3,3,3,3,3,3,3,3,3,3,2009
561,36115275500,16,16,16,16,16,16,16,16,16,16,2009
567,56175534000,5,5,5,5,5,5,5,5,5,5,2009
583,6506116372,7,7,7,22,22,22,35,35,35,35,2009
587,24484862400,6,6,6,6,6,6,6,6,6,6,2009
592,7005810184,2,2,2,2,2,5,5,5,5,5,2009
606,35168696400,4,6,6,6,6,6,6,6,6,6,2009
616,57193510529,3,3,3,3,21,21,21,21,21,21,2009
650,35146083500,6,6,6,6,6,6,6,6,6,6,2009
694,36715149800,3,3,3,9,9,13,14,22,22,22,2009
719,6507056350,2,2,2,6,10,10,10,10,10,10,2009
737,56393147900,4,4,4,4,4,4,4,4,4,4,2009
772,23393096300,18,18,18,19,19,19,19,19,19,19,2009
785,7003479767,3,3,3,3,9,9,9,9,9,34,2009
805,26435119700,3,3,3,6,6,6,9,9,9,9,2009
815,7403518693,9,9,9,9,9,9,9,9,9,9,2009
822,6701689507,3,3,3,3,3,3,3,3,3,3,2009
837,6506579443,10,10,10,10,10,10,10,10,10,13,2009
842,36022789600,5,5,9,9,9,9,9,9,9,9,2009
853,16175168500,15,15,21,21,21,21,21,21,21,21,2009
856,56854900700,3,3,3,3,3,3,3,3,3,3,2009
891,6602752766,7,7,7,8,8,8,8,8,8,8,2009
904,57192816670,4,4,4,4,4,4,4,4,4,4,2009
914,6505792378,6,6,6,6,6,6,6,6,6,6,2009
922,55788281700,12,12,12,12,12,12,12,12,12,12,2009
934,57197475266,3,3,3,3,3,3,3,3,3,3,2009
946,7003713793,3,3,3,3,3,3,3,3,3,3,2009
948,7004058432,1,1,1,1,1,1,1,1,17,17,2009
967,55617514600,6,7,7,7,7,7,7,7,7,7,2009
968,22035688000,2,2,2,2,2,2,2,2,2,2,2009
976,35191179100,1,3,3,5,5,5,5,5,5,5,2009
990,55445085200,2,2,2,4,5,5,6,9,9,9,2009
1004,55497329900,1,1,1,1,1,1,1,1,1,1,2009
1043,35168386600,4,4,4,4,4,4,4,4,4,4,2009
1077,56618197800,2,8,10,11,11,11,11,11,11,11,2009
1081,57131392800,2,2,2,2,2,2,9,9,9,13,2009
1096,55875642100,16,16,16,16,16,16,16,16,16,16,2009
1100,7404174677,3,3,3,3,3,3,3,3,3,3,2009
1115,9234774400,3,3,3,3,3,3,3,3,3,3,2009
1124,23474799500,6,6,10,10,10,22,22,22,22,22,2009
1142,27667472500,4,5,8,15,15,15,18,18,18,18,2009
1181,7801464166,13,13,13,13,13,13,13,13,13,13,2009
1190,16029040600,4,4,7,7,12,14,14,31,31,31,2009
1227,6603321277,3,3,8,8,8,8,13,13,13,13,2009
1301,22981925400,4,4,4,14,14,14,14,16,16,16,2009
1328,56835559100,2,2,2,2,2,2,2,2,2,2,2009
1342,24475529800,5,5,5,5,5,5,5,5,5,5,2009
1362,35302494500,2,2,2,2,5,5,14,17,17,19,2009
1367,7404506656,15,15,15,15,15,15,15,21,21,21,2009
1371,34880328400,6,10,10,13,16,17,17,27,28,28,2009
1375,36711635700,5,5,5,5,5,5,5,5,5,5,2009
1381,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1387,24512366100,4,4,4,4,4,4,4,4,4,4,2009
1406,35115454100,4,4,4,4,4,4,4,4,4,4,2009
1436,57063369300,1,1,1,1,1,1,1,1,1,1,2009
1440,36777340600,2,2,2,2,2,2,2,2,2,2,2009
1476,7402000409,6,6,6,6,6,6,6,6,6,6,2009
1512,56506631200,6,6,25,29,29,29,29,29,29,29,2009
1525,16680400300,3,3,3,3,3,3,3,3,3,3,2009
1535,6505653036,3,3,3,3,3,3,3,3,3,3,2009
1542,55788653800,6,6,6,6,6,6,6,6,6,6,2009
1582,6508040906,2,2,2,13,13,16,29,29,29,29,2009
1583,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1598,6506359644,8,8,8,8,8,8,8,8,8,8,2009
1614,54082826900,3,3,3,3,3,3,3,3,3,3,2009
1635,7202179975,2,2,2,2,2,2,2,2,2,2,2009
1649,23091502800,22,22,22,22,22,22,22,22,22,22,2009
1681,56219509000,2,2,2,2,2,2,2,2,2,2,2009
1687,35090143100,6,6,6,6,6,6,6,6,6,6,2009
1709,36011516300,10,10,10,10,10,10,10,10,10,10,2009
1730,7006058671,3,3,3,3,3,3,3,3,3,3,2009
1734,7004386216,29,29,29,29,29,29,29,29,29,29,2009
1737,36773528500,4,4,4,4,4,4,4,4,4,4,2009
1752,7006173733,3,3,3,3,3,3,3,3,3,3,2009
1765,24578016800,2,2,2,2,2,2,2,2,2,2,2009
1774,35761074700,3,3,3,3,3,3,3,3,3,3,2009
1913,57194322114,3,3,3,3,3,3,3,7,7,7,2009
1918,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1926,8948342200,4,4,4,4,4,4,4,4,4,4,2009
1956,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1959,56311027300,2,2,2,2,2,2,2,2,2,2,2009
1971,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1988,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1989,24342928100,1,1,3,3,3,3,4,4,4,4,2009
2010,56890598600,2,2,2,2,2,2,2,2,2,2,2009
2029,25824865200,5,5,11,11,11,11,11,11,11,11,2009
2032,35174796800,2,3,3,8,8,8,11,11,16,16,2009
2044,8623797900,4,4,4,4,4,4,4,4,4,4,2009
2049,15623178800,2,2,2,2,2,2,2,2,2,2,2009
2062,57197958479,3,3,3,3,3,3,3,3,3,3,2009
2065,26039654200,2,3,3,3,3,3,3,3,3,3,2009
2081,55754808800,1,1,1,1,1,1,1,1,1,1,2009
2110,35101372700,1,3,3,3,3,3,3,3,3,3,2009
2112,23986944000,3,3,3,8,8,8,8,8,8,15,2009
2125,55574220503,37,37,37,37,37,37,37,104,104,104,2009
2131,54584253000,28,28,33,33,43,46,46,48,48,48,2009
2153,56276872900,8,8,8,14,16,16,16,16,21,21,2009
2166,26967862800,1,1,1,1,1,1,1,1,1,1,2009
2167,6603833526,19,19,19,19,19,19,19,19,19,19,2009
2171,6602077883,5,8,8,8,8,8,8,8,8,8,2009
2197,57200597708,7,7,7,7,7,7,7,7,7,7,2009
2203,34873853300,3,3,3,3,3,3,3,3,3,3,2009
2218,18036679500,1,5,5,6,6,7,7,12,12,12,2009
2240,6701918866,2,2,2,2,2,2,2,2,2,2,2009
2256,35203131200,20,20,20,20,20,20,20,20,20,20,2009
2280,36026128400,11,11,11,13,13,13,13,13,13,13,2009
2281,27567876400,2,2,2,2,2,2,2,2,2,2,2009
2326,6701792636,10,10,10,10,10,10,10,10,10,10,2009
2336,23994149000,32,32,32,32,32,32,32,32,32,32,2009
2342,16308985300,3,3,3,3,3,3,3,3,3,3,2009
2343,57190872677,2,2,2,2,2,2,2,2,2,2,2009
2352,36161267400,4,5,5,5,5,5,5,5,5,5,2009
2366,15623462300,2,2,2,2,2,2,2,2,2,2,2009
2382,24778725700,3,3,3,7,7,7,7,7,7,7,2009
2403,8641225800,8,8,8,8,8,8,8,8,8,8,2009
2417,6602527290,4,4,4,4,4,4,4,4,4,4,2009
2437,16241808600,7,7,37,37,37,37,37,37,37,37,2009
2441,55666939200,2,2,2,2,2,2,2,2,2,2,2009
2517,55919930400,17,27,35,50,58,94,110,118,127,140,2009
2527,35088941500,2,2,2,2,2,2,2,2,2,2,2009
2634,12781836600,2,2,3,3,3,3,3,3,3,3,2009
