Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
21,14630284000,36,46,46,51,51,51,51,51,51,51,51,51,51,2006
52,55885827600,2,2,2,2,2,2,2,2,2,2,10,10,10,2006
67,25724071900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
106,24766310500,4,4,5,5,6,11,16,16,16,16,16,19,28,2006
113,14832176000,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
137,55663177200,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
139,14041529400,3,3,3,4,7,7,8,8,10,10,16,16,22,2006
162,7005446642,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
215,7006807059,20,20,20,20,20,20,20,20,20,35,35,35,35,2006
221,23491998900,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
227,6506090140,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
264,7004477118,3,6,12,12,12,12,12,12,12,12,17,17,17,2006
333,9533160300,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
342,7005980187,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
350,15925154000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
352,15044954200,3,3,3,3,3,3,3,3,3,5,5,5,5,2006
382,24725214300,5,5,5,5,20,20,20,20,20,20,20,20,20,2006
388,14029656200,5,7,9,13,20,20,21,21,21,25,25,25,25,2006
418,7801415985,5,8,8,11,11,11,11,11,11,14,14,14,14,2006
444,6603723384,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
517,14821793100,65,65,65,65,65,65,65,65,65,65,65,76,76,2006
566,13104737800,9,9,14,14,14,14,14,14,14,14,14,14,14,2006
577,14035100800,2,2,2,2,2,2,2,4,11,11,16,19,23,2006
585,56307908100,15,15,15,15,15,15,15,15,15,15,15,15,15,2006
597,16032874200,2,2,2,2,2,2,2,2,2,2,2,4,4,2006
631,22985083500,6,8,8,8,13,16,16,18,18,18,18,20,22,2006
649,55926212600,4,4,4,11,11,40,40,48,48,48,48,48,48,2006
660,6701740560,1,1,1,1,1,1,1,1,1,3,3,6,8,2006
675,15835176100,4,4,4,4,4,4,4,4,6,6,6,47,47,2006
752,14630524700,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
761,56821087600,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
790,12242880500,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
796,16174785200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
803,7005140378,6,6,6,6,6,7,11,11,11,11,11,11,11,2006
821,35091064100,2,2,2,2,2,2,2,2,3,3,3,3,3,2006
833,14031122700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
839,56960442100,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
841,7006166884,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
852,55324593200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
854,15754181000,2,3,4,4,4,7,7,7,7,7,7,7,7,2006
862,55489301500,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
869,23089081700,2,5,8,8,8,8,8,8,8,8,8,8,8,2006
886,25634054000,1,1,3,3,3,3,3,3,3,3,3,3,3,2006
889,35280489500,7,7,7,7,7,7,13,13,13,13,13,20,20,2006
915,35550506900,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
933,6506932379,2,2,2,2,2,2,2,2,2,2,7,12,12,2006
981,8252143000,3,4,6,7,9,10,11,22,34,34,34,34,34,2006
1017,14034501600,3,3,3,3,3,7,9,9,9,9,9,9,9,2006
1060,15041968800,1,2,2,2,2,2,2,2,2,2,2,2,2,2006
1089,13906968300,6,6,6,6,9,9,9,12,12,12,15,17,27,2006
1105,6506651931,2,2,5,5,5,5,5,5,5,8,8,8,8,2006
1111,7004674392,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
1125,8886329100,2,2,4,4,6,6,6,6,6,6,6,6,6,2006
1152,14824534600,59,59,59,59,59,59,59,59,59,59,59,59,59,2006
1165,14521406500,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1193,57203044284,19,19,19,19,19,19,19,19,31,31,31,31,31,2006
1206,6602544484,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1264,6506397347,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1275,13205173700,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1329,15020848200,3,4,6,6,6,6,6,6,6,6,6,6,6,2006
1389,57202899613,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1419,23767097400,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1420,36185069000,2,2,2,2,3,3,3,3,3,3,3,3,3,2006
1424,18041110300,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
1456,7005574339,3,3,3,3,6,6,6,6,6,6,6,6,6,2006
1485,7402283467,6,6,6,6,6,6,6,6,6,14,14,18,38,2006
1515,14629987400,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1538,17434126700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1570,57197056895,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1575,16177341700,2,2,2,2,2,2,2,2,2,5,8,9,10,2006
1580,7405692762,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1618,14027844000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1628,6504615513,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1659,24722436600,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
1670,12767075900,4,4,7,7,7,7,7,7,10,10,10,10,10,2006
1672,57197026496,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1673,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
1682,7801486844,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
1722,36999037900,35,35,35,35,35,35,35,35,35,35,35,38,38,2006
1735,35614222400,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
1756,13407832400,4,4,6,6,6,6,8,8,8,8,10,10,11,2006
1785,56122628700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1814,55682655514,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
1846,7102179317,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1872,7004946351,35,35,46,46,59,59,119,122,132,132,132,132,132,2006
1887,8091994200,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
1934,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
1944,14034788700,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
1979,23397569300,3,3,4,4,6,7,10,11,11,11,11,11,11,2006
1995,16178831800,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
