Unnamed: 0,ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1,7004267341,10,10,10,10,16,16,16,16,16,16,16,2008
13,24386037000,1,1,1,1,1,1,1,3,3,6,6,2008
24,56937882200,5,5,5,5,5,5,5,5,5,5,5,2008
33,25628233000,3,3,3,3,7,7,7,7,7,7,7,2008
41,25222870300,1,1,1,1,1,1,1,1,1,1,1,2008
81,36164894300,2,2,2,2,2,2,2,2,5,13,13,2008
118,26664481000,1,3,3,3,5,25,40,44,48,56,58,2008
130,25630274200,5,5,5,5,9,9,9,9,9,9,9,2008
134,6602531058,5,5,5,5,5,5,5,5,5,5,5,2008
146,6603477323,9,9,9,9,9,9,9,9,9,9,9,2008
170,24821884600,5,5,7,7,7,7,7,7,7,7,7,2008
175,36634726700,2,2,2,2,2,2,2,2,2,2,2,2008
190,25925271900,1,1,2,2,2,2,2,2,2,2,2,2008
218,26429280500,2,4,4,4,6,6,6,6,6,10,10,2008
254,23091570600,4,4,7,7,7,7,7,7,7,7,7,2008
255,15842015600,3,3,3,3,3,7,9,9,9,11,11,2008
263,25628571400,5,5,5,5,5,5,5,5,5,5,5,2008
268,25825575400,3,3,10,10,10,10,10,11,11,11,11,2008
275,55311855200,5,5,5,5,5,5,5,5,5,5,5,2008
285,23974111700,3,3,5,8,12,12,13,13,18,19,19,2008
301,24821358600,4,4,4,4,4,4,4,4,4,4,4,2008
329,55460736000,15,15,15,15,15,15,15,15,15,15,15,2008
331,36978855700,18,18,18,18,18,18,18,18,18,18,18,2008
337,35593811100,1,1,1,1,1,1,1,1,1,1,1,2008
360,6701690859,1,5,6,8,8,11,11,11,14,14,14,2008
365,52863956700,2,2,2,2,2,2,2,2,2,2,2,2008
374,6507601911,9,12,14,14,14,14,14,14,14,14,14,2008
419,26657137800,1,1,1,1,1,1,3,3,3,3,4,2008
432,26435136200,3,3,4,5,5,9,12,14,14,14,14,2008
482,25655229400,5,5,5,5,5,5,5,11,11,11,11,2008
501,23990008400,3,3,3,3,3,3,3,7,7,9,9,2008
527,14018246700,11,11,11,11,11,11,11,11,11,11,11,2008
652,56888636300,3,4,12,18,19,26,26,26,35,68,72,2008
657,15061717900,3,3,3,3,3,3,3,3,3,3,3,2008
681,26657654200,5,6,6,6,6,6,6,6,6,6,6,2008
684,7202855332,5,5,5,5,5,5,5,5,5,5,5,2008
709,6602919670,5,5,5,5,5,5,5,5,5,5,5,2008
720,25638577600,3,3,6,6,7,7,7,7,13,13,13,2008
741,35101716000,6,6,6,6,6,6,6,6,6,6,6,2008
750,26430656900,2,2,2,2,2,2,2,8,8,8,8,2008
754,35548863600,7,15,15,15,15,18,18,18,42,42,42,2008
784,35173644200,24,24,24,24,24,24,24,24,24,24,24,2008
789,7006736906,2,3,3,3,3,3,3,3,3,3,3,2008
834,8926076800,1,1,3,3,3,7,8,8,10,14,14,2008
840,8840968000,6,6,6,6,6,6,6,6,6,6,6,2008
867,7004272853,9,9,9,9,9,9,9,9,9,9,9,2008
872,36663574200,5,5,5,5,5,5,5,5,5,5,5,2008
953,23979328600,2,2,2,2,2,2,2,2,2,2,2,2008
960,35726709600,1,1,4,4,4,4,4,4,4,4,4,2008
1006,57196282050,2,2,2,2,2,2,2,2,2,2,2,2008
1009,6507104741,58,58,58,58,117,117,121,121,122,122,204,2008
1016,35239828200,4,4,4,4,4,4,4,4,4,4,4,2008
1029,26430954400,4,6,7,7,7,7,7,7,7,7,7,2008
1032,7004753693,2,2,2,2,2,2,2,2,2,2,2,2008
1039,24831715800,1,2,20,23,24,24,24,24,33,36,39,2008
1052,25027110000,5,6,9,12,14,14,18,18,18,18,18,2008
1067,6701492456,4,4,6,7,7,7,7,7,11,11,11,2008
1068,25960338400,2,4,4,4,5,6,6,8,8,8,8,2008
1070,25929125800,8,10,10,16,20,21,21,21,21,21,21,2008
1107,24823824900,6,7,9,9,9,9,9,9,9,9,9,2008
1120,9739808000,8,8,8,8,8,8,8,8,8,8,8,2008
1123,57188678139,3,3,3,3,3,3,3,3,3,3,3,2008
1132,25937377900,3,3,3,3,3,3,3,3,3,3,3,2008
1133,8220362200,2,2,2,2,2,2,2,2,2,2,5,2008
1143,24483480100,5,5,5,5,5,5,5,5,5,5,5,2008
1176,6603346374,3,3,3,3,3,3,3,3,3,3,3,2008
1200,55321729600,12,12,12,12,12,12,12,12,12,12,12,2008
1233,22940544900,2,2,2,2,2,2,2,2,2,2,2,2008
1246,6602468821,15,15,15,15,15,15,15,15,15,15,15,2008
1248,25031004400,4,4,4,4,4,4,4,4,4,4,4,2008
1263,57203766093,5,5,5,5,5,5,5,5,5,5,5,2008
1271,24341747200,5,5,5,5,5,5,5,5,5,5,5,2008
1284,36944163800,3,3,3,3,3,3,3,3,3,3,3,2008
1298,6603865406,1,1,1,1,1,1,1,1,1,1,1,2008
1300,56538603500,3,3,3,3,3,3,3,3,3,3,3,2008
1333,7103266173,7,7,7,19,19,19,19,19,19,19,19,2008
1345,25630447700,4,4,4,4,4,4,4,4,4,4,4,2008
1357,23470031300,3,3,3,3,3,3,3,3,3,3,3,2008
1363,21934214100,5,5,5,7,7,7,11,11,11,11,11,2008
1418,25640669400,19,19,19,19,19,19,19,19,19,19,19,2008
1423,7201645712,5,5,5,5,5,5,5,5,5,5,5,2008
1434,8970612300,8,8,8,8,8,8,8,8,8,8,8,2008
1448,24512790600,30,31,45,52,55,74,92,117,117,117,117,2008
1460,57002540900,4,4,4,4,4,4,4,4,4,4,4,2008
1480,24833470700,47,47,57,57,57,57,57,57,57,57,57,2008
1482,25640722400,2,4,14,17,17,22,22,22,22,22,22,2008
1503,6506554937,2,2,2,2,2,2,2,2,2,2,2,2008
1524,7003833968,7,9,20,22,22,28,32,35,35,40,43,2008
1537,16644800700,4,4,4,4,4,4,4,4,4,4,4,2008
1545,6603775875,13,13,13,13,13,13,13,13,13,13,13,2008
1593,57193414878,25,25,39,74,91,91,97,97,97,97,97,2008
1602,37087258700,12,13,13,28,30,38,39,39,39,39,39,2008
1645,25654584200,3,3,3,3,3,3,3,3,3,3,3,2008
1648,16039214100,4,4,4,4,4,4,4,4,4,4,4,2008
1650,24437521400,3,3,3,3,3,3,3,3,3,3,3,2008
1661,24481486100,2,2,2,2,2,2,2,2,2,2,2,2008
1683,24764508100,2,17,18,18,19,20,20,22,22,22,22,2008
1697,8315063100,5,5,5,5,5,5,5,5,5,5,5,2008
1708,24830297600,1,27,27,27,27,27,27,27,27,27,27,2008
1724,24922972300,4,4,4,4,4,4,4,4,4,4,4,2008
1729,16640460600,4,4,4,4,4,4,4,4,4,4,4,2008
1740,57201068637,2,2,2,2,2,4,5,5,5,5,5,2008
1758,6602224075,6,6,6,6,6,6,6,6,6,6,6,2008
1759,40762128600,4,7,7,7,7,7,7,7,7,7,7,2008
1779,7003785403,10,10,10,12,12,12,12,12,12,12,12,2008
1788,8677756400,1,1,1,1,1,1,1,1,1,1,1,2008
1866,23391630800,1,1,5,5,5,5,5,5,5,5,5,2008
1898,6603137301,11,11,22,22,22,22,22,22,22,22,22,2008
1921,23004849100,2,2,2,2,5,5,5,5,5,5,5,2008
1950,7005037128,3,3,3,3,3,6,7,9,9,9,9,2008
1961,12141738700,4,9,9,9,9,9,9,9,9,9,9,2008
1977,6508317879,10,10,10,10,10,10,10,10,10,10,10,2008
2009,6507592470,8,14,14,14,14,14,14,14,32,32,32,2008
2021,6603385761,5,5,5,5,5,5,16,20,20,20,20,2008
2105,24464860900,62,62,69,77,77,77,77,77,77,78,78,2008
2113,25927774800,3,3,4,4,5,5,10,10,15,16,17,2008
2139,8241673300,2,2,2,2,2,2,2,2,2,2,2,2008
2144,14631760400,4,4,4,4,4,4,4,4,4,4,4,2008
2147,55998831700,6,6,6,6,9,12,12,14,16,18,18,2008
2183,7006156483,15,15,15,15,15,15,15,19,19,19,19,2008
2230,55886699400,5,8,8,8,8,19,19,19,19,19,19,2008
2269,6602730429,5,8,8,10,16,20,21,21,21,25,25,2008
2276,13411188300,5,5,5,5,5,5,9,9,9,9,9,2008
2289,35957030400,7,7,7,7,7,7,7,7,7,7,7,2008
2311,9840413900,74,74,74,74,74,74,74,74,91,91,91,2008
2324,8293766600,3,3,3,3,3,3,3,3,3,3,3,2008
2331,24778639600,2,3,3,3,3,3,3,3,3,3,3,2008
2379,8219591600,6,6,6,17,17,17,17,24,24,24,24,2008
2386,6508220332,1,1,1,1,1,1,2,2,6,6,6,2008
2389,7402059027,22,22,22,22,22,22,22,22,22,22,22,2008
2397,27167536300,8,11,12,12,12,12,12,12,12,12,12,2008
2446,55311351200,5,5,5,5,5,5,5,5,5,5,5,2008
2466,57196839181,3,3,3,3,3,3,3,3,3,3,3,2008
2471,55872652000,2,2,2,2,2,2,2,2,2,2,2,2008
2483,34167661900,4,4,4,4,4,4,4,4,4,4,4,2008
2487,6603563139,5,5,5,5,5,5,5,5,5,5,5,2008
2498,34770800900,3,6,6,6,6,6,6,6,6,6,6,2008
2529,35329833900,15,15,30,30,30,30,30,30,30,30,30,2008
2531,35100834800,3,3,3,3,3,3,3,3,3,3,3,2008
2579,35581770400,3,3,3,3,3,5,5,5,5,5,5,2008
2586,25929020000,3,3,3,3,3,3,3,3,3,3,3,2008
2589,26424314100,2,18,18,18,20,22,22,22,22,22,22,2008
2590,24767182500,2,2,2,2,2,2,2,2,2,2,2,2008
2597,7005139298,10,10,16,17,17,17,24,24,24,24,24,2008
2609,24332545900,1,1,1,1,1,1,1,1,1,1,1,2008
2623,7004603471,4,4,4,4,6,6,6,6,6,8,8,2008
2641,26658520700,6,6,6,6,6,6,6,6,6,6,6,2008
2662,14819488700,9,9,9,9,9,9,9,9,9,9,9,2008
2663,36832635500,5,8,9,9,11,11,14,14,14,14,14,2008
2679,36571597000,18,18,43,54,62,62,62,62,62,62,62,2008
2699,14029024800,5,5,5,5,5,5,5,5,5,5,5,2008
2724,6603964872,6,7,7,7,7,7,14,14,16,16,16,2008
2741,15061886800,4,4,4,4,4,4,4,4,4,4,4,2008
2752,57194691438,4,4,4,4,13,13,13,13,13,13,13,2008
2864,9943874600,1,1,1,1,1,1,1,1,1,1,1,2008
2887,6602309097,4,11,11,11,11,11,11,11,11,11,11,2008
2888,36124790200,3,3,5,11,15,16,16,19,21,24,26,2008
2889,56538346300,7,7,7,7,7,7,7,7,7,7,7,2008
2903,6701798270,22,22,22,22,22,27,27,27,27,27,27,2008
2939,55939317500,26,26,26,26,26,26,26,26,26,26,26,2008
2943,24341220400,4,4,4,4,4,6,6,6,7,7,7,2008
2950,6507128801,7,7,7,7,7,7,7,7,7,7,7,2008
2981,22234953600,5,5,5,5,5,5,5,5,5,5,5,2008
2990,7005646125,4,4,4,4,4,4,4,4,4,4,4,2008
2992,7402496759,5,5,5,5,5,5,5,5,5,5,5,2008
2993,56230567600,48,48,48,48,48,48,48,48,48,48,48,2008
3002,24492093300,1,1,1,1,1,1,1,1,1,1,1,2008
3003,27067595100,3,3,3,3,3,3,3,3,3,3,3,2008
3009,25924987400,4,4,4,4,4,4,4,4,4,4,4,2008
3012,25654812500,8,8,8,8,8,8,8,8,8,8,8,2008
3030,7801452346,1,1,1,1,5,5,5,5,6,6,6,2008
3069,7006345844,5,13,13,13,15,15,20,20,20,24,24,2008
3075,26324749800,2,2,2,2,2,2,2,2,2,2,2,2008
3102,25823159700,2,2,5,14,14,14,14,14,14,14,14,2008
3146,25960923000,1,1,1,1,1,1,1,1,1,1,1,2008
3147,23395962200,5,8,8,8,8,8,8,8,8,8,8,2008
3176,25822460800,5,5,5,5,5,5,5,15,15,15,15,2008
3209,7003713925,8,8,8,8,8,8,8,8,8,8,8,2008
3211,57203053081,14,14,22,23,23,23,23,23,23,23,23,2008
3223,55472982200,4,4,4,4,4,4,4,4,4,4,4,2008
3229,14070810800,5,5,37,37,37,37,37,37,37,37,37,2008
3236,26767962900,3,4,4,4,4,5,6,6,9,9,9,2008
3238,6507278898,3,3,3,3,3,3,3,3,3,3,3,2008
3261,56410726300,9,10,10,10,10,10,10,10,10,10,10,2008
3271,35618719900,2,2,9,9,9,14,14,14,14,14,14,2008
3291,28568083900,3,3,3,3,3,3,3,3,3,3,3,2008
3293,24777894300,2,3,3,3,8,8,12,13,15,19,21,2008
3295,25028786800,2,2,2,2,2,2,2,2,2,2,2,2008
3296,7403508300,2,2,2,2,2,2,2,2,2,2,2,2008
3344,7006764938,4,4,4,4,4,4,4,4,4,4,4,2008
3353,15137567000,5,5,5,5,5,5,5,5,5,5,5,2008
3354,24822571500,2,5,5,10,10,10,10,10,13,17,17,2008
3400,26639112100,35,35,35,35,35,35,35,35,35,35,35,2008
3416,56235309600,3,3,3,4,6,7,7,8,9,9,9,2008
3424,24723534700,7,13,13,13,20,20,20,20,20,20,20,2008
3444,6602295414,5,5,5,5,5,5,6,6,6,6,6,2008
3446,6701851845,3,3,3,3,3,3,22,36,36,36,40,2008
3463,7005719707,9,9,9,9,9,9,9,9,9,9,9,2008
3585,24070111000,4,4,4,4,4,4,4,4,4,4,4,2008
3597,8945689400,2,2,3,3,3,3,3,3,3,3,29,2008
3610,6507868226,22,22,22,22,22,22,22,22,22,22,22,2008
