Unnamed: 0,ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
131,16463765800,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
156,8911201600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
470,7005382308,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
513,55878947500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1999
713,8576012300,3,3,6,6,6,10,11,15,19,21,31,40,47,57,60,61,67,77,81,82,1999
714,7801544966,3,3,3,3,5,5,9,11,11,14,14,16,16,18,23,23,23,25,25,30,1999
1399,8682319500,3,3,3,3,3,4,4,4,5,5,5,5,11,11,11,11,12,12,14,14,1999
1454,56259465500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
1630,57203235311,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
1772,35564240000,1,1,2,2,2,2,2,3,3,11,13,15,17,19,19,19,20,20,20,20,1999
1822,6701503863,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
1827,35611323400,7,8,9,10,10,10,10,10,10,10,18,18,18,18,18,18,20,25,25,30,1999
2082,6701679407,3,3,3,5,8,8,8,9,10,10,13,15,16,17,22,25,26,28,31,36,1999
2089,7004037567,1,1,1,1,1,15,20,20,27,27,28,28,28,28,28,28,28,28,28,28,1999
2187,55884831800,1,1,1,1,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,1999
2458,56244361200,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
2489,7004103810,4,4,5,5,5,7,7,7,7,7,7,7,7,7,8,8,8,12,14,14,1999
2549,56656304600,2,3,3,3,3,3,8,10,11,14,18,31,38,43,46,52,53,56,66,71,1999
2792,7004023805,4,4,6,6,6,7,10,22,25,35,40,45,48,50,53,57,60,61,65,78,1999
2872,56006954900,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,8,9,10,17,1999
3055,6602316777,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3231,7003635843,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3450,6701441456,7,11,11,14,20,24,32,32,36,36,36,36,36,36,36,36,36,36,36,36,1999
3456,6701792955,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
3601,7005169161,2,2,2,2,2,5,8,8,8,12,12,12,12,12,13,13,13,14,14,14,1999
3748,7004613048,1,4,4,4,7,7,10,12,13,13,13,13,13,13,13,13,13,13,13,13,1999
3842,6701381359,15,15,19,32,32,32,32,32,41,43,51,51,51,72,72,135,150,185,187,187,1999
3939,24471442100,5,5,5,5,5,5,5,5,5,13,13,13,13,15,16,16,19,20,22,24,1999
3988,7005768672,2,2,2,2,5,5,5,5,32,32,37,38,38,38,38,38,38,38,38,38,1999
4244,7403221753,15,15,15,15,15,15,15,15,15,15,15,20,28,28,28,28,28,28,28,28,1999
4297,7003460299,3,3,3,4,6,15,15,15,18,18,22,22,22,23,23,31,34,34,45,45,1999
4378,56629921600,5,5,7,7,8,8,9,9,9,9,13,13,13,13,13,13,13,13,13,13,1999
4441,7101899571,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1999
4510,6603869277,8,8,8,21,21,21,21,21,21,21,37,37,37,37,37,37,53,53,53,53,1999
4555,7801588085,1,1,1,1,5,5,5,5,7,7,9,9,9,11,11,11,11,11,11,11,1999
4717,7005375502,6,6,6,6,6,6,14,20,20,20,20,21,31,52,60,61,65,69,72,77,1999
4726,56293807300,3,3,3,3,3,5,5,5,5,7,7,7,7,10,12,15,15,15,15,16,1999
4810,35583036400,2,3,4,7,11,15,21,25,33,38,47,61,71,78,80,84,93,102,113,115,1999
4875,7202281401,1,2,2,2,2,2,2,2,3,3,5,7,7,7,7,7,7,9,9,9,1999
4985,11441057800,2,2,2,2,5,10,12,12,16,21,25,27,28,31,33,36,40,48,54,57,1999
5010,7006069096,6,13,16,16,20,20,20,20,20,24,24,24,24,25,25,25,35,35,35,35,1999
5081,7003928138,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
5360,7006361219,5,5,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1999
5406,7404678990,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
5849,23033956500,2,2,2,4,4,4,15,15,15,17,17,17,17,19,19,22,24,24,27,28,1999
5872,7003568796,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1999
5941,35569822700,3,6,6,6,9,9,9,9,11,11,11,11,11,11,11,16,16,16,16,16,1999
6034,6603324663,3,3,3,3,3,3,3,7,12,16,36,37,37,37,39,48,50,59,68,78,1999
6130,7202819646,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
6308,7801496573,2,5,5,6,6,6,6,17,17,17,17,20,25,25,30,32,35,36,40,40,1999
6548,14123851600,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,19,19,19,19,1999
6750,6602927854,3,7,9,9,12,15,15,21,31,33,36,36,39,48,48,53,54,58,59,60,1999
6797,7005548827,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
6853,7003876242,3,3,3,3,3,3,3,3,3,6,7,7,7,7,7,7,7,7,7,7,1999
7095,8291332100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
7254,7004343792,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
7558,6603592613,5,5,5,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
7697,6602326045,1,1,1,1,1,2,2,2,3,3,3,7,10,11,13,34,41,47,50,53,1999
7703,7005923766,6,6,6,6,6,6,6,6,6,6,6,6,10,13,13,13,13,13,13,13,1999
7717,6603340742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
7820,56502069100,2,2,2,3,3,3,4,5,5,5,8,8,8,8,8,8,8,8,8,8,1999
7864,55919129000,5,5,5,6,6,6,6,6,8,8,8,10,10,14,14,14,18,18,19,28,1999
8159,7006514395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
8479,16238324200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,9,1999
