Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
78,6701717022,2,2,2,2,2,4,4,4,7,9,11,11,11,11,11,11,11,2002
136,55883275100,1,5,6,6,6,8,9,9,10,10,13,13,13,14,14,14,14,2002
237,36238070700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
348,12545635900,4,4,4,14,17,21,21,21,21,21,21,21,25,25,25,25,25,2002
391,14628445300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
445,6603539998,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2002
461,15042854400,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
463,6603646692,2,2,8,8,8,8,8,8,8,10,12,15,15,25,25,25,25,2002
466,56031467700,3,3,3,3,3,3,8,13,13,13,18,18,18,28,28,28,28,2002
511,6602567419,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
563,55436580800,4,4,4,4,6,6,7,9,9,9,9,12,12,12,14,14,16,2002
572,8620148200,16,16,19,26,34,34,42,42,76,76,78,78,106,106,180,180,227,2002
600,35446002900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
610,55813908400,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
777,7004543110,5,5,5,6,6,6,6,6,8,10,10,10,11,38,38,38,38,2002
819,7003652882,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
850,14056666500,15,15,15,15,18,18,18,18,18,26,27,27,32,32,40,40,40,2002
857,23670246400,5,5,11,11,11,20,22,47,52,52,52,52,52,52,52,53,53,2002
921,7003691378,38,38,44,44,46,46,46,46,77,77,77,77,77,77,77,96,96,2002
950,6507353514,5,5,5,5,7,18,18,18,18,18,18,18,18,18,18,18,18,2002
1022,6507246762,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1169,8616022800,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,11,2002
1231,8326623700,3,4,4,4,4,8,8,11,11,13,16,16,16,22,24,24,24,2002
1285,6603060728,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1385,23098144600,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1404,23391933400,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2002
1409,6507573940,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1510,14632020000,4,4,4,12,12,12,14,28,36,38,42,46,46,54,64,69,70,2002
1534,7201351746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
