Unnamed: 0,ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
32,6508033324,3,3,3,3,3,3,3,3,4,5,5,5,7,7,7,8,2003
108,6701925503,5,6,6,6,9,9,9,9,12,12,16,35,55,55,55,55,2003
109,6603259884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
132,15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52,2003
176,6603561436,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
179,6701643704,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
192,36941958300,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2003
259,6602090341,4,4,4,4,4,15,15,15,15,15,15,25,28,31,31,31,2003
287,26435361700,4,4,4,4,6,6,6,7,7,11,11,11,11,11,11,11,2003
307,15063887400,2,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,2003
467,6603421658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
471,23396074500,2,2,4,8,14,16,19,25,28,30,30,34,34,35,36,36,2003
574,6602899821,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2003
575,6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37,2003
643,57197111302,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
668,6701590849,6,6,6,6,17,22,23,23,23,23,23,23,23,23,23,23,2003
674,7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62,2003
685,34768302000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
724,7005285942,3,3,3,3,4,6,6,10,10,10,11,11,11,11,11,11,2003
758,57041029600,3,3,3,3,3,3,3,3,3,3,3,3,3,64,68,85,2003
810,7007024271,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,2003
828,7404597424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
878,6504613431,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2003
895,6603686905,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
947,6508164191,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1065,7005756263,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1183,7005759149,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2003
1186,7004931900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1281,23100812800,5,5,5,5,13,13,13,13,13,13,13,13,13,13,13,13,2003
1320,56780962400,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
1487,23095225900,4,4,5,5,8,8,8,8,8,8,8,8,13,13,13,13,2003
1489,6603529347,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1498,55665821400,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,2003
1611,6602360790,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1626,8694294100,4,4,4,6,6,6,8,8,9,11,11,11,13,16,19,21,2003
1743,7202982666,2,9,14,15,15,18,22,24,26,26,30,34,38,49,49,49,2003
1795,55734408500,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1817,7102700868,6,6,6,6,6,6,6,6,6,6,6,6,6,22,22,22,2003
1830,6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36,2003
1842,36724895900,2,2,2,2,2,2,2,2,2,2,7,7,8,8,12,12,2003
1915,7006336005,15,15,15,15,28,28,28,28,28,28,28,28,28,28,66,66,2003
2067,23484322400,3,3,3,5,5,5,5,5,5,7,7,7,7,7,7,7,2003
2127,6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33,2003
2135,7003535976,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2003
