Unnamed: 0,ID,2011,2012,2013,2014,2015,2016,2017,2018,start_year
25,55782381000,4,4,4,4,4,4,4,4,2011
29,26326181300,5,5,5,5,5,5,5,5,2011
34,55703470300,5,5,5,5,5,5,5,5,2011
35,21834460700,2,2,2,2,5,5,5,5,2011
57,23992392000,3,3,3,9,20,23,34,47,2011
58,56130684200,1,1,1,2,2,2,2,2,2011
75,36470798500,2,2,2,2,2,2,2,2,2011
89,6507052437,2,2,2,2,2,2,2,2,2011
103,36968078200,3,3,3,3,3,3,3,3,2011
128,7402390313,6,6,23,23,34,34,34,34,2011
167,7004075579,2,2,2,2,2,2,2,2,2011
210,55697141200,3,3,3,3,3,3,3,3,2011
222,7801501276,2,3,3,3,3,3,3,3,2011
295,54782929300,3,6,8,8,8,8,8,8,2011
303,55365525700,3,4,4,4,4,4,4,4,2011
316,36630293400,5,5,5,8,8,8,11,18,2011
320,25655625500,5,5,5,6,6,6,6,6,2011
338,54418970200,3,4,4,4,4,4,4,4,2011
363,54385715900,2,2,2,2,2,2,2,2,2011
402,35147655600,2,2,2,2,2,2,2,2,2011
439,54581450400,3,3,3,3,3,3,3,3,2011
443,57204251333,2,2,2,2,2,5,5,5,2011
447,8548822000,2,2,2,2,2,21,21,21,2011
450,37098567800,2,2,2,2,2,2,2,2,2011
458,56630223900,6,6,6,6,6,6,6,6,2011
478,52063624000,2,2,2,7,7,7,7,7,2011
500,55879881900,5,5,5,5,5,5,5,5,2011
508,20436676300,10,10,10,10,10,10,10,10,2011
536,57197368654,3,3,3,3,3,3,3,3,2011
552,6701530007,2,2,2,2,2,2,2,2,2011
554,6602777491,5,5,5,5,5,5,5,5,2011
596,55949278200,19,19,19,19,19,19,19,19,2011
623,26664442500,4,4,4,4,7,7,7,7,2011
625,18039116600,3,3,3,3,3,5,5,5,2011
637,36604994100,11,20,20,20,20,20,20,20,2011
655,7007101008,1,1,1,1,1,1,1,1,2011
673,47561820800,1,1,2,2,2,2,2,2,2011
686,6507554768,4,4,4,4,4,4,4,4,2011
693,23394147700,1,1,1,1,1,1,1,1,2011
702,37078850100,2,2,2,2,2,2,2,2,2011
717,35179399600,1,1,1,1,1,1,4,4,2011
743,54787423300,2,2,2,2,2,2,2,2,2011
776,55604995900,83,83,83,83,83,83,83,83,2011
849,55012140900,2,2,2,2,2,2,2,2,2011
893,6601978855,6,6,6,6,6,6,6,6,2011
939,37014450100,2,2,2,2,2,2,2,2,2011
958,55485710100,5,5,5,5,5,5,5,5,2011
959,57194379165,22,22,22,22,22,22,22,22,2011
973,55037267000,5,5,6,6,6,6,6,6,2011
979,55243567700,27,27,43,43,43,43,43,43,2011
993,9842095300,23,23,23,23,23,23,23,23,2011
1010,36470629500,4,4,4,4,4,4,4,4,2011
1018,51160988500,4,4,4,4,4,4,4,4,2011
1057,7005019635,5,5,5,5,5,5,5,5,2011
1102,7101999997,1,1,1,1,1,1,1,1,2011
1113,57198958092,30,30,30,30,30,30,30,30,2011
1119,7101622901,11,11,11,11,11,11,11,11,2011
1146,6603604335,21,21,21,21,21,21,21,21,2011
1163,56264752700,2,2,2,2,2,2,2,2,2011
1164,15065466400,27,27,27,27,27,27,27,27,2011
1166,36006997600,3,3,3,3,3,3,3,3,2011
1179,15827964300,3,3,4,4,4,4,4,4,2011
1182,57204338494,2,2,9,9,9,9,9,9,2011
