Unnamed: 0,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
31201,7004344945,7,7,7,7,9,9,9,9,16,16,16,19,23,27,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,1990
31670,7101943091,7,7,7,7,7,9,9,9,9,9,9,9,14,18,26,28,28,30,30,30,30,31,31,33,40,46,50,51,55,1990
31696,7004570255,4,4,4,4,4,4,4,12,13,13,16,16,22,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1990
31891,7003784064,4,4,4,4,4,4,4,4,5,7,8,8,10,10,11,14,22,22,22,23,25,26,28,32,41,44,49,58,64,1990
32548,55667017700,3,3,5,5,5,5,5,5,8,13,13,13,13,14,14,14,14,14,16,19,19,19,19,19,22,22,22,22,22,1990
32729,6701873617,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,5,8,9,12,13,18,30,33,33,37,37,37,1990
32882,7006945745,4,4,8,10,16,16,19,20,23,23,27,29,35,37,42,49,53,60,70,72,73,73,80,83,84,91,92,96,100,1990
33854,6603783936,4,4,5,5,10,10,12,12,12,20,22,26,27,29,29,30,30,30,31,35,39,45,47,47,53,56,60,63,66,1990
34172,7103066790,1,3,3,6,6,9,9,9,9,9,11,13,13,16,16,16,21,28,28,28,34,35,39,40,44,45,49,55,55,1990
34576,7004451628,1,1,1,1,2,2,2,2,2,2,2,2,2,2,7,7,7,13,13,19,23,26,26,26,34,37,39,39,41,1990
35203,7103133854,15,15,15,15,26,26,26,28,28,28,28,28,43,43,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1990
35791,6603933962,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
36147,6602206711,3,3,4,4,4,6,6,10,10,13,14,15,17,18,22,24,25,37,41,44,48,57,61,73,73,74,74,74,74,1990
36954,7006608146,1,1,1,3,3,3,5,5,5,5,5,5,7,10,10,14,14,15,17,24,28,28,35,36,39,39,41,43,43,1990
37369,6701636922,2,3,3,7,10,16,19,20,20,20,20,20,23,25,28,31,36,37,37,41,48,51,52,56,58,60,61,65,65,1990
38026,6506378606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
38714,7003305494,2,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,10,10,10,13,14,14,14,22,22,25,25,25,25,1990
39254,7004179812,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
39373,7004594361,9,12,13,14,14,17,27,29,44,46,48,54,56,72,74,81,86,92,111,111,129,135,140,151,158,188,188,196,196,1990
39681,15050537800,2,2,2,2,5,5,6,6,6,6,6,6,6,6,6,6,7,7,8,12,12,12,12,12,12,12,12,12,12,1990
40312,57188652412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
40525,34975051300,2,2,2,2,2,2,2,2,2,2,2,2,3,7,9,9,12,12,12,16,16,16,16,16,16,16,25,25,25,1990
40583,7003888172,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,30,30,30,30,30,1990
40851,7003591858,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,18,18,18,18,1990
41440,7402450267,1,1,1,1,1,1,1,5,8,12,16,16,16,16,18,20,20,21,21,23,23,24,25,25,27,27,29,29,29,1990
42393,7202583198,9,9,9,9,9,9,9,9,29,29,29,29,100,100,160,163,178,178,226,231,285,285,324,331,365,374,379,392,393,1990
42581,53878689300,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,7,7,10,12,12,12,12,15,17,17,1990
42736,6603130655,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
42815,7006319312,2,2,2,2,2,2,2,2,2,4,4,4,7,9,11,11,11,15,16,16,17,17,17,17,17,17,17,17,17,1990
42844,56618159500,1,1,2,2,2,2,7,9,9,9,9,22,24,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,1990
42876,7004077513,10,12,12,12,12,12,16,16,24,24,24,24,24,24,24,27,27,27,34,34,37,37,37,37,38,39,39,39,39,1990
43106,7006228493,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
43223,6602953478,2,4,4,4,4,4,4,4,4,4,4,4,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1990
44305,7003789416,3,5,6,6,7,10,17,17,17,18,18,18,18,20,20,20,20,20,20,23,23,23,25,25,25,25,27,27,32,1990
44451,7003706590,18,18,18,18,18,18,18,19,19,19,19,22,22,22,22,22,22,26,26,26,36,36,40,40,41,41,41,41,41,1990
44460,7006343367,7,7,9,9,18,26,26,31,31,48,48,53,54,55,55,55,55,67,69,69,74,75,77,82,82,83,85,85,85,1990
45312,7003602096,1,1,6,8,8,8,8,8,11,11,11,11,11,11,11,11,15,15,15,15,15,15,21,21,21,21,21,21,21,1990
45556,7004747421,4,4,4,4,4,4,4,4,4,4,4,4,17,21,23,23,58,73,84,84,112,112,118,122,202,208,295,300,327,1990
46268,6602112513,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
46482,6603108222,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,53,53,83,98,131,131,309,309,367,367,371,371,407,1990
46604,6603206901,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1990
47045,7003640025,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,1990
47278,6701580432,5,5,5,5,5,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,1990
47308,7202261072,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1990
47966,7003674672,6,6,6,10,10,10,10,11,11,11,11,11,11,16,16,16,16,16,16,25,25,25,27,27,27,27,27,29,29,1990
48537,6507467233,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,6,6,6,7,7,7,7,1990
48599,7003915944,2,2,2,2,3,3,3,3,3,3,3,3,5,6,8,8,8,9,16,16,16,16,16,16,16,16,16,16,16,1990
50198,7004916032,14,14,14,14,14,14,14,14,17,17,30,30,44,44,48,48,57,57,57,57,109,109,109,109,109,109,109,109,109,1990
50402,13806302600,1,4,4,4,6,8,8,8,8,8,8,8,11,11,11,11,11,12,12,12,13,13,13,13,13,13,13,16,16,1990
50463,7004163692,1,3,3,3,3,4,6,11,12,15,17,17,18,21,24,25,31,37,44,52,56,58,59,66,72,84,90,97,101,1990
50580,7004880041,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
51357,6701643158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
51440,6603444967,5,5,7,7,7,9,9,9,9,12,12,12,12,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,1990
52393,7006030645,4,4,4,8,8,11,11,11,11,11,11,11,15,24,33,48,53,61,65,66,69,73,73,73,73,73,73,73,73,1990
52492,7003788469,1,10,10,13,14,14,14,15,15,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1990
52792,56171335200,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,20,24,25,25,26,28,32,35,35,40,42,43,43,1990
52864,57202572509,4,4,4,4,4,4,4,4,4,4,4,6,24,25,30,30,39,39,39,39,51,51,51,51,61,61,65,66,66,1990
53100,7003776540,1,1,4,4,4,5,5,6,6,6,6,11,11,14,15,15,22,24,25,26,26,27,34,34,34,34,34,38,40,1990
53199,7004537851,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
53246,56538298800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
53269,56219280900,1,1,2,2,2,2,2,4,5,5,5,5,5,5,5,5,8,8,12,12,15,15,15,15,15,15,15,15,15,1990
53419,7005253204,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
53738,6603869620,1,1,1,3,3,3,3,3,3,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1990
53865,6603321076,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
53921,57188802997,3,3,3,5,5,5,5,5,5,5,7,10,10,13,13,17,20,21,22,24,29,30,33,33,33,35,39,42,42,1990
53999,6603134391,1,2,2,2,2,2,2,2,2,4,7,11,15,15,21,24,27,30,31,33,36,36,48,50,55,60,66,66,68,1990
54261,7005039003,2,2,2,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
54420,7006216850,4,4,4,4,4,6,6,9,9,21,31,31,31,36,56,77,85,95,95,107,125,129,145,161,171,184,189,189,190,1990
54607,56217105100,1,1,2,2,2,5,7,12,13,19,19,35,35,38,40,43,44,44,50,53,56,60,60,60,62,63,65,72,73,1990
54859,56133425100,9,9,9,9,9,18,18,18,28,28,28,28,48,48,78,78,81,81,89,89,89,89,89,89,89,89,89,89,89,1990
55080,7102950554,4,4,4,4,4,4,4,8,10,10,10,12,15,15,22,23,25,31,35,35,35,35,35,35,35,35,35,35,35,1990
55113,6603290432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
55206,7003505326,2,2,3,3,6,11,12,17,19,21,26,29,32,32,34,39,43,49,62,63,71,93,101,107,114,124,128,144,148,1990
55725,6602985975,3,3,3,3,3,4,4,8,11,11,15,23,23,23,29,30,30,31,32,33,34,35,37,39,41,41,47,47,49,1990
55737,56247911900,6,7,9,11,11,13,13,13,14,14,14,16,18,24,27,27,28,28,29,29,29,35,35,35,35,35,35,35,35,1990
55776,8847661900,6,6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,33,33,33,34,34,1990
55859,7202085820,1,2,2,4,4,4,8,8,8,8,13,15,26,28,29,29,29,29,29,29,29,31,32,32,32,32,32,32,33,1990
56624,7004248082,1,1,1,4,6,8,10,10,10,10,10,10,10,10,11,11,12,12,12,15,15,15,15,23,23,23,27,27,27,1990
57457,6602517893,15,15,15,15,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1990
57516,7004112188,1,1,1,1,2,2,2,2,2,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
57567,7003534705,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1990
57629,35578864700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
57699,56861959800,4,11,11,11,11,11,17,19,20,23,24,29,31,37,38,45,55,63,69,72,74,77,83,88,97,103,113,118,141,1990
58219,7006218444,3,5,6,9,15,22,43,49,52,60,73,80,88,98,102,102,108,116,116,119,125,125,127,127,127,127,127,129,131,1990
58813,6602627104,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1990
59345,6602816304,6,6,6,6,6,6,6,6,6,6,6,6,11,11,48,48,108,108,167,167,195,195,200,215,226,229,311,322,350,1990
60597,55941858800,3,3,4,6,6,6,6,8,8,12,15,15,15,15,15,20,20,21,21,25,25,25,25,25,25,25,25,29,29,1990
61061,7202301173,3,3,3,3,3,3,3,3,3,3,10,16,16,16,29,29,29,31,31,37,39,39,41,41,43,43,46,49,49,1990
61352,6602841394,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,1990
61750,7004335731,6,6,6,6,6,6,6,6,6,6,6,6,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1990
62261,7005467179,6,6,6,6,6,15,15,15,28,28,46,46,96,96,100,100,111,112,120,120,120,120,120,120,120,129,129,129,129,1990
62616,7003458998,2,2,2,2,2,2,2,2,2,2,2,2,6,8,8,8,10,15,29,38,42,95,109,131,134,137,151,177,181,1990
62693,7005225940,12,12,12,12,12,14,16,19,32,32,46,47,68,68,86,92,138,138,246,254,367,367,404,419,459,459,566,574,623,1990
63026,7005604703,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,7,7,7,7,9,9,9,9,9,9,9,10,10,10,1990
63069,56123550600,1,1,1,1,1,1,3,4,5,5,7,7,7,7,14,15,17,18,18,18,22,27,46,46,52,52,59,62,63,1990
63412,7006367383,24,24,30,30,30,30,37,37,37,40,45,49,49,53,56,56,59,63,63,63,63,63,66,66,68,68,68,68,68,1990
63529,6701746318,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,9,9,9,9,13,13,13,13,13,19,1990
63564,7003332959,3,6,6,13,15,15,18,18,19,22,26,27,28,30,36,41,42,42,43,45,47,53,53,56,58,58,59,59,60,1990
63851,7003650653,1,2,3,3,3,4,4,4,4,4,4,5,8,8,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,1990
64775,7006069044,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
